feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh,transformation,category,usage_type,expected_direction,economic_meaning,baseline_rank_ic,candidate_rank_ic,delta_rank_ic,baseline_mse,candidate_mse,mse_reduction,oos_rows,correlation_cluster,rank_ic_q_bh_cluster,rank_ic_mean_cluster,coverage_cluster,cluster_representative,max_abs_factor_correlation,year_direction_consistency,year_count,product_direction_consistency,sector_direction_consistency,worst_product_correlation,worst_sector_correlation,classification,classification_reason,enter_ml
volume_shock_60,21,成交量冲击,5,0.9952993666095685,0.0047006333904314745,0.0,-0.0037378736723325855,0.22926870305567648,-0.01630346236758214,0.4822904368358914,-0.4385758754910978,0.660968880524037,-0.007742836114042217,0.22763230379258,-0.0340146630554578,0.47992916174734357,-0.9221761596466156,0.3564366963322938,1694,1694,-0.0075001421378418425,-0.5922320869178036,0.5536951856823029,-4.345424574062219e-07,-0.001613303293554308,0.9987127707685695,49815,-9.181785358819666e-05,-0.09999999999999999,1694,-0.032304726004319544,-0.4434010435246199,0.47351786415390656,-0.26746320155437053,-0.04423737618099798,-0.6071037956348889,-0.06810267653435488,-0.9343548445347358,-0.09196797688771177,-1.2613704428842027,0.7286047081983691,成交量相对前60日历史分布的标准分,交易行为与资金流,conditional,0,异常成交代表关注、信息或流动性冲击,0.017114860767115075,0.012405319104537573,-0.004709541662577503,0.0010543452606963173,0.0010545445137326184,-0.00018898272105810076,49935,3,0.7286047081983691,-0.007742836114042217,0.9952993666095685,True,0.8401043868698131,0.7142857142857143,7,0.6666666666666666,0.8,-0.048474740231367254,-0.009402348323075202,C,经济角色主要是条件变量而非独立方向信号,True
oi_surprise_60,52,持仓意外,5,0.9952196948571884,0.004780305142811581,0.0,-0.010072857151369814,0.20934694496364448,-0.04811561569775514,0.47638724911452185,-1.9170478223708305,0.05523185646780251,-0.011350765759416065,0.20724179702089146,-0.05477063952631055,0.4628099173553719,-2.1132285103650412,0.03458121418555876,1694,1694,-0.0291992115249028,-2.4452089020291705,0.014476826161004345,-0.00020969900784032053,-1.3685867319033216,0.17112849376792305,49811,-0.0006879825412217914,-0.49999999999999994,1694,-0.0366943120439713,-0.5480463770804616,0.7184138201806044,-0.2831578082327616,-0.05479834031252253,-0.8184706069823328,-0.09100639684962498,-1.3593378933946558,-0.12721445338672746,-1.9001704015552965,0.27547787149104597,单日持仓变化相对前60日历史分布的标准分,交易行为与资金流,predictor,0,异常持仓变化刻画非正常资金进入或退出,0.017114860767115075,0.01629883436638417,-0.0008160264007309043,0.0010543452606963173,0.0010544606572436633,-0.00010944853801468682,49935,1,0.27547787149104597,-0.011350765759416065,0.9952196948571884,True,0.9451369119044357,0.8571428571428571,7,0.5333333333333333,0.8,-0.03156390095197424,-0.001416005728984011,B,存在预测或增量信息，但经济方向未预先固定，暂列辅助,True
amihud_20,22,Amihud非流动性,5,0.9968928016571724,0.0031071983428275773,0.0002788511333306776,0.0027882975634532536,0.2485970601900219,0.011216132488943927,0.48760330578512395,0.2584367955242273,0.796069822115703,-0.0001592709761959851,0.22009850083974503,-0.0007236349888268943,0.4988193624557261,-0.01680354514466602,0.9865933416806811,1694,1694,0.004224392509113981,0.35492389538554653,0.7226466064700148,0.0002613098182945577,0.8386313800582006,0.40167619580927605,49895,0.00014603534195465384,0.09999999999999999,1694,0.013404687789719543,0.18663174710181882,0.0520906949352179,-0.17410411713076568,0.012092002277352042,0.16835831255013398,0.009466631252617066,0.13180885845844975,0.006841260227882079,0.09525659062834671,0.9865933416806811,20日单位成交额绝对收益均值,交易行为与资金流,risk,-1,单位成交额价格冲击刻画流动性风险,0.017114860767115075,0.017114860767115075,0.0,0.0010543452606963173,0.0010543452606963173,0.0,49935,40,0.9865933416806811,-0.0001592709761959851,0.9968928016571724,True,0.21553198881244343,0.42857142857142855,7,0.26666666666666666,0.2,-0.13677215785019486,-0.05625397767421245,D,主要用途是风险、波动或流动性刻画,True
volume_oi_turnover,23,成交量—持仓量换手率,5,0.9976895191809744,0.0023104808190256287,0.0,-0.006831131640364574,0.2603196465254226,-0.026241321896146055,0.4935064935064935,-0.6223999078866085,0.5336789409944994,-0.0053974956660480244,0.24619026784760747,-0.021924082187477413,0.4817001180637544,-0.5232588141314283,0.6007941578633005,1694,1694,-0.007619280392174562,-0.5563735703871373,0.5779555027143204,-0.000248389897588409,-0.8733211559677033,0.38248805236781647,49935,-0.0005666225988909066,-0.19999999999999998,1694,-0.026888021373003296,-0.35745452692563956,0.255771495877503,-0.2828039890485813,-0.033333463069116366,-0.4431476711913022,-0.04622434646134252,-0.6145315982701004,-0.05911522985356867,-0.7859034906873722,0.8861713828483682,当日成交量/持仓量,交易行为与资金流,conditional,0,交易活跃度相对存量持仓刻画换手与拥挤,0.017114860767115075,0.011627448260359288,-0.005487412506755787,0.0010543452606963173,0.0010546021234575141,-0.0002436230054538065,49935,39,0.8861713828483682,-0.0053974956660480244,0.9976895191809744,True,0.46425412824923273,0.42857142857142855,7,0.4,0.4,-0.09615168468095123,-0.051329303031305964,C,经济角色主要是条件变量而非独立方向信号,True
low_vol_20,25,低波动,5,0.9968928016571724,0.0031071983428275773,0.49209257857626576,0.004564025924563811,0.3109887747657061,0.014675854226578675,0.5094451003541912,0.3395244306178777,0.734214695961199,0.008612431954384773,0.3054654091818834,0.028194458997668925,0.5212514757969303,0.6561940648173912,0.5116992672047251,1694,1694,0.005609766253352537,0.34144715741239706,0.732766979287919,-3.790071123188993e-05,-0.09326547581490756,0.9256926588093466,49895,0.0005408464567884648,0.3,1694,0.0020191450223476706,0.01907427008630479,0.07340989399293286,-0.2551183906103701,0.00016921569372575334,0.0015985035274347203,-0.003530642963518062,-0.03335111666984561,-0.007230501620761878,-0.06829779151243472,0.8159528855426698,20日波动率的负横截面排名,波动率与风险,risk,1,低波动特征用于防御暴露与风险控制,0.017114860767115075,0.01017059450123605,-0.006944266265879025,0.0010543452606963173,0.0010549256354422973,-0.000550459861313966,49935,37,0.8159528855426698,0.008612431954384773,0.9968928016571724,False,0.9475115748157656,0.5714285714285714,7,0.7,0.6,-0.09717870849206645,-0.007880980340945224,D,主要用途是风险、波动或流动性刻画,False
low_vol_60,25,低波动,5,0.9952993666095685,0.0047006333904314745,0.7263872843883201,0.003611656108247323,0.3138453289839351,0.011507758041006863,0.5100354191263282,0.265529058250338,0.7906019277430109,0.007895157536895106,0.3076155191286254,0.02566566719149774,0.525383707201889,0.5967530902150626,0.5506722413061834,1694,1694,0.006272113412003355,0.3869371245596951,0.6988027563206933,-9.172309456486401e-06,-0.022608705330757477,0.9819623997538567,49815,-0.0001415087083142782,-0.09999999999999999,1694,-0.015450572233235801,-0.1461495572639515,0.026776599921476248,-0.29838002990184687,-0.01612534255125701,-0.15253231499016476,-0.01747488318729942,-0.1652975834809903,-0.018824423823341836,-0.1780624596389238,0.8330682624888416,60日波动率的负横截面排名,波动率与风险,risk,1,低波动特征用于防御暴露与风险控制,0.017114860767115075,0.014690399463090621,-0.002424461304024454,0.0010543452606963173,0.0010547074699424298,-0.0003435395023004674,49935,37,0.8330682624888416,0.007895157536895106,0.9952993666095685,False,0.955400239121941,0.7142857142857143,7,0.6666666666666666,0.8,-0.07486935543149084,-0.022121290914449143,D,主要用途是风险、波动或流动性刻画,False
realized_skew_60,26,已实现偏度,5,0.9952993666095685,0.0047006333904314745,0.0002589331952356292,-0.01987513006382084,0.22490191225307266,-0.08837243696468082,0.4675324675324675,-2.0589148963003745,0.039502391816007745,-0.022993121945782187,0.2248515389949589,-0.10225912639316062,0.4604486422668241,-2.40472458918308,0.01618465792073312,1694,1694,-0.020978612921282756,-1.8131915333349702,0.06980228524559631,-0.0003557058633808233,-1.0289109768643359,0.3035215097357946,49815,-0.0007135824559235827,-0.7,1694,0.00281497323478413,0.03998723170071562,0.08673930113859442,-0.1303095504601295,0.0006291428460915474,0.008937230448439212,-0.003742517931293603,-0.05316504089356369,-0.00811417870867877,-0.11526810633215483,0.19097896346465082,60日收益偏度,波动率与风险,risk,-1,收益不对称刻画尾部风险与彩票偏好,0.017114860767115075,0.01635456792572202,-0.0007602928413930551,0.0010543452606963173,0.0010544114473858852,-6.277515728019513e-05,49935,16,0.19097896346465082,-0.022993121945782187,0.9952993666095685,True,0.6794414503111706,0.8571428571428571,7,0.6,0.6,-0.08330801150537331,-0.017404976402814444,D,主要用途是风险、波动或流动性刻画,True
realized_skew_120,26,已实现偏度,5,0.9929092140381628,0.007090785961837209,0.00021909731904553242,-0.018211314746707546,0.22727455839717775,-0.08012913928923815,0.4704840613931523,-1.8664467749407347,0.0619788841040282,-0.021492374564330414,0.22242033207648476,-0.09662954085033794,0.4639905548996458,-2.285420657100143,0.02228817389796837,1694,1694,-0.02298881015508143,-2.0788886753209956,0.03762758384340824,-0.0003756925977532736,-1.3163281181925643,0.18806393721049008,49695,-0.001261785228308459,-0.49999999999999994,1694,-0.01952215324077487,-0.2781439896789904,0.054161758932076955,-0.1911875207980046,-0.02088702956586321,-0.29761009516529263,-0.02361678221603989,-0.3365473488709746,-0.026346534866216575,-0.3754902618502202,0.21916704333002232,120日收益偏度,波动率与风险,risk,-1,收益不对称刻画尾部风险与彩票偏好,0.017114860767115075,0.016918135259004624,-0.0001967255081104513,0.0010543452606963173,0.0010546680419426051,-0.0003061437826112327,49935,17,0.21916704333002232,-0.021492374564330414,0.9929092140381628,True,0.6794414503111706,1.0,7,0.5,0.6,-0.07918335426476014,-0.012663206647814973,D,主要用途是风险、波动或流动性刻画,True
seasonality_3y_month,27,季节性,5,0.9563000438194638,0.04369995618053624,0.9090148587818189,0.004986960170747785,0.28017330896821596,0.017799554815243042,0.5348288075560803,0.410682793998632,0.681305145049703,0.012317321510797669,0.2705739964236573,0.045522931521887806,0.5342384887839433,1.0602719766925306,0.2890208842868598,1694,1694,0.014148857148650426,0.9546128828274868,0.3397734998320564,0.00012440208793354545,0.2823607669173616,0.7776668949687369,47741,0.0007695088665916457,0.09999999999999999,1694,0.024819196453551268,0.3088360937019328,0.03821162151550844,-0.20398951482008354,0.02385626359136045,0.29685922036809387,0.021930397866978826,0.27289479571637926,0.020004532142597203,0.24891888263338857,0.7286047081983691,前三年相同月份累计收益均值,价值与均值回复,predictor,1,生产消费季节周期可能形成重复价格模式,0.017114860767115075,0.018503606081289797,0.0013887453141747212,0.0010543452606963173,0.001054682205260119,-0.0003195770648972074,49935,41,0.7286047081983691,0.012317321510797669,0.9563000438194638,True,0.15705337268696493,0.7142857142857143,7,0.36666666666666664,0.4,-0.1977340915614218,-0.02738331614701296,B,相对固定基准模型提供样本外增量信息,True
idiosyncratic_vol_60,43,特质波动,5,0.9952993666095685,0.0047006333904314745,0.0,-0.009277798019786744,0.28176235115290954,-0.0329277420557574,0.46871310507674147,-0.758288773912454,0.4482781263208919,-0.017830376609828526,0.23345717033244995,-0.07637536505919926,0.4651711924439197,-1.8035049431559733,0.07130894982587956,1694,1694,-0.017290363029483197,-1.4162363041802228,0.1567063298990008,-5.205391963794583e-05,-0.1279134205978345,0.8982174901944799,49815,-0.0006905372132910436,-0.3,1694,-0.013938786108736837,-0.1698796566829863,0.04167648213584609,-0.14333037878989496,-0.014989033458560168,-0.18268371526355937,-0.017089528158206798,-0.20829286098058059,-0.019190022857853446,-0.2339030902034827,0.4538547958066392,剔除同板块日收益后的60日残差波动,波动率与风险,risk,0,剔除共同冲击后的剩余风险刻画品种特异性,0.017114860767115075,0.017625251217265433,0.0005103904501503574,0.0010543452606963173,0.0010545133722266484,-0.00015944637548804028,49935,38,0.4538547958066392,-0.017830376609828526,0.9952993666095685,True,0.6984943008510491,0.8571428571428571,7,0.3333333333333333,0.4,-0.11303720160766757,-0.048768610091773336,D,主要用途是风险、波动或流动性刻画,True
relative_value_residual_60,29,相对价值残差,5,0.9935067521810143,0.006493247818985748,0.0,-0.0027012673008243436,0.2359609277443458,-0.011447943210966937,0.4858323494687131,-0.26264301071244167,0.7928257457459207,-0.0036246589879053094,0.21676904894682447,-0.016721293955552084,0.4982290436835891,-0.39034717020333437,0.696279847441132,1694,1694,-0.0008118707596002927,-0.06764925177959995,0.946064847918701,-0.00023558802569043956,-0.7185368038229965,0.4724263635245398,49725,-0.0005728245065127234,-0.7999999999999999,1694,-0.030950790238145415,-0.42261942544993286,0.11479191205339616,-0.2720661985400572,-0.033843546421890996,-0.46211107477458546,-0.03962905878938216,-0.5410857312068448,-0.04541457115687333,-0.6200465740558976,0.9305010279728382,60日收益剔除滚动板块暴露后取反,价值与均值回复,predictor,1,相对板块共同变化的偏离可能均值回复,0.017114860767115075,0.01386803776746426,-0.003246822999650815,0.0010543452606963173,0.001055423120128748,-0.001022302155291057,49935,28,0.9305010279728382,-0.0036246589879053094,0.9935067521810143,True,0.7613486799311705,0.42857142857142855,7,0.6666666666666666,0.6,-0.07786910950076795,-0.028586038689970148,E,开发期未发现足够稳定的方向或增量证据,False
correlation_risk_20_120,57,相关性风险,5,0.9929092140381628,0.007090785961837209,0.0,0.019728017935806093,0.23399775310471269,0.08430857849723845,0.5371900826446281,2.012799430812795,0.044135733832955,0.020738144949461995,0.2408642555196862,0.08609888962028671,0.5407319952774499,2.081885476014241,0.03735293172759945,1694,1694,0.018027941340963676,1.4550893677071253,0.14564452226124694,0.0005171974506312231,1.6345067560418256,0.10215248881433794,49695,0.0012171638057110101,0.7,1694,0.050421122422471286,0.6741038105752315,0.16857086768747548,-0.095038482720329,0.04617313655674691,0.6173086451673974,0.037677164825298155,0.5037093634197748,0.02918119309384938,0.39010563868829656,0.27547787149104597,20日市场相关性减120日市场相关性,波动率与风险,risk,-1,相关性突然上升刻画系统性风险暴露,0.017114860767115075,0.024104782276777134,0.006989921509662059,0.0010543452606963173,0.0010542459182736842,9.42219084548653e-05,49935,42,0.27547787149104597,0.020738144949461995,0.9929092140381628,True,0.10715216623674517,0.14285714285714285,7,0.3333333333333333,0.4,-0.10873544778679817,-0.07549287083607786,D,主要用途是风险、波动或流动性刻画,True
volume_price_divergence_20,53,量价背离,5,0.9913157789905589,0.008684221009441107,0.0,-0.001925368797120567,0.25278725168922955,-0.007616558130421736,0.5047225501770957,-0.188306253684999,0.8506365833190654,-0.0027080145134837923,0.2454895602715264,-0.011031078105678153,0.48760330578512395,-0.27641121218907694,0.7822322459811801,1694,1694,-0.002372889897080983,-0.17432992892747412,0.8616061794752838,3.7894394168161916e-05,0.13721927442836884,0.8908574762267899,49615,0.0001705924849020791,0.6,1694,0.019790803974399394,0.2432880414047227,0.4095308205732234,-0.1312026710547355,0.009470627295954168,0.11642379296206477,-0.011169726060936292,-0.13731190709878224,-0.03181007941782675,-0.3910403310543067,0.9664035909758987,20日价格变化与成交量变化的历史标准分差,交易行为与资金流,conditional,0,价格趋势缺少成交确认可能较脆弱,0.017114860767115075,0.014511042169912775,-0.0026038185972023006,0.0010543452606963173,0.0010543190955807525,2.4816458649967758e-05,49935,33,0.9664035909758987,-0.0027080145134837923,0.9913157789905589,True,0.5726654589014609,0.42857142857142855,7,0.36666666666666664,0.2,-0.08907249287566897,-0.025937447555877725,C,经济角色主要是条件变量而非独立方向信号,True
interaction__tsmom_60__carry,54,因子交互,5,0.9935067521810143,0.006493247818985748,0.0007568816476118392,0.01105648860627644,0.266471867558725,0.041492142144572974,0.5100354191263282,0.9985250965190838,0.31802480115913256,0.004362483954644517,0.22724221873268355,0.019197506427167596,0.5165289256198347,0.4735705362531724,0.6358061902925707,1694,1694,0.0010410284524835717,0.08361818424437584,0.9333600086336484,0.00031718851081702907,0.9026150274784417,0.36673024814278987,49725,0.00035702221589950896,0.8999999999999998,1694,0.013372787189346896,0.17866681503550283,0.26277974087161365,-0.1457699301539691,0.006750737719382225,0.09020090214125613,-0.006493361220547108,-0.08677492047737348,-0.019737460160476433,-0.26379534615438416,0.9149406152990651,预注册交互：tsmom_60×carry,非线性交互,predictor,0,经济相关因子同时出现时可能产生非加性信息,0.017114860767115075,0.017556427925380442,0.00044156715826536644,0.0010543452606963173,0.0010549776045954192,-0.0005997503120412982,49935,12,0.9149406152990651,0.004362483954644517,0.9935067521810143,True,0.947328552456328,0.5714285714285714,7,0.43333333333333335,0.4,-0.08492786623652719,-0.018037357645844895,E,开发期未发现足够稳定的方向或增量证据,False
interaction__momentum_quality_60__carry,54,因子交互,5,0.9935067521810143,0.006493247818985748,0.0007568816476118392,0.014317050089268275,0.2654828404086457,0.0539283445484864,0.5082644628099173,1.3036381263820147,0.19235699477440282,0.0035874818315405656,0.22341012006007682,0.01605783046254065,0.5100354191263282,0.3966845464185664,0.6916000973727757,1694,1694,3.564890241663852e-05,0.0029304162647581134,0.9976618694520112,0.00043114771188570777,1.4255521878114774,0.1539976457491732,49725,0.00039680137492954744,0.19999999999999998,1694,0.004458982268625396,0.060685470708764074,0.25295445622300744,-0.17247626953622364,-0.0019154700281943944,-0.026069263935526672,-0.014664374621833978,-0.19957939754094658,-0.027413279215473558,-0.3730769603930859,0.9305010279728382,预注册交互：momentum_quality_60×carry,非线性交互,predictor,0,经济相关因子同时出现时可能产生非加性信息,0.017114860767115075,0.017127424995763554,1.2564228648478254e-05,0.0010543452606963173,0.001054876760171879,-0.0005041038219402638,49935,12,0.9305010279728382,0.0035874818315405656,0.9935067521810143,False,0.947328552456328,0.7142857142857143,7,0.43333333333333335,0.4,-0.09043054336687373,-0.014189940142031931,E,开发期未发现足够稳定的方向或增量证据,False
interaction__tsmom_20__oi_surprise_20,54,因子交互,5,0.996275345576226,0.00372465442377401,0.0,-0.01701686265769101,0.21637157317295908,-0.07864648025685143,0.47107438016528924,-3.1134846839322208,0.0018489210611664624,-0.017482884286547807,0.20850296555420694,-0.08384957134819541,0.46221959858323497,-3.151424891076162,0.0016247594445303185,1694,1694,-0.015932256273244783,-1.3893211022795569,0.16473512980970828,-0.0004731230105330876,-2.880974693954027,0.0039644746951374805,49864,-0.0015393218795854346,-0.7999999999999999,1694,-0.053372357116945254,-0.7747152044225872,0.6819297212406752,-0.31683774837756784,-0.07055698609221027,-1.0241140068225871,-0.10492624404274029,-1.5228000532773722,-0.13929550199327034,-2.021281143885266,0.03195360240909626,预注册交互：tsmom_20×oi_surprise_20,非线性交互,predictor,0,经济相关因子同时出现时可能产生非加性信息,0.017114860767115075,0.01992426677762476,0.002809406010509684,0.0010543452606963173,0.0010539686881412419,0.00035716246765956603,49935,6,0.03195360240909626,-0.017482884286547807,0.996275345576226,True,0.09898986542249731,0.8571428571428571,7,0.7333333333333333,1.0,-0.02265346536950924,0.006613497721571031,B,存在预测或增量信息，但经济方向未预先固定，暂列辅助,True
