factor_id,factor_name,category,protocol_role,usage_type,economic_meaning,expected_direction,orientation,coverage,ic_observations,ic_mean,rank_ic,ic_std,ic_ir,rank_ic_std,rank_ic_ir,rank_ic_hit_rate,p_ic_gt_002,p_ic_lt_neg002,rank_ic_t_stat,rank_ic_p_value,factor_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,turnover,t_stat,p_value,annual_return_0bps,sharpe_0bps,annual_return_3bps,sharpe_3bps,annual_return_5bps,sharpe_5bps,annual_return_10bps,sharpe_10bps,monotonicity,group_return_spread,rank_ic_fdr_q,portfolio_fdr_q
term_structure_acceleration,期限结构加速度,term_structure,core,predictor,整条期限结构二十日变化的再二十日变化,mixed,1.0,0.9428169014084508,237,-0.060278663781550834,-0.07828952513291078,0.24974482734271436,-0.2413610100473991,0.2135895094659743,-0.36654199604022514,0.35864978902953587,0.3628691983122363,0.5907172995780591,-3.292297149907595,0.001146069735097796,-0.13084342033376062,-0.13691628288935898,0.06289100863184069,-2.3069767291133756,-0.14049192370768215,-0.9745491361783691,0.8708333333333332,-2.4574975112645205,0.017735323696115666,-0.1177025296951677,-1.9642573236063816,-0.12928039084235676,-2.170218520013638,-0.13691628288935898,-2.3069767291133756,-0.1557206560536567,-2.646839696848233,-0.6,-0.0030602735713625793,0.019693782520111978,0.21085601463602469
basis_surprise,基差意外,basis_spot,extension,predictor,基差相对历史条件预期的标准化意外,positive,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory_acceleration,库存加速度,inventory_fundamental,extension,predictor,去库存速度的二阶变化,positive,1.0,0.33323943661971833,237,-0.009438101497911976,0.013600412507970254,0.284416304838726,-0.03318410842607533,0.3007737720430713,0.045218080072562485,0.5274261603375527,0.5063291139240507,0.4430379746835443,0.5064076801340377,0.6130432418173907,0.02536901191205221,0.02665422259451189,0.07376483964394291,0.3925700986260544,-0.04116276882475178,0.647532305418782,1.59375,0.5980469769104366,0.5526796704129537,0.06867654666389145,0.9349162403237161,0.043265390075529986,0.6098313211432029,0.02665422259451189,0.3925700986260544,-0.013749232172059811,-0.15218376773076833,0.09999999999999999,0.0027428718402443563,0.7920917520065038,0.7895423863042197
inventory_price_divergence,库存—价格背离,information_news,extension,predictor,库存趋紧相对同期价格变化的未反映部分,positive,1.0,0.33323943661971833,237,-0.07432554689010043,-0.08361499565928164,0.35849193700396964,-0.20732836423396997,0.3711656658843113,-0.22527675198638553,0.350210970464135,0.35864978902953587,0.6160337552742616,-1.9518952134536276,0.05213345288921695,-0.17727245952185267,-0.18526037810635376,0.10850298322179945,-1.8314579767361407,-0.16395553144651243,-1.1299428355474037,1.0520833333333333,-1.8074923829898355,0.077088003593617,-0.16329445716701008,-1.585403572622222,-0.1765423810706408,-1.7330274264919252,-0.18526037810635376,-1.8314579767361407,-0.20666320994248066,-2.077494178053521,-0.7,-0.006833577544493341,0.20172515346264872,0.2803200130676982
supply_demand_shock,供需冲击因子,information_news,extension,predictor,需求正向新息减去供给正向新息,positive,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crowding,拥挤度因子,trading_liquidity,core,risk,主要参与者持仓份额集中度,negative,-1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi_surprise_60,持仓意外因子,trading_liquidity,core,conditional,持仓变化相对历史条件预期的异常,mixed,1.0,1.0,237,0.0010629441026371155,0.0020972501321062796,0.21656019456950984,0.00490830784831023,0.2256570678590458,0.00929397050136406,0.5063291139240507,0.459915611814346,0.47257383966244726,0.10717258830811485,0.914743112449171,-0.07632971975131853,-0.07998942653611718,0.07022416173772171,-1.1516784941667104,-0.10351057042193468,-0.7727657785099676,1.5104166666666667,-1.1320656257344766,0.26334964808786737,-0.044255084737670036,-0.6087950232618062,-0.0658555616168105,-0.934357369960674,-0.07998942653611718,-1.1516784941667104,-0.11441393437272351,-1.6958383579773442,-0.09999999999999999,-0.0016989347954055102,0.9147431124491711,0.5266992961757347
volume_price_divergence_20,量价背离因子,trading_liquidity,core,predictor,价格趋势与成交量变化不一致程度,mixed,1.0,1.0,237,0.05661309661037081,0.03501379414766845,0.30845690834174083,0.18353648460889357,0.26403174633438464,0.13261206136676085,0.5654008438818565,0.540084388185654,0.4092827004219409,1.2859750278856268,0.19971205706055362,0.05818306388092798,0.06117948801449202,0.10302113930364257,0.626999579961261,-0.06595300268679682,0.9276224814968066,1.1041666666666665,0.7543351323448397,0.4544110437568316,0.0910580438273636,0.8953526809412946,0.07303356559431218,0.7344751785553182,0.06117948801449202,0.626999579961261,0.03210216992131465,0.35756442126898197,0.7,0.0036674290107346994,0.46991072249542026,0.7270576700109305
momentum_carry_interaction,因子交互因子,factor_interaction,extension,predictor,动量和Carry同时确认的非加性信息,positive,1.0,1.0,237,-0.03446439808792098,-0.029107305286091352,0.27712520517244404,-0.12436399665081042,0.22277370351864303,-0.13065862274743517,0.45147679324894513,0.43037974683544306,0.5232067510548524,-1.1395518469158854,0.25562833568565335,-0.023892463013723497,-0.02507198664375454,0.06299746718668783,-0.37204585222987924,-0.08288589797419066,-0.3024879654626117,0.7291666666666666,-0.3807022964395601,0.7051394964366862,-0.006989663216674713,-0.08028185854850867,-0.01787804851776842,-0.2552703704171162,-0.02507198664375454,-0.37204585222987924,-0.04283203262403501,-0.6643294653997172,-0.09999999999999999,-0.00020091057015060023,0.5112566713713067,0.881148298764503
nonlinear_tightness,非线性基本面因子,factor_interaction,extension,predictor,极端供需紧张状态的平方增强,positive,1.0,0.2561971830985916,183,-0.13355211975764153,-0.11573888494536587,0.439979520259902,-0.30354167320958586,0.3920401198511341,-0.29522204255348755,0.3770491803278688,0.36065573770491804,0.6010928961748634,-2.6735429523457412,0.008188085693839307,-0.17381004597616234,-0.2529349695906613,0.1323756950092134,-2.1314868705006225,-0.18132190290634043,-1.3949498959390014,0.2727272727272727,-2.116517664284994,0.042171202927204936,-0.24775462210057675,-2.0793143452978358,-0.2508668129714142,-2.1106535741175563,-0.2529349695906613,-2.1314868705006225,-0.2580822218738468,-2.183351010212699,-0.3,-0.006975290674410073,0.04678906110765318,0.21085601463602469
commodity_network_factor,商品网络因子,industry_chain,extension,predictor,按产业链和替代关系聚合邻居冲击,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
correlation_risk_20_120,相关性风险因子,volatility_risk,extension,risk,品种与商品市场短期相关性相对长期基准的上升,negative,-1.0,1.0,237,-0.01829872810163497,-0.007286395098592926,0.28524633430482593,-0.0641506161550886,0.2813860611512775,-0.025894655438087413,0.5147679324894515,0.46835443037974683,0.5021097046413502,-0.21638109986457815,0.8288776164536155,-0.10208806194760467,-0.10690957552288793,0.0849709743902615,-1.2875478722062002,-0.12196338952453933,-0.8765710426683203,0.6944444444444443,-1.1962741566298531,0.23758969616302664,-0.09110710160298907,-1.0818944926351228,-0.10062102493787395,-1.2053271235778096,-0.10690957552288793,-1.2875478722062002,-0.12244381828301132,-1.492809620089369,-0.49999999999999994,-0.0036469919553757417,0.8725027541617004,0.5092306699158619
