trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2020-05-08,30,6,6,-0.013193080164826518,-0.0075981276438556,-0.0027974762604854593,1.0,0.0,2.0,-0.0029974762604854594,-0.003397476260485459,-0.0037974762604854593,2020
2020-05-11,30,6,6,-0.012119924321139617,-0.001491342925575417,-0.0053142906977821005,1.0,0.0,2.0,-0.0055142906977821,-0.0059142906977821,-0.0063142906977821005,2020
2020-05-12,30,6,6,-0.0029387852129153335,0.00016532176662458308,-0.0015520534897699584,1.0,0.0,2.0,-0.0017520534897699585,-0.0021520534897699582,-0.0025520534897699584,2020
2020-05-13,30,6,6,-0.004094921872550367,-0.002252334047279017,-0.0009212939126356748,1.0,0.0,2.0,-0.001121293912635675,-0.0015212939126356749,-0.0019212939126356748,2020
2020-05-14,30,6,6,0.010150293715604233,0.021169529079108882,-0.005509617681752324,1.0,0.0,2.0,-0.005709617681752324,-0.006109617681752324,-0.006509617681752324,2020
2020-05-15,30,6,6,0.010389844187834467,0.02473322795656117,-0.007171691884363352,1.0,0.0,2.0,-0.007371691884363351,-0.0077716918843633515,-0.008171691884363352,2020
2020-05-18,30,6,6,0.0022655527570579668,-0.00026319645403853246,0.0012643746055482495,1.0,0.0,2.0,0.0010643746055482494,0.0006643746055482496,0.0002643746055482495,2020
2020-05-19,30,6,6,0.004962889541565633,0.0054643285012265334,-0.00025071947983045005,1.0,0.0,2.0,-0.00045071947983045004,-0.00085071947983045,-0.00125071947983045,2020
2020-05-20,30,6,6,0.0022939501649617174,0.001452586797413883,0.00042068168377391716,1.0,0.0,2.0,0.00022068168377391715,-0.0001793183162260828,-0.0005793183162260829,2020
2020-05-21,30,6,6,-0.017802531093372334,-0.024032750078847986,0.003115109492737826,1.0,0.0,2.0,0.0029151094927378257,0.002515109492737826,0.002115109492737826,2020
