feature_name,horizon,year,rank_ic_mean,rank_ic_days
basis_momentum_5,20,2019,-0.006313806910097869,244
basis_momentum_5,20,2020,0.03503144999176963,223
term_structure_momentum_5,1,2015,0.027377846445486978,239
term_structure_momentum_5,1,2016,0.022302622796793778,244
term_structure_momentum_5,1,2017,0.0012443029136651614,244
term_structure_momentum_5,1,2018,0.05073178681358234,243
term_structure_momentum_5,1,2019,0.02158727230813893,244
term_structure_momentum_5,1,2020,0.005098143760267361,242
term_structure_momentum_5,5,2015,0.040908320955619484,239
term_structure_momentum_5,5,2016,0.030024219860285434,244
term_structure_momentum_5,5,2017,-0.008105346384034907,244
term_structure_momentum_5,5,2018,0.036358529759977186,243
term_structure_momentum_5,5,2019,0.016828221833783567,244
term_structure_momentum_5,5,2020,-0.01741617670427459,238
term_structure_momentum_5,20,2015,0.0033132378102361734,239
term_structure_momentum_5,20,2016,0.032844232270461786,244
term_structure_momentum_5,20,2017,-0.031080285834384193,244
term_structure_momentum_5,20,2018,0.006719869538090056,243
term_structure_momentum_5,20,2019,0.05222033068228294,244
term_structure_momentum_5,20,2020,0.030336647096674434,223
term_structure_acceleration_5,1,2015,0.026454617293685707,234
term_structure_acceleration_5,1,2016,0.010565320132535902,244
term_structure_acceleration_5,1,2017,0.009039490359347785,244
term_structure_acceleration_5,1,2018,0.047657639158217704,243
term_structure_acceleration_5,1,2019,0.015387212161505858,244
term_structure_acceleration_5,1,2020,0.010849474307982946,242
term_structure_acceleration_5,5,2015,0.0468331169223031,234
term_structure_acceleration_5,5,2016,0.0019934346163854363,244
term_structure_acceleration_5,5,2017,0.013277987950119098,244
term_structure_acceleration_5,5,2018,0.051405766237609576,243
term_structure_acceleration_5,5,2019,-0.027258754848608787,244
term_structure_acceleration_5,5,2020,-0.006675951804526038,238
term_structure_acceleration_5,20,2015,0.022052059588291473,234
term_structure_acceleration_5,20,2016,0.015527932904982084,244
term_structure_acceleration_5,20,2017,0.012447807201905563,244
term_structure_acceleration_5,20,2018,-0.008368108563936575,243
term_structure_acceleration_5,20,2019,0.02686318131256952,244
term_structure_acceleration_5,20,2020,0.026609536256029367,223
carry_change_20,1,2015,0.02938381228286458,224
carry_change_20,1,2016,0.010261400391288714,244
carry_change_20,1,2017,0.0005993067517011489,244
carry_change_20,1,2018,-0.006034859760859769,243
carry_change_20,1,2019,-0.0038393867278419184,244
carry_change_20,1,2020,0.010374436161882054,242
carry_change_20,5,2015,0.04124398849942328,224
carry_change_20,5,2016,-0.02007185892431794,244
carry_change_20,5,2017,-0.01138573630376909,244
carry_change_20,5,2018,-0.021435008237903088,243
carry_change_20,5,2019,-0.03269222141466347,244
carry_change_20,5,2020,0.010533712928998072,238
carry_change_20,20,2015,0.01600745010682899,224
carry_change_20,20,2016,-0.04981134530314858,244
carry_change_20,20,2017,-0.03461958806221101,244
carry_change_20,20,2018,-0.007815617206847517,243
carry_change_20,20,2019,-0.05226968873096629,244
carry_change_20,20,2020,0.007664363350551791,223
basis_momentum_20,1,2015,0.025105537358702322,224
basis_momentum_20,1,2016,0.00769493971157596,244
basis_momentum_20,1,2017,0.005504874619568103,244
basis_momentum_20,1,2018,0.0005997470396829136,243
basis_momentum_20,1,2019,-0.008856802153055775,244
basis_momentum_20,1,2020,0.004359184425293113,242
basis_momentum_20,5,2015,0.04820833324715312,224
basis_momentum_20,5,2016,-0.014450249204347565,244
basis_momentum_20,5,2017,-0.015947877259352667,244
basis_momentum_20,5,2018,-0.01595521644052934,243
basis_momentum_20,5,2019,-0.03025608585246799,244
basis_momentum_20,5,2020,0.0035299993189711926,238
basis_momentum_20,20,2015,0.04040942580538854,224
basis_momentum_20,20,2016,-0.051437879060829875,244
basis_momentum_20,20,2017,-0.037959927140255006,244
basis_momentum_20,20,2018,-0.0017869137153939199,243
basis_momentum_20,20,2019,-0.05717157034285355,244
basis_momentum_20,20,2020,-0.003114500487765251,223
term_structure_momentum_20,1,2015,0.006894849150946199,224
term_structure_momentum_20,1,2016,0.01882801603877316,244
