feature_name,source_factor,source_factor_id,usage_type,category,catalog_direction,applied_direction,direction_source,direction_source_modes,applied_direction_modes,years_evaluated,years_rank_ic_positive,years_gross_sharpe_positive,fold_id,test_year,train_start,train_end,train_rows,test_rows,score_transform,pearson_ic_mean,rank_ic_mean,rank_ic_hit_rate,rank_icir,ic_days,prediction_rows,prediction_days,strategy_days,target_r2,target_mae,strategy_coverage,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate
nonlinear_tightness__missing,nonlinear_tightness,55,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.04826371422951901,-0.0706435504290491,0.3888888888888889,-0.26518042195252106,234,7100,237,48,-0.6758094855057057,0.6425428432664955,0.20253164556962025,-0.07893832018682766,0.04808588824666562,-1.6416109396149383,-0.07881315201044714,-0.07348164254017475,0.375,-0.07893832018682766,0.04808588824666562,-1.6416109396149383,-0.07881315201044714,-0.07348164254017475,0.375,-0.10917832018682765,0.04808588824666562,-2.2704856698659057,-0.10298851075468984,-0.09983443605610365,0.3541666666666667,-0.12933832018682767,0.048085888246665626,-2.689735490033217,-0.1190321745526195,-0.1169937347819826,0.3333333333333333,-0.17973832018682767,0.048085888246665626,-3.7378600404514963,-0.15792381017948398,-0.15850297462188478,0.3125
oi_growth_20__csz,oi_growth_20,18,conditional,trading_liquidity,0,1,train_rank_ic,train_rank_ic,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.03470084036020908,-0.03238264155854845,0.4472573839662447,-0.13633056627877294,237,7100,237,48,-1.0644194193679177,0.6937176715465205,0.20253164556962025,-0.054565952439200475,0.06836733760697493,-0.7981289655139882,-0.08330473597265264,-0.052741038827212816,0.4583333333333333,-0.054565952439200475,0.06836733760697493,-0.7981289655139882,-0.08330473597265264,-0.052741038827212816,0.4583333333333333,-0.08480595243920047,0.06836733760697493,-1.2404454437984207,-0.10079035378815404,-0.07967211627193349,0.4375,-0.10496595243920048,0.06836733760697493,-1.5353230959880426,-0.11226746135913124,-0.09720813919734383,0.4375,-0.15536595243920048,0.06836733760697493,-2.272517226462097,-0.14475778654379756,-0.13962930683997532,0.4166666666666667
oi_growth_20__missing,oi_growth_20,18,quality_flag,data_quality,0,1,train_rank_ic,train_rank_ic,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
oi_surprise_60__csz,oi_surprise_60,52,conditional,trading_liquidity,0,-1,train_rank_ic,train_rank_ic,-1,1,0,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.0007505226643783244,-0.0019288993048080143,0.4936708860759494,-0.008549515880202013,237,7100,237,48,-1.003595954386816,0.6879273988760147,0.20253164556962025,0.04281315684421884,0.07032441989232142,0.6087950232618062,-0.05048433571947464,0.039210456268788274,0.5625,0.04281315684421884,0.07032441989232142,0.6087950232618062,-0.05048433571947464,0.039210456268788274,0.5625,0.012573156844218844,0.07032441989232142,0.17878792122950285,-0.056195732635673346,0.009721258922071874,0.5208333333333334,-0.0075868431557811625,0.07032441989232142,-0.10788348012536618,-0.059986133969696986,-0.009481342227158907,0.4583333333333333,-0.057986843155781155,0.07032441989232142,-0.8245619835125384,-0.07073941790605365,-0.05593704837697133,0.375
oi_surprise_60__missing,oi_surprise_60,52,quality_flag,data_quality,0,1,train_rank_ic,train_rank_ic,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
price_oi_interaction_20__csz,price_oi_interaction_20,19,predictor,trading_liquidity,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.016260189729966096,-0.021336956047602756,0.4641350210970464,-0.09589916586645025,237,7100,237,48,-1.0418220486871763,0.6819913689030735,0.20253164556962025,-0.024833600473594498,0.07686336345449454,-0.32308761102155975,-0.06402973472671081,-0.026057255547521696,0.4375,-0.024833600473594498,0.07686336345449454,-0.32308761102155975,-0.06402973472671081,-0.026057255547521696,0.4375,-0.05507360047359447,0.07686336345449454,-0.7165130173648949,-0.0829731498400258,-0.053731481275501314,0.4166666666666667,-0.07523360047359448,0.07686336345449454,-0.9787966215937853,-0.09539479303488518,-0.07175164243821186,0.4166666666666667,-0.12563360047359445,0.07686336345449454,-1.6345056321660112,-0.1274644060823179,-0.11534479590614688,0.4166666666666667
price_oi_interaction_20__missing,price_oi_interaction_20,19,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
realized_skewness_60__csz,realized_skewness_60,26,risk,volatility_risk,-1,-1,catalog,catalog,-1,1,0,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.004896610201313476,-0.01159837352284469,0.5021097046413502,-0.048858764351469165,237,7100,237,48,-1.0232895252489174,0.6872292236175674,0.20253164556962025,0.04722459949372971,0.0830146855976442,0.5688704251994403,-0.06256463417291347,0.04264146848407724,0.5625,0.04722459949372971,0.0830146855976442,0.5688704251994403,-0.06256463417291347,0.04264146848407724,0.5625,0.016984599493729696,0.08301468559764417,0.20459752839456263,-0.07323097039998283,0.013056367496568688,0.4791666666666667,-0.003175400506270293,0.0830146855976442,-0.03825106947535564,-0.08176881828340077,-0.006208706623665461,0.4791666666666667,-0.0535754005062703,0.08301468559764417,-0.6453725641501519,-0.10406304848440218,-0.052815627397053144,0.4166666666666667
realized_skewness_60__missing,realized_skewness_60,26,quality_flag,data_quality,-1,-1,catalog,catalog,-1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
realized_volatility_20__csz,realized_volatility_20,24,risk,volatility_risk,0,1,train_rank_ic,train_rank_ic,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.0045588273204066115,-0.019657988956035148,0.459915611814346,-0.07159919669601524,237,7100,237,48,-1.0389302596872532,0.6881484770693125,0.20253164556962025,-0.006751597398651769,0.09813756536962129,-0.06879727832275878,-0.06208688037964849,-0.010826209920612562,0.4791666666666667,-0.006751597398651769,0.09813756536962129,-0.06879727832275878,-0.06208688037964849,-0.010826209920612562,0.4791666666666667,-0.03699159739865176,0.09813756536962129,-0.37693616363242893,-0.07275812546697813,-0.0389252358681339,0.4583333333333333,-0.05715159739865176,0.09813756536962129,-0.5823620871722092,-0.07980827651671574,-0.057222131974677626,0.4583333333333333,-0.10755159739865178,0.09813756536962129,-1.0959268960216597,-0.10468486715591085,-0.10148516477926794,0.3958333333333333
realized_volatility_20__missing,realized_volatility_20,24,quality_flag,data_quality,0,-1,train_rank_ic,train_rank_ic,-1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
seasonality_3y__csz,seasonality_3y,27,predictor,value_reversion,1,1,catalog,catalog,1,1,0,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.013691901803436901,-0.010346148438169006,0.48523206751054854,-0.036475587943209695,237,7100,237,48,-1.0207348674181596,0.6813557760355236,0.20253164556962025,0.08835733098191124,0.09616292019872415,0.9188295322076081,-0.07378360500447101,0.08311579485799747,0.5,0.08835733098191124,0.09616292019872415,0.9188295322076081,-0.07378360500447101,0.08311579485799747,0.5,0.05811733098191124,0.09616292019872415,0.6043632084155689,-0.0859756003140506,0.05240564027620631,0.4791666666666667,0.037957330981911216,0.09616292019872415,0.39471899255420934,-0.09401832652766406,0.032407595413872725,0.4791666666666667,-0.012442669018088775,0.09616292019872415,-0.1293915470991891,-0.11389224258323971,-0.0159737878078845,0.3958333333333333
seasonality_3y__missing,seasonality_3y,27,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
sector_relative_value_60__csz,sector_relative_value_60,29,predictor,industry_chain,1,1,catalog,catalog,1,1,0,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.005884674917032099,-0.026156495254533535,0.4767932489451477,-0.09885473184928233,237,7100,237,48,-1.0526222785892685,0.6880584749878582,0.20253164556962025,0.019005529770601062,0.08953017846737102,0.21228070909662675,-0.11030188696990617,0.014458560002186482,0.4791666666666667,0.019005529770601062,0.08953017846737102,0.21228070909662675,-0.11030188696990617,0.014458560002186482,0.4791666666666667,-0.011234470229398944,0.08953017846737102,-0.1254824956424421,-0.12098011785160001,-0.014343386038737749,0.4791666666666667,-0.03139447022939896,0.08953017846737102,-0.3506579654684881,-0.12803117605749248,-0.03309823225729547,0.4583333333333333,-0.08179447022939895,0.08953017846737102,-0.9135966400336026,-0.14542449971261406,-0.07846992064243552,0.4375
sector_relative_value_60__missing,sector_relative_value_60,29,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
short_reversal_5__csz,short_reversal_5,12,predictor,value_reversion,1,1,catalog,catalog,1,1,1,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.013265705943953841,0.004505836506420512,0.5147679324894515,0.015758170838893002,237,7100,237,48,-0.9913800226656091,0.6675311454936516,0.20253164556962025,0.09555047351439755,0.0948453938689367,1.007433989324091,-0.07585030977745,0.09064042159788221,0.5416666666666666,0.09555047351439755,0.0948453938689367,1.007433989324091,-0.07585030977745,0.09064042159788221,0.5416666666666666,0.06531047351439753,0.0948453938689367,0.6885993177976323,-0.07921621657339373,0.05972134885931557,0.5416666666666666,0.045150473514397535,0.0948453938689367,0.47604287011332663,-0.08145447394227068,0.03958719043574499,0.5416666666666666,-0.005249526485602475,0.0948453938689367,-0.05534824909743745,-0.09421061087047256,-0.009123725083480694,0.4791666666666667
term_structure_acceleration__csz,term_structure_acceleration,46,predictor,term_structure,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.07017441626998108,-0.07588549463297453,0.37130801687763715,-0.3700853032827653,237,7100,237,48,-1.1512998992963444,0.7135739401928813,0.20253164556962025,-0.06983347588091118,0.053814018540547154,-1.2976818638491732,-0.09723270074588142,-0.0656532118657287,0.4166666666666667,-0.06983347588091118,0.053814018540547154,-1.2976818638491732,-0.09723270074588142,-0.0656532118657287,0.4166666666666667,-0.10007347588091119,0.053814018540547154,-1.8596172260488038,-0.10966414816369219,-0.09222422196930546,0.3958333333333333,-0.1202334758809112,0.053814018540547154,-2.234240800848558,-0.11787914890865459,-0.10952567913324263,0.375,-0.17063347588091118,0.053814018540547154,-3.170799737847942,-0.1485760423516358,-0.15137904145508563,0.3541666666666667
term_structure_acceleration__missing,term_structure_acceleration,46,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.027204408515207577,-0.025941199337615666,0.44017094017094016,-0.10773560736044237,234,7100,237,48,-0.18120218010945366,0.5428729064039409,0.20253164556962025,-0.16635919174016098,0.07443958463017175,-2.2348216015264075,-0.13415587869154488,-0.1489456901691424,0.3541666666666667,-0.16635919174016098,0.07443958463017175,-2.2348216015264075,-0.13415587869154488,-0.1489456901691424,0.3541666666666667,-0.19659919174016094,0.07443958463017175,-2.641057076243755,-0.1578075136589837,-0.17319508665846572,0.2916666666666667,-0.21675919174016095,0.07443958463017175,-2.91188072605532,-0.17322290446796706,-0.18898411304912566,0.2708333333333333,-0.26715919174016095,0.07443958463017175,-3.5889398505842327,-0.21056384364999559,-0.2271763309830428,0.22916666666666666
term_structure_momentum__csz,term_structure_momentum,45,predictor,term_structure,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.06410119092150461,-0.06990537219541154,0.35443037974683544,-0.33586141476966125,237,7100,237,48,-1.1394059873166373,0.7064433775064177,0.20253164556962025,-0.12426560980858355,0.04942190145589434,-2.5143834241076726,-0.12777541046378027,-0.1127640969912207,0.4166666666666667,-0.12426560980858355,0.04942190145589434,-2.5143834241076726,-0.12777541046378027,-0.1127640969912207,0.4166666666666667,-0.15450560980858355,0.04942190145589434,-3.1262578989695333,-0.15159691538283626,-0.13802208973374896,0.375,-0.17466560980858356,0.04942190145589434,-3.5341742155441076,-0.16712308772675666,-0.15446817132547508,0.3541666666666667,-0.22506560980858356,0.04942190145589434,-4.553965006980544,-0.20473259636808006,-0.19425091878871847,0.2708333333333333
term_structure_momentum__missing,term_structure_momentum,45,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.012249731256883748,-0.012642120191821581,0.460093896713615,-0.054076147363472035,213,7100,237,48,-0.12726089795432016,0.5340444182335391,0.20253164556962025,-0.14886495182560566,0.07069619165687423,-2.105699732004314,-0.12298790641302926,-0.134379395925863,0.3541666666666667,-0.14886495182560566,0.07069619165687423,-2.105699732004314,-0.12298790641302926,-0.134379395925863,0.3541666666666667,-0.17910495182560568,0.07069619165687421,-2.533445545339927,-0.14693792959515495,-0.15903510835014278,0.3125,-0.19926495182560566,0.07069619165687423,-2.8186094208970016,-0.16254790021508247,-0.1750888272637935,0.2916666666666667,-0.2496649518256056,0.07069619165687421,-3.531519109789689,-0.2003605098442296,-0.2139217710308211,0.25
term_structure_slope__csz,term_structure_slope,44,predictor,term_structure,1,1,catalog,catalog,1,1,1,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.018724311097639137,0.01717036548139815,0.569620253164557,0.0615515479044712,237,7100,237,48,-0.9654109692566655,0.6668026365087073,0.20253164556962025,-0.007653916857122616,0.11512157222209445,-0.06648551361300517,-0.10804350509817318,-0.013506232034844579,0.5833333333333334,-0.007653916857122616,0.11512157222209445,-0.06648551361300517,-0.10804350509817318,-0.013506232034844579,0.5833333333333334,-0.03789391685712262,0.11512157222209445,-0.32916434448981513,-0.11112840455959039,-0.04153185543731075,0.5833333333333334,-0.05805391685712262,0.11512157222209445,-0.5042835650743551,-0.11401201450767107,-0.05978091328215873,0.5833333333333334,-0.10845391685712263,0.11512157222209445,-0.942081616535705,-0.1254339451748745,-0.1039280775144169,0.5625
term_structure_slope__missing,term_structure_slope,44,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.0007014011418083872,-0.0019139882521830329,0.4866666666666667,-0.008956585211701994,150,7100,237,48,-0.07622051948295483,0.5280135294525775,0.20253164556962025,-0.12836384782019106,0.04982397587192507,-2.5763469408815647,-0.11138219130088689,-0.11623760999541399,0.3333333333333333,-0.12836384782019106,0.04982397587192507,-2.5763469408815647,-0.11138219130088689,-0.11623760999541399,0.3333333333333333,-0.15860384782019105,0.04982397587192507,-3.1832836509854188,-0.13598897307757318,-0.14139874564888766,0.2708333333333333,-0.17876384782019103,0.04982397587192507,-3.587908124387988,-0.15213389773427533,-0.15778172964476667,0.22916666666666666,-0.229163847820191,0.04982397587192507,-4.59946930789441,-0.19121545347537972,-0.19741173866424333,0.20833333333333334
tightness_composite__csz,tightness_composite,17,predictor,inventory_fundamental,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.04122896473692074,-0.032115310649189696,0.4230769230769231,-0.1959431921030686,234,7100,237,48,-0.6222095016448785,0.6245075695552625,0.20253164556962025,-0.12679998974809317,0.05394052552129716,-2.350737011229695,-0.11099308336769043,-0.11509801957685106,0.4166666666666667,-0.12679998974809317,0.05394052552129716,-2.350737011229695,-0.11099308336769043,-0.11509801957685106,0.4166666666666667,-0.15703998974809322,0.05394052552129716,-2.9113544636507043,-0.13422454867583777,-0.14029104127326153,0.3958333333333333,-0.1771999897480932,0.05394052552129717,-3.2850994319313758,-0.14960746608859177,-0.1566947957800754,0.3333333333333333,-0.2275999897480932,0.05394052552129717,-4.219461852633057,-0.1879911816074744,-0.19637507772691198,0.25
tightness_composite__missing,tightness_composite,17,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.04826371422951901,-0.0706435504290491,0.3888888888888889,-0.26518042195252106,234,7100,237,48,-0.6758094855057057,0.6425428432664955,0.20253164556962025,-0.07893832018682766,0.04808588824666562,-1.6416109396149383,-0.07881315201044714,-0.07348164254017475,0.375,-0.07893832018682766,0.04808588824666562,-1.6416109396149383,-0.07881315201044714,-0.07348164254017475,0.375,-0.10917832018682765,0.04808588824666562,-2.2704856698659057,-0.10298851075468984,-0.09983443605610365,0.3541666666666667,-0.12933832018682767,0.048085888246665626,-2.689735490033217,-0.1190321745526195,-0.1169937347819826,0.3333333333333333,-0.17973832018682767,0.048085888246665626,-3.7378600404514963,-0.15792381017948398,-0.15850297462188478,0.3125
trend_efficiency_60__csz,trend_efficiency_60,3,predictor,trend_momentum,0,1,train_rank_ic,train_rank_ic,1,1,1,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.018357458631725356,0.014029930921519981,0.4978902953586498,0.054515104183226124,237,7100,237,48,-0.9720706603896978,0.6766334004024145,0.20253164556962025,-0.05655415020667211,0.07776486927692232,-0.7272454867156223,-0.12935018692916123,-0.05515233720442181,0.4375,-0.05655415020667211,0.07776486927692232,-0.7272454867156223,-0.12935018692916123,-0.05515233720442181,0.4375,-0.08679415020667211,0.07776486927692232,-1.1161100251785463,-0.1430470751967321,-0.08201663361065592,0.4375,-0.10695415020667212,0.0777648692769223,-1.3753530508204959,-0.1543397580903526,-0.09950914504430974,0.4166666666666667,-0.1573541502066721,0.07776486927692232,-2.0234606149253684,-0.1819437987476391,-0.14182496228126162,0.375
trend_efficiency_60__missing,trend_efficiency_60,3,quality_flag,data_quality,0,-1,train_rank_ic,train_rank_ic,-1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
tsmom_60__csz,tsmom_60,1,predictor,trend_momentum,1,1,catalog,catalog,1,1,1,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.041871722605008765,0.02523386200875642,0.540084388185654,0.08066832447238455,237,7100,237,48,-0.9496707153998158,0.673350530770832,0.20253164556962025,0.040988590350385976,0.08979555353575346,0.45646570165710654,-0.1027379368631417,0.035881894011362325,0.5416666666666666,0.040988590350385976,0.08979555353575346,0.45646570165710654,-0.1027379368631417,0.035881894011362325,0.5416666666666666,0.010748590350385983,0.08979555353575346,0.11970069705184533,-0.10870088608045092,0.006484310926643477,0.5208333333333334,-0.009411409649614033,0.08979555353575346,-0.10480930601832907,-0.11265614745014751,-0.012658589841242351,0.5,-0.059811409649614,0.08979555353575346,-0.6660843136937643,-0.13211847873612792,-0.05896971959564612,0.4791666666666667
tsmom_60__missing,tsmom_60,1,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
turnover_oi__csz,turnover_oi,23,conditional,trading_liquidity,0,1,train_rank_ic,train_rank_ic,1,1,1,1,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,0.04331093183664647,0.02646196054258945,0.5822784810126582,0.11657813236397085,237,7100,237,48,-0.9461299857924277,0.6733693193644626,0.20253164556962025,0.12237602977122047,0.07318630972665979,1.6721164139615339,-0.03386402241168962,0.12064874634972278,0.625,0.12237602977122047,0.07318630972665979,1.6721164139615339,-0.03386402241168962,0.12064874634972278,0.625,0.09213602977122047,0.07318630972665979,1.2589243823788239,-0.034464022411689665,0.08889771037124783,0.625,0.07197602977122047,0.07318630972665979,0.9834630279903505,-0.039222860305260676,0.06822149614556117,0.6041666666666666,0.02157602977122047,0.07318630972665979,0.29480964201916726,-0.054518860918723044,0.018198196414464185,0.5416666666666666
value_252__csz,value_252,11,predictor,value_reversion,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,-0.059334950994710124,-0.047709182434346714,0.4388185654008439,-0.15214359464856256,237,7100,237,48,-1.0955261654008903,0.7065554707555679,0.20253164556962025,-0.08003633906305552,0.0903742886700216,-0.88560961575352,-0.1097691664608742,-0.07697503519318427,0.4166666666666667,-0.08003633906305552,0.0903742886700216,-0.88560961575352,-0.1097691664608742,-0.07697503519318427,0.4166666666666667,-0.11027633906305553,0.0903742886700216,-1.2202180585420832,-0.1204535156905786,-0.10323197272721474,0.4166666666666667,-0.13043633906305555,0.0903742886700216,-1.4432903537344586,-0.12750861574796224,-0.12032880231411613,0.3958333333333333,-0.18083633906305557,0.0903742886700216,-2.0009710917153973,-0.15672957505672247,-0.16168674501190883,0.3541666666666667
value_252__missing,value_252,11,quality_flag,data_quality,1,1,catalog,catalog,1,1,0,0,fold_2025,2025,2015-01-05,2024-12-23,69628,7100,cs_rank_centered,,,,,0,7100,237,48,,,0.20253164556962025,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.11463893289610336,0.04364778611594944,-2.6264546978755674,-0.09923997494377523,-0.10433938546405963,0.3125,-0.14487893289610335,0.04364778611594944,-3.31927334209427,-0.12434947414429309,-0.1298321243064149,0.2708333333333333,-0.16503893289610339,0.04364778611594944,-3.7811524382400727,-0.14070718610248367,-0.14643113397800012,0.25,-0.21543893289610339,0.04364778611594944,-4.935850178604577,-0.18030419985038004,-0.18658407867307236,0.1875
