trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,feature_name,fold_id,test_year
2025-03-07,30,6,6,0.01790988762657575,0.01117074853885155,0.0033695695438620997,1.0,0.0,2.0,0.0033695695438620997,0.0027695695438621,0.0023695695438620996,0.0013695695438620996,tsmom_60__missing,fold_2025,2025
2025-03-14,30,6,6,-0.00670018249429645,-0.005378130145819351,-0.0006610261742385497,1.0,0.0,2.0,-0.0006610261742385497,-0.0012610261742385495,-0.0016610261742385497,-0.0026610261742385497,tsmom_60__missing,fold_2025,2025
2025-03-21,30,6,6,0.008953652940416067,0.010443650073667751,-0.0007449985666258419,1.0,0.0,2.0,-0.0007449985666258419,-0.0013449985666258418,-0.001744998566625842,-0.002744998566625842,tsmom_60__missing,fold_2025,2025
2025-03-28,30,6,6,-0.05285900986506967,-0.042894403238588376,-0.004982303313240646,1.0,0.0,2.0,-0.004982303313240646,-0.0055823033132406455,-0.005982303313240646,-0.006982303313240646,tsmom_60__missing,fold_2025,2025
2025-04-07,30,6,6,0.0006071785515274665,0.015950776796268846,-0.00767179912237069,1.0,0.0,2.0,-0.00767179912237069,-0.00827179912237069,-0.00867179912237069,-0.00967179912237069,tsmom_60__missing,fold_2025,2025
2025-04-14,30,6,6,-0.00027935445437895037,0.013286368781465817,-0.006782861617922384,1.0,0.0,2.0,-0.006782861617922384,-0.0073828616179223835,-0.007782861617922384,-0.008782861617922383,tsmom_60__missing,fold_2025,2025
2025-04-21,30,6,6,0.0040523527979588825,0.002419965293180782,0.0008161937523890504,1.0,0.0,2.0,0.0008161937523890504,0.00021619375238905042,-0.00018380624761094966,-0.0011838062476109497,tsmom_60__missing,fold_2025,2025
2025-04-28,30,6,6,-0.00718951193955315,-0.003936962928007667,-0.0016262745057727414,1.0,0.0,2.0,-0.0016262745057727414,-0.0022262745057727413,-0.0026262745057727415,-0.0036262745057727415,tsmom_60__missing,fold_2025,2025
2025-05-08,30,6,6,0.019815468992626633,0.0028483170635519007,0.008483575964537367,1.0,0.0,2.0,0.008483575964537367,0.007883575964537367,0.007483575964537367,0.006483575964537367,tsmom_60__missing,fold_2025,2025
2025-05-15,30,6,6,-0.008674213807957432,0.010849661334130331,-0.00976193757104388,1.0,0.0,2.0,-0.00976193757104388,-0.01036193757104388,-0.010761937571043882,-0.01176193757104388,tsmom_60__missing,fold_2025,2025
