trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,fold_id,test_year
2025-07-04,30,6,6,0.010389200494554983,0.002881340115255499,0.003753930189649742,1.0,0.0,2.0,0.003753930189649742,0.003153930189649742,0.002753930189649742,0.001753930189649742,fold_2025,2025
2025-07-11,30,6,6,0.024862090720192017,0.006191044325245017,0.0093355231974735,1.0,0.0,2.0,0.0093355231974735,0.0087355231974735,0.0083355231974735,0.007335523197473499,fold_2025,2025
2025-07-18,30,6,6,0.0044052589519949685,0.0180400165841095,-0.006817378816057266,1.0,0.0,2.0,-0.006817378816057266,-0.007417378816057266,-0.007817378816057267,-0.008817378816057266,fold_2025,2025
2025-07-25,30,6,6,-0.012637872384745267,-0.016038104919805698,0.0017001162675302156,1.0,0.0,2.0,0.0017001162675302156,0.0011001162675302158,0.0007001162675302156,-0.0002998837324697844,fold_2025,2025
2025-08-01,30,6,6,-0.0005095057462798833,0.0037970590577321166,-0.002153282402006,1.0,0.0,2.0,-0.002153282402006,-0.002753282402006,-0.003153282402006,-0.004153282402006,fold_2025,2025
2025-08-08,30,6,6,0.0050282615484853665,-0.000963994684899435,0.0029961281166924008,1.0,0.0,2.0,0.0029961281166924008,0.002396128116692401,0.0019961281166924008,0.0009961281166924007,fold_2025,2025
2025-08-15,30,6,6,-0.017926902040422483,-0.008104828616932734,-0.0049110367117448745,1.0,0.0,2.0,-0.0049110367117448745,-0.005511036711744874,-0.0059110367117448746,-0.006911036711744875,fold_2025,2025
2025-08-22,30,6,6,-0.0082023728269006,0.021185748060524534,-0.014694060443712567,1.0,0.0,2.0,-0.014694060443712567,-0.015294060443712567,-0.015694060443712566,-0.016694060443712567,fold_2025,2025
2025-08-29,30,6,6,-0.0031537428582627514,0.007691172944873567,-0.005422457901568159,1.0,0.0,2.0,-0.005422457901568159,-0.006022457901568159,-0.006422457901568159,-0.007422457901568159,fold_2025,2025
2025-09-05,30,6,6,-0.00192500559996035,-0.0007211990507454169,-0.0006019032746074665,1.0,0.0,2.0,-0.0006019032746074665,-0.0012019032746074664,-0.0016019032746074665,-0.0026019032746074666,fold_2025,2025
2025-09-12,30,6,6,0.01639024256442893,-0.009897497044120185,0.013143869804274557,1.0,0.0,2.0,0.013143869804274557,0.012543869804274558,0.012143869804274558,0.011143869804274557,fold_2025,2025
2025-09-19,30,6,6,-0.004784942990836034,0.015397906327501732,-0.010091424659168883,1.0,0.0,2.0,-0.010091424659168883,-0.010691424659168882,-0.011091424659168882,-0.012091424659168883,fold_2025,2025
2025-09-26,30,6,6,0.012425729295884683,0.012791192201116264,-0.00018273145261579055,1.0,0.0,2.0,-0.00018273145261579055,-0.0007827314526157905,-0.0011827314526157906,-0.0021827314526157906,fold_2025,2025
2025-10-13,30,6,6,0.008750976160714434,-0.013494142250117082,0.011122559205415758,1.0,0.0,2.0,0.011122559205415758,0.010522559205415758,0.010122559205415757,0.009122559205415758,fold_2025,2025
2025-10-20,30,6,6,0.003095414333718216,0.016649081585387634,-0.006776833625834709,1.0,0.0,2.0,-0.006776833625834709,-0.007376833625834709,-0.007776833625834709,-0.008776833625834708,fold_2025,2025
2025-10-27,30,6,6,0.0008320047295920164,-0.0008279358596790997,0.0008299702946355581,1.0,0.0,2.0,0.0008299702946355581,0.00022997029463555816,-0.0001700297053644419,-0.001170029705364442,fold_2025,2025
2025-11-03,30,6,6,0.00500524251865535,-0.003401950157378101,0.004203596338016725,1.0,0.0,2.0,0.004203596338016725,0.0036035963380167254,0.0032035963380167252,0.0022035963380167252,fold_2025,2025
2025-11-10,30,6,6,-0.005686957501014968,-0.006990498836726001,0.0006517706678555168,1.0,0.0,2.0,0.0006517706678555168,5.17706678555169e-05,-0.00034822933214448317,-0.0013482293321444832,fold_2025,2025
2025-11-17,30,6,6,-0.009381057810499867,0.0024372020010182834,-0.005909129905759075,1.0,0.0,2.0,-0.005909129905759075,-0.006509129905759075,-0.006909129905759075,-0.007909129905759076,fold_2025,2025
2025-11-24,30,6,6,0.025637041328464474,0.017148240435102203,0.004244400446681135,1.0,0.0,2.0,0.004244400446681135,0.0036444004466811356,0.0032444004466811354,0.0022444004466811353,fold_2025,2025
2025-12-01,30,6,6,0.0032512263979867333,0.014949485195427483,-0.005849129398720375,1.0,0.0,2.0,-0.005849129398720375,-0.006449129398720375,-0.006849129398720375,-0.007849129398720376,fold_2025,2025
2025-12-08,30,6,6,-0.001781356409474982,-0.0074954664289810504,0.002857055009753034,1.0,0.0,2.0,0.002857055009753034,0.0022570550097530343,0.0018570550097530341,0.0008570550097530341,fold_2025,2025
2025-12-15,30,6,6,0.018342069096300467,0.013996155118205135,0.002172956989047666,1.0,0.0,2.0,0.002172956989047666,0.0015729569890476662,0.001172956989047666,0.00017295698904766597,fold_2025,2025
2025-12-22,30,6,6,0.03527758950991297,0.017569106315728614,0.008854241597092178,1.0,0.0,2.0,0.008854241597092178,0.008254241597092178,0.00785424159709218,0.006854241597092178,fold_2025,2025
