,tsmom_60__csz,tsmom_60__missing,csmom_60__csz,csmom_60__missing,trend_efficiency_60__csz,trend_efficiency_60__missing,multi_horizon_trend__csz,multi_horizon_trend__missing,carry_annualized__csz,carry_annualized__missing,carry_change_20__csz,carry_change_20__missing,basis_fresh__csz,basis_fresh__missing,basis_shock_20__csz,basis_shock_20__missing,basis_momentum_20__csz,basis_momentum_20__missing,curve_curvature__csz,curve_curvature__missing,value_252__csz,value_252__missing,short_reversal_5__csz,inventory_scarcity__csz,inventory_scarcity__missing,inventory_change_5__csz,inventory_change_5__missing,inventory_surprise__csz,inventory_surprise__missing,warehouse_tightness__csz,warehouse_tightness__missing,tightness_composite__csz,tightness_composite__missing,oi_growth_20__csz,oi_growth_20__missing,price_oi_interaction_20__csz,price_oi_interaction_20__missing,volume_shock_20__csz,volume_shock_20__missing,amihud_20__csz,amihud_20__missing,turnover_oi__csz,realized_volatility_20__csz,realized_volatility_20__missing,low_volatility_20__csz,low_volatility_20__missing,realized_skewness_60__csz,realized_skewness_60__missing,seasonality_3y__csz,seasonality_3y__missing,sector_relative_value_60__csz,sector_relative_value_60__missing,factor_momentum__tsz,factor_momentum__missing,fundamental_composite_news__csz,fundamental_composite_news__missing,fundamental_underreaction__csz,fundamental_underreaction__missing,information_consistency__csz,information_consistency__missing,information_divergence__csz,information_divergence__missing,warehouse_surprise__csz,warehouse_surprise__missing,momentum_quality_60__csz,momentum_quality_60__missing,vol_managed_momentum__csz,vol_managed_momentum__missing,idiosyncratic_volatility_60__csz,idiosyncratic_volatility_60__missing,term_structure_slope__csz,term_structure_slope__missing,term_structure_momentum__csz,term_structure_momentum__missing,term_structure_acceleration__csz,term_structure_acceleration__missing,basis_surprise__csz,basis_surprise__missing,inventory_acceleration__csz,inventory_acceleration__missing,inventory_price_divergence__csz,inventory_price_divergence__missing,oi_surprise_60__csz,oi_surprise_60__missing,volume_price_divergence_20__csz,volume_price_divergence_20__missing,momentum_carry_interaction__csz,momentum_carry_interaction__missing,nonlinear_tightness__csz,nonlinear_tightness__missing,correlation_risk_20_120__csz,correlation_risk_20_120__missing
inventory_scarcity__missing,-0.04316143492009301,0.10431468813013564,-0.02479074487310652,0.104282553806974,0.014288178711263224,0.10431468813013564,-0.02848084998911432,0.13521557236680193,0.07005012851403318,0.019218514931929487,-0.001603805753893813,0.02975879993809813,0.13743779710799456,-0.015375381896343005,0.0022110027383952222,-0.006686768433844382,-0.00041894284094710736,-0.00192735936269417,-0.012997258499551865,0.07854943867559341,0.08562983072944912,0.13168963744009432,0.002759158924368366,0.16673947738695924,1.0,-0.07948591854722506,0.7587312370435442,0.024350506795471388,0.32215707064529175,-0.08383384347723781,0.20480506372183543,0.04353122555376243,0.3357271406670455,0.009587849015337095,0.056016386424594125,0.010573930825278794,0.07062421269241095,0.0008381884319159954,0.06527101682560522,0.03292135780409765,0.07637750203354012,-0.16157902825339043,0.041496894400173616,0.06872450113982263,-0.05279536401427326,0.06872450113982263,0.025250549283763055,0.10428255380697404,0.016004894525906352,0.14984922004868403,0.037782641267257805,0.10428255380697404,0.01186146443959323,0.08923378727531557,-0.03824163156555555,0.046341955603223906,-0.022773907712346254,0.04653646178903152,0.05998698390943837,0.3357271406670455,0.05268218271932461,0.33451774724715677,-0.023444086675642083,0.02918799209514601,-0.05485284277840971,0.10431468813013564,-0.035429387606044534,0.1051112269475371,0.010434661066525854,0.09399417536905987,0.08658001872694744,0.07854943867559341,-0.007200478902035311,0.12932141391292645,0.003482577292054406,0.16727346601313914,-0.011142023456420003,-0.006064615844619514,0.007734542493638947,0.7589687305282112,-0.052474110745589136,0.7653919145596929,0.011016149441964112,0.057398858000119686,-0.009494814255530297,0.07759044897393912,0.04015334099835082,0.08793978960485722,0.046504063489001934,0.3357271406670455,0.00772896964870512,0.136113361104714
inventory_change_5__csz,0.024894864690313576,-0.016353258971438273,0.019948246932315054,-0.016525033792834886,-0.016144459454291993,-0.016353258971438273,0.01391712823976689,-0.019480093649161513,0.019024443725472663,-0.018520006560765648,0.028498760128511703,-0.014038537292437146,0.004270042155855125,0.0036500053868932835,0.0011792209226196835,0.0017881396246722675,0.004875118278917952,0.0018247577693362698,0.0014922937016023843,-0.022221046323945292,-0.013144868719594874,-0.01795889142906712,-0.017001837709877766,0.03681959197215646,-0.07948591854722506,1.0,-0.05117909360239904,0.15954312131535192,-0.031668332876362344,0.029170976497023434,-0.02444921868387147,0.029251724477456394,-0.031051263403509423,-0.027114703146781025,-0.0010898360463114452,0.008486346013359989,-0.00226501668858497,-0.0035315968696854726,-0.004675058365145405,-0.002133631499013804,-0.0035596345636519267,0.012221587369940511,-0.013888051845339224,-0.0001643779176474683,0.02355319794226168,-0.0001643779176474683,-0.024236750454876492,-0.016525033792834893,-0.0033911575747042717,-0.03359095203579848,0.008826865928004314,-0.016525033792834893,-0.002401311916993345,-0.019147425129586493,0.17391122527258246,-0.002197777827111833,0.09203654047975332,-0.002211115206006079,0.029926992575892503,-0.031051263403509423,0.008487468466994854,-0.03148263471484111,0.21197829051307027,-0.0066498452450162475,0.014775626978570846,-0.016353258971438266,0.0169277173928948,-0.016352687421011897,-0.03450595496765025,-0.015826891750395217,0.012635144342570227,-0.0222210463239453,0.026169329037441715,-0.024400810316585114,0.0023313584663690783,-0.02889238503854367,0.02112473691614189,0.002871018696604444,0.402694741745275,-0.05184198980782819,0.9288627433537843,-0.05044029570656702,-0.0015639927077460468,-0.0010139723710377725,0.011916125108426512,-0.0025423371558387746,-0.007431527993253532,-0.022646194070733493,0.02834015677839065,-0.031051263403509423,-0.020384561659379432,-0.019495197563947866
inventory_change_5__missing,-0.02948906737718265,-0.014081936988648916,-0.017762916622044662,-0.005859301398123659,0.0025071417727051547,-0.014081936988648916,-0.02285072503114256,-0.01589401723203878,0.09435758124706549,-0.10606105905916201,0.0001118060931297288,-0.10886116277659656,0.1690438280602911,-0.005566606477601652,0.00015249146770298557,0.0031055239701333922,0.0007235216488406362,0.0046880514723701555,-0.017961984839552435,-0.027623681414617744,0.07191916339892611,0.024338359704251772,-0.001967794251953154,0.12636534400469485,0.7587312370435442,-0.05117909360239904,1.0,0.021741425204660526,0.3319100580966717,-0.0842448711688429,0.07428477614894703,0.05389870529824239,0.18824959104889594,-0.008417280918918236,-0.02248970629547301,0.012308399758495198,-0.01250173401464691,-0.0001568722967581988,-0.07361616516402893,0.02554530672394972,-0.05958787440710901,-0.1096728154597626,0.02528836125340149,0.023761881730025143,-0.034324392606666164,0.023761881730025143,0.05030168372363109,-0.005859301398123671,0.013751001716848205,0.01835835523027405,0.044962071445074636,-0.005859301398123671,-0.0035962337043706385,0.0276239277912662,-0.01271348410643721,0.04927220962571751,-0.009683697890359536,0.049531116876666906,0.06437241457485358,0.18824959104889594,0.06152005413686838,0.18763095485392614,0.01118606225135633,-0.04062453948876625,-0.04003235805475698,-0.014081936988648928,-0.021565258265887774,-0.017717589014558395,-0.05530004355722888,0.03996363878952812,0.10759339930527824,-0.027623681414617733,-0.001244944763783828,0.03649256941034804,0.006438418296049711,0.07872422896901171,-0.005844541501386337,-0.0021712182298863508,0.007543506634491121,0.9974490390862213,-0.03555109527731347,0.9910344803596302,0.012818858440124434,-0.03275811814495043,0.00057691762620278,-0.04955542508025242,0.03907012755298635,-0.07040719094871518,0.04665493655809232,0.18824959104889594,0.013144356871495129,-0.020421924285109916
inventory_surprise__csz,0.012486891308639073,-0.005572340492068681,0.015058892267993125,-0.0057464851592723305,0.009614650923159149,-0.005572340492068681,0.0026985391878673495,-0.001908855734491613,0.02230645666757619,-0.024898464612962617,0.021152995287472005,-0.017604646370331514,0.010059858517355977,0.001419915141914894,-0.004322237243947521,0.0024777307219367548,0.007391740929124303,0.0034733414696136106,-0.003350204273582301,0.002564308965585986,-0.005476478190177932,0.00040598157375286756,-0.005033913764407532,0.059630430408930776,0.024350506795471388,0.15954312131535192,0.021741425204660526,1.0,0.06550396613268122,0.021372304816088084,0.0013239659359308307,0.030258075597797585,0.002594754682423424,-0.01271736528555012,-0.0006318573793321812,0.008715368053764196,0.0002072117911839493,0.003668719603072382,0.008077411170704327,-0.0016696183488211693,0.0032352013784142995,-0.014203804398950212,-0.02426810646813159,0.0019878373185188134,0.022853989529591928,0.0019878373185188134,0.001335638299643742,-0.00574648515927233,0.00044152153171237823,0.002535031292080216,0.009215835899442557,-0.00574648515927233,-0.0028263392795963814,-0.0007174044527052054,0.20481831988315524,0.001483476708726469,0.12115438106819172,0.0014889953364221951,0.023393343609401485,0.002594754682423424,0.014827355593141366,0.0026179378282417754,0.11571190012610917,-0.0072048319655956495,0.016138699479630172,-0.005572340492068682,0.004913809207131492,-0.005495791435417578,-0.026270105045394343,-0.003719357743800188,0.027158293730419194,0.002564308965585984,0.01740983741730295,0.0003933719920720995,0.002027538003740802,-0.0014477749874314584,0.013466042714315084,0.00160160313498546,0.01665034906337205,0.021558156677168597,0.14816540402383357,0.021938111776667244,-0.00594629051064853,-0.0014399825654090774,0.002821122000407552,0.00493494431474829,-0.0012256956711538289,-0.019880742165605106,0.02608980478997944,0.002594754682423424,0.005464668743527485,-0.001846498635448028
inventory_surprise__missing,-0.010781840610643212,0.030758533577003627,-0.004332132976152173,0.02976724175073451,0.007759836304861419,0.030758533577003627,-0.013849924927559716,0.023978324408395042,0.034201339759311236,-0.01307296768037743,-0.002753382571065838,-0.011068286386983933,0.06044683024053705,-0.008800137938847857,-0.001011140102200288,-0.00489115488766524,-0.00047564965708463326,-0.009960468695549977,-0.006948199856890202,0.013333465477654178,0.031612131421391125,0.01627272279251087,-0.00019001580151992406,0.08412836567810453,0.32215707064529175,-0.031668332876362344,0.3319100580966717,0.06550396613268122,1.0,-0.011973853616561352,-0.05619175453142066,0.03628075582135334,0.052720089779479895,0.002725661106845167,0.02619017558206283,0.005589608760274182,0.03257265918725884,0.011699199919305571,0.025259151839752563,0.0016187649842225383,0.030699076452346482,-0.05681977400760347,0.02058353072833021,0.030346823801361198,-0.023231512264864886,0.030346823801361198,0.00629662601616035,0.02976724175073451,0.009279461013769969,0.02046597996919391,0.015307888925563163,0.02976724175073451,0.0034023821767662,0.014957151402899284,-0.004533769836216923,0.08868821277234004,-0.003970615881828673,0.0887547773118413,0.031379072927523385,0.052720089779479895,0.030255514828413595,0.05306451026654262,-0.004791635535362394,-0.13000436533022464,-0.014970091643054474,0.03075853357700363,-0.010698840471039693,0.031199059050410743,-0.0033377314934790042,0.02305253679766335,0.0413372562947623,0.013333465477654178,-0.0030548778343475846,0.03811486811505222,0.00467519114817766,0.05433584399424257,-0.0038627035585017382,-0.004874256118913138,0.0012071736481564573,0.332626214344171,-0.02575249205609587,0.3349127247078453,0.011715876261383448,0.02716649691680631,-0.006202559995626128,0.030758101292021382,0.018895813768930816,0.012304394563292582,0.029831428187086038,0.052720089779479895,0.003921539317710215,0.024627901655074964
warehouse_tightness__csz,0.08100602607554327,0.05149766513641247,0.08597748927790434,0.048743687907549946,0.02023601146768151,0.05149766513641247,0.0666376335830041,0.06286139932248695,0.16979577049346317,0.008215762369289262,0.008567630721981601,0.008501844244972906,0.1682481418981839,-0.028259805677813263,-0.005759872310903036,-0.027063457435173226,0.001834722584594466,-0.023427643996163643,-0.053117138478068184,-0.0003371046903653287,-0.029955211449231998,0.03847335923590487,-0.014991149106011079,0.27125928071431293,-0.08383384347723781,0.029170976497023434,-0.0842448711688429,0.021372304816088084,-0.011973853616561352,1.0,0.07565406193661499,0.6232334881208775,0.030364376455719794,0.007476729502483284,0.03451532338577341,0.0047773637016508665,0.04037506502876562,0.011280118403285893,0.06303084397793236,-0.09003852648072508,0.0700447795599987,0.08780217238408884,0.024447907597428,0.02862643771960932,-0.041782091547637526,0.02862643771960932,0.01826194933841098,0.04874368790754995,0.005165837630986846,0.10788941272493476,0.06804362800596621,0.04874368790754995,-0.004897058323650446,0.02600596961158417,0.1483038416275194,-0.011746434333965383,0.081485288375421,-0.011685093085680082,0.5584151444811791,0.030364376455719794,0.4522720071395253,0.029956799229157085,0.2078868982572238,0.07611990340187605,0.07589482488713847,0.05149766513641248,0.045206193429440884,0.05187470235433173,0.01707658044859366,0.027515665970834692,0.17889999635437562,-0.0003371046903653255,0.0022504586316295294,0.009621299712769734,-0.006945108758519623,0.01714239004905436,0.006879680709499541,-0.024990172892722404,-0.002200883722568374,-0.08407033697324895,0.02428162461914983,-0.08085643408044846,0.005036664550801575,0.04700934363649756,0.018596268881388028,0.060521000556149535,-0.011102152080903621,0.04205809321369165,0.6034528647560113,0.030364376455719794,0.006075285750810484,0.06456268391144941
warehouse_tightness__missing,0.009470962955498468,0.33866979367807737,0.031028078705106116,0.34452661662097656,0.0034346731958324276,0.33866979367807737,0.07340653587816928,0.48563253257147665,0.037791342904377204,0.12990956640252654,0.011996559581358226,0.2282605088669575,0.05398881712339349,0.005245620524863483,0.00871336056920767,0.03635073538586316,-0.017357355592877512,0.051469265880271946,-0.014810827343886888,0.21709603928967164,-0.02887221950483938,0.5063432803084689,-0.01488682370926224,0.011890018946749459,0.20480506372183543,-0.02444921868387147,0.07428477614894703,0.0013239659359308307,-0.05619175453142066,0.07565406193661499,1.0,-0.004371315261273369,0.7040543674776465,0.02623720419602001,0.1540168498868456,-0.009198886681205288,0.20365289826213276,-0.006860285555451556,0.15905532539743145,0.13172654144214452,0.21381749665885794,-0.006507177849959353,0.07385068149480198,0.22385377281689653,-0.08264576775825372,0.22385377281689653,-0.01736451566928277,0.3445266166209765,0.013386296074097647,0.47086221592985483,0.013616716594279984,0.3445266166209765,0.03999687072412668,0.3437484907733373,0.013638369755226157,0.11271909243904997,0.0037697903818244382,0.11330813533441429,0.0008135420173095913,0.7040543674776465,0.00352242410144311,0.7027767322200288,0.005233224030903936,0.3601693034841243,-0.02189626602651499,0.33866979367807737,0.015096709275867098,0.3408364221192784,0.1093731116839258,0.35796600975929077,0.010741503550106727,0.21709603928967158,0.008472760192485492,0.2642253386701003,0.0011129367535849435,0.3007968698261431,-0.0108103374791132,0.04767540117756561,0.0014598879748599057,0.07703619928232534,-0.012316144811361516,0.08276173172173816,0.015458035403649149,0.1576454938755531,0.009477332113569329,0.220126372773338,0.007462449241430857,0.3406966939226669,-0.003941129066100103,0.7040543674776465,0.0013189631280918171,0.48143580201288366
tightness_composite__csz,0.09438979935782127,0.0004928718020352046,0.10290679632417217,0.00047233311497178114,0.04651962455774985,0.0004928718020352046,0.053520498021390736,0.0011374104609044938,0.49320762747781083,-0.012583317075912917,0.12577611082947018,-0.02446440384112753,0.546540834203261,-0.047411479026955215,0.015901617848963972,-0.047685173957212244,0.15700825035045052,-0.04510757540253223,-0.23557444669524386,-0.019126489563021258,0.032891691411261297,0.001107593019865278,0.03804886008137976,0.3308424183938058,0.04353122555376243,0.029251724477456394,0.05389870529824239,0.030258075597797585,0.03628075582135334,0.6232334881208775,-0.004371315261273369,1.0,0.0029583016749361642,-0.00566765560828095,0.00030878972382723715,-0.021766169457859322,0.00067498076677985,-0.0007140949799728136,0.0013978633920228222,-0.03716673120641417,0.002928211353677825,0.05408639971983158,0.11164697996596384,0.0008135375621027923,-0.11785090572103456,0.0008135375621027923,0.014182401087572618,0.0004723331149717845,0.016302335534266913,0.013559766952524623,0.10141354895111822,0.0004723331149717845,-0.010913623911317819,0.0007505125068573273,0.21365235906959812,-0.0250599091012834,0.15298923917812216,-0.02502573927018509,0.9042524258232566,0.0029583016749361642,0.7249701252677223,0.0027777338124896443,0.157362301087447,0.006016065091320558,0.0866616511557477,0.0004928718020352053,0.0353630454630329,0.0005019880461153818,0.08472390697109065,0.0008532715988281697,0.41749996991311805,-0.019126489563021255,0.010181173332165222,-0.013159203018503127,-0.026007833186189076,-0.002109564036707535,0.17835949897056202,-0.046044741267461164,-0.004553680663812744,0.05382376369451817,0.027481300701995583,0.05414613406186266,0.0005579319609749642,0.0010504731094266731,0.008389809662621501,0.0012930079092392307,0.0736139510290355,-0.007389465561973035,0.9403283729647399,0.0029583016749361642,0.0073786828530622885,0.001146083014704094
tightness_composite__missing,-0.006253568671385807,0.3054820494220697,0.023420582635214824,0.30053832912753325,0.018901363033793847,0.3054820494220697,0.0736586505168556,0.40087515587314354,0.028764861498175164,0.16741722068353015,0.0015998901586468362,0.21254726071212254,0.00378706043623523,0.5114379839404875,0.005939321806444407,0.5195423587844976,-0.016486390309658684,0.5268551184181549,-0.002493683977108971,0.13412215969161295,-0.0066293180464464235,0.37440164715086904,-0.009082167881549915,0.05046997571194428,0.3357271406670455,-0.031051263403509423,0.18824959104889594,0.002594754682423424,0.052720089779479895,0.030364376455719794,0.7040543674776465,0.0029583016749361642,1.0,0.02320016860974308,0.17452856802355998,-0.02195155841042967,0.2142753043243739,0.0023292836441653956,0.19928137854643402,0.07528013577208024,0.23906541426033537,0.06483732693853245,0.17461356572988035,0.19643732481298934,-0.16711828865331493,0.19643732481298934,-0.03281235848962487,0.3005383291275332,0.01978078945111571,0.3049437236916905,0.00968744749205053,0.3005383291275332,0.021519113521079613,0.2536970834366922,0.014092857189949778,0.5721612760554883,0.004518739739292397,0.57252054694201,0.012712840614904842,1.0,0.013228588292380716,0.9982354971108952,0.022054693020612234,0.27769964283518933,-0.045142524647681974,0.30548204942206963,-0.001242833441921236,0.3076906553382602,0.16019533344007666,0.26704632394880673,0.05475539957557269,0.1341221596916129,-0.005866636989219555,0.15378814223034157,-0.0029180468655983656,0.16628755593654196,-0.01822526315328017,0.528921590213113,0.00013007649107596957,0.19031475068067105,-0.016025622370354382,0.20180660023769795,0.013004119470869633,0.18204557571770902,0.0037443141566079036,0.23584210231556718,0.04749929583588502,0.32236897755416555,0.0024957055061158324,1.0,-0.0031979485974094864,0.4037134304516544
oi_growth_20__csz,-0.017549233516419623,0.028959477943920828,-0.014564194933148228,0.029619176657871917,0.07269085863876454,0.028959477943920828,0.005360780025991128,0.029320725650427547,-0.0044972275549868875,0.06534224306390007,0.010337964891629005,0.07519952263593409,-0.02243321812896471,-0.010555323825066876,0.006348869863980719,-0.008591622962361826,-0.04117734351475885,-0.0070440854124367925,0.012623247536391137,0.04373248025854151,0.006781703729813621,0.010313271593231947,-0.03157518705991242,0.013611595964723631,0.009587849015337095,-0.027114703146781025,-0.008417280918918236,-0.01271736528555012,0.002725661106845167,0.007476729502483284,0.02623720419602001,-0.00566765560828095,0.02320016860974308,1.0,-0.004622748599136728,0.07074427969753729,0.007190502530418587,0.2933099108719128,-0.01458427361493551,0.07225321993575094,-0.0056137879016462736,-0.04992600164067477,0.005300539127315522,0.009000460880719357,-0.004773071127693913,0.009000460880719357,0.024711265725278694,0.029619176657871914,-0.000536243466029318,0.02350498840461656,-0.012173847051410747,0.029619176657871914,-0.0026469711342997308,0.008378828362603693,-0.05875618510614604,-0.002614753996682837,-0.046826331424125685,-0.002215882997443659,-0.00871849659956193,0.02320016860974308,-0.0049861479998609595,0.021914401913059767,-0.040725770607004906,0.014147299074152669,-0.005053541431153396,0.028959477943920828,-0.01043586851610019,0.028670093906804812,0.002204405106655463,0.029908370695916075,-0.02251577556767954,0.0437324802585415,-0.010801352494116671,0.015556429283247072,0.015847892605074368,0.012190602384108839,-0.04504681947085383,-0.012600172918987487,0.0021210353661006345,-0.007435561778450174,-0.021429577893361914,-0.007968918929998122,0.22268884857041465,-0.0024918061385110703,-0.29842997029034557,0.003415761685085345,0.006500015656082472,0.05428031436448316,-0.006015180596533675,0.02320016860974308,-0.022062478312218296,0.029020698630269195
oi_growth_20__missing,-0.0033658053954285475,0.5423897061696844,-0.0019869456608082293,0.4976634440137587,-0.0004283759260096998,0.5423897061696844,0.005310832529513872,0.397872420511397,-0.02776870461305859,0.22783070119009183,-0.005447013191648943,0.5354900189398397,-0.0197423392561793,0.07265651797940649,0.0007647872062056515,0.15962981221003752,-0.0008919515794670251,0.2238202865454479,0.0010109539463525796,0.14443045091821405,0.01897902765894326,0.30044471708418063,0.005566095012305405,0.009856650527712563,0.056016386424594125,-0.0010898360463114452,-0.02248970629547301,-0.0006318573793321812,0.02619017558206283,0.03451532338577341,0.1540168498868456,0.00030878972382723715,0.17452856802355998,-0.004622748599136728,1.0,-0.0038213035628304947,0.8153041033130908,-0.003498191315312222,0.5831542513937163,-0.04194626505366169,0.7184231377417649,0.0031431572750101775,-0.03798730140583577,0.6595710368232078,0.025981331398262364,0.6595710368232078,-0.017283251804384774,0.4976634440137587,-0.0026601992739425846,0.14198499765226155,-0.006814152084290498,0.4976634440137587,-0.0024517158503913543,0.41205640800583504,0.00280132645433352,0.22149064911875313,0.0012838172469853866,0.2213876996320231,0.002101015940543964,0.17452856802355998,0.0023521524664850487,0.17749453190063222,0.011148775821962142,0.4722997406097887,-0.014478736566199428,0.5423897061696844,0.008741550447129064,0.5622011463942412,-0.034481816565076054,0.4275603348722522,-0.02765616604370975,0.14443045091821405,-0.005449651886736722,0.172604378719463,0.0030792712332793582,0.1535776382909051,-0.0030303532953098885,0.22603753622275785,-0.0008294263711376286,-0.011987957542245591,-0.0010033743840767249,0.018164831296120426,-0.001993783611243725,0.9360238741074299,0.003570820542540803,0.7377719436458091,-0.020619763204109923,0.49945699798374926,0.00036009678429430443,0.17452856802355998,0.007521252924248802,0.4244040246546826
price_oi_interaction_20__csz,0.1604400380449182,-0.0007913527330446329,0.15232134219070834,-0.0006019970278142546,-0.010058414619607648,-0.0007913527330446329,0.1018021447978203,0.012896704758389133,0.0016565597983626567,-0.013230313364489954,0.02611806217032246,-0.005281842843400056,-0.06378733954827957,-0.030842232547957694,-0.005274838339844502,-0.030087772040880555,-0.03213931747588336,-0.03003625293457557,0.0410284030647639,0.008868346610226015,-0.1783250002312701,0.006284387252387697,-0.11379993356650024,0.026198960616442987,0.010573930825278794,0.008486346013359989,0.012308399758495198,0.008715368053764196,0.005589608760274182,0.0047773637016508665,-0.009198886681205288,-0.021766169457859322,-0.02195155841042967,0.07074427969753729,-0.0038213035628304947,1.0,-0.004686967166364138,0.02781949161890138,0.004560714468592177,0.007157427951730986,0.004809678831336927,0.00047476823832066467,-0.01873036059284175,-0.004248161942726946,0.0008581858244113049,-0.004248161942726946,0.018118696815107225,-0.0006019970278142558,-0.0034668176893082616,-0.014905409197915451,0.12778899344778033,-0.0006019970278142558,-0.008973675389573036,-0.010017328881722192,-0.01571891920966015,-0.01907370441055172,-0.041305325587034473,-0.019081239595596766,-0.016487370981855074,-0.021951558410429665,-0.09634685041753045,-0.02161294480063746,0.010063165292108905,0.030274476675664408,0.16286531910326663,-0.000791352733044631,0.07171809655514565,-0.0008751124199359298,0.02161053509758316,0.0015733369358682365,0.033119663142789885,0.00886834661022602,0.04839421977529768,0.012417173702460253,0.02282142911729705,0.008066633908743296,-0.04104189178513122,-0.03181907448355816,0.0029078279429075437,0.01247460169202635,-0.008684853081482898,0.012060908310633715,0.012577715561156019,-0.004654597594273373,0.07984040600104764,0.0051616752658542615,0.002768470270415784,-0.005117567249045155,-0.0187402275043203,-0.021951558410429665,-0.0033965100555906503,0.012713250198661444
price_oi_interaction_20__missing,-0.0027529639664364627,0.675129918787761,-0.001630602356246296,0.6420170795582345,-0.007753841567279895,0.675129918787761,0.006353117076687022,0.500116628133442,-0.04253215869272297,0.32047436957597036,-0.00022939888842027093,0.5681042599689148,-0.023354667467823182,0.10486631878019582,0.0024287515391565764,0.19308459946436268,-0.010115135475559244,0.24165261718465264,0.013197907122363382,0.17674395100029777,0.013527778415977087,0.32880310320763934,0.009134861748282283,0.013818269714582294,0.07062421269241095,-0.00226501668858497,-0.01250173401464691,0.0002072117911839493,0.03257265918725884,0.04037506502876562,0.20365289826213276,0.00067498076677985,0.2142753043243739,0.007190502530418587,0.8153041033130908,-0.004686967166364138,1.0,0.000944574503493586,0.6996519798393187,-0.05158904133403931,0.8814966745927892,-0.03829795679185038,-0.03943770807528338,0.9063775767864919,0.021321780978745354,0.9063775767864919,-0.013997730187627103,0.6420170795582345,-0.0031475335224484535,0.1830804178251464,-0.007018032339070023,0.6420170795582345,-0.0005507078034821962,0.3446115265224049,0.0031189369052265787,0.25340521119840337,-5.081380527910926e-05,0.25603476389025037,0.002975358289419542,0.2142753043243739,0.0028850001575202043,0.21770346939180407,0.019667822513999202,0.4733245031183345,-0.014021863791133139,0.675129918787761,0.010722376683846579,0.689818146018082,-0.01067994731255965,0.5136017437510322,-0.0355241661661773,0.17674395100029777,-0.009527990341447306,0.1933549021501323,-0.0015559986920132493,0.17028471736358256,-0.013925825144325483,0.23388493715627856,-0.00027313187279339786,-0.003991195964737558,-0.002010157965062684,0.047988828475541395,0.0011231812824582,0.7865301840063418,0.004429542998068174,0.9052370004752398,-0.025166682674510703,0.6128338227671581,0.0007127089195763071,0.2142753043243739,0.009317520975364427,0.5207476139377524
volume_shock_20__csz,0.011147343196425135,0.0009138174041008138,0.0029279393017602015,0.0009697847200747005,0.08287592573469896,0.0009138174041008138,0.031403223289695546,-0.0035854199427207043,0.001785262417737902,0.027865017660366934,0.01129000842239205,0.02233918340659686,-0.02732723635027623,0.00958375210067108,-0.00011561004191943647,0.011796891322456319,-0.034922531790243364,0.007586649596077506,0.009631916010832568,-0.0020335538232189353,-0.022886012189657638,-0.0050714011610673,-0.08636749578077021,0.010677074013418804,0.0008381884319159954,-0.0035315968696854726,-0.0001568722967581988,0.003668719603072382,0.011699199919305571,0.011280118403285893,-0.006860285555451556,-0.0007140949799728136,0.0023292836441653956,0.2933099108719128,-0.003498191315312222,0.02781949161890138,0.000944574503493586,1.0,-0.0009288455736453589,0.04221053328105983,0.0011185751252646506,0.2293733772345668,0.019622853317978948,0.0010295012223454018,-0.02022998105037035,0.0010295012223454018,0.011975077366639105,0.0009697847200747001,-0.006612550099839682,-0.006419050574566675,0.002546338722613404,0.0009697847200747001,-0.011133311018285519,-0.0027896344558695236,-0.027480915165941998,0.014543859177555515,-0.04701415426967223,0.014512294483153913,-0.004777887819624172,0.0023292836441653965,-0.01656850553908745,0.001702002688048629,-0.004853822672314938,0.008700105825626355,0.016983902858402,0.0009138174041008147,0.010316354022443169,0.0008891486357578293,-0.017353873714663227,0.005636106091505011,0.00020363178835817487,-0.0020335538232189357,0.0203371585827543,-0.001634075363806299,0.028345765399641263,-0.004135266482183388,-0.051007396965308566,0.007368864077922264,0.010284216040565413,0.00032268969141391275,-0.0062559626364416775,-0.0001947688230198309,0.2118618559588049,-0.0042660187292793555,-0.42653813484005376,0.0007452855374567244,-0.007930731397355506,0.015208104099319858,-0.0023462666205024147,0.0023292836441653965,-0.013683125062573688,-0.0035884784298346626
