factor_id,product,time_series_ic,time_series_rank_ic,observations
curve_curvature,CF,0.04906624961953829,0.013366019049651763,1432
curve_curvature,CS,-0.009102875356388167,0.01263799365243378,1190
curve_curvature,CU,-0.07039909069883488,-0.09151589690730379,1450
curve_curvature,FU,-0.026294608397767608,-0.06758719986965753,1317
curve_curvature,HC,-0.05992630751918299,-0.08450865009840924,1390
curve_curvature,I,-0.11797313344502215,-0.08084864594174417,1448
curve_curvature,J,0.025150976459544647,0.05205734454040815,792
curve_curvature,JM,-0.05716578170880931,-0.0585714269506104,818
curve_curvature,L,0.008655612033843414,-0.053628629326403714,1239
curve_curvature,M,-0.000907447100739274,-0.019697775205285758,1450
curve_curvature,MA,-0.057590392279735364,-0.05599978079945695,1417
curve_curvature,NI,-0.022759923630191723,-0.015776694383633806,1440
curve_curvature,P,0.09476928213763282,0.05085214598160826,1328
curve_curvature,PP,-0.04763515734234752,-0.05512060969017808,1343
curve_curvature,RB,-0.034107202012743545,-0.031048600180884046,1403
curve_curvature,RM,-0.010781567911255728,-0.014126022030587396,1435
curve_curvature,SA,0.056312823825589615,0.02568602479633946,1169
curve_curvature,SC,-0.07342172345210998,-0.05777327252635522,1438
curve_curvature,SF,0.04694330568555249,0.007185212693073852,1297
curve_curvature,SN,-0.07438321027524152,-0.09264092391747794,1217
curve_curvature,SR,0.0007961902169829869,0.015753637077620817,1436
curve_curvature,TA,0.0947239330256198,0.02435350017620149,1446
curve_curvature,V,-0.05861727220419584,-0.06693767543725569,1343
curve_curvature,Y,0.047026753587960254,0.03381990697814645,1354
curve_curvature,ZN,-0.030825211657717212,-0.038666340117965846,1450
value_252,AG,0.040103505193471015,0.061870827750525235,1448
value_252,AL,0.0061741673520182335,0.033017410508125795,1450
value_252,AU,0.006298110323339381,0.029596965124772112,1450
value_252,BU,0.05928195911788538,0.10169573955898815,1448
value_252,C,-0.053675838256852494,-0.03977784762616785,1450
value_252,CF,-0.06550221300012174,-0.03100991592110058,1448
value_252,CS,0.006159603001980297,0.03339890234671398,1449
value_252,CU,-0.01619356353222285,0.08110625017191368,1450
value_252,FU,0.008095050559390176,0.02300305679377614,1446
value_252,HC,0.006507120037977036,0.030154110034458864,1450
value_252,I,0.023312334085343344,0.02485555253152545,1448
value_252,J,0.015031811456891152,0.0027967291068603313,1450
value_252,JM,-0.004195271594867003,-0.03469527730697059,1450
value_252,L,0.06389588685902726,0.07555068775811113,1450
value_252,M,-0.012300338225574333,-0.02928566100919766,1450
value_252,MA,0.015409400917046725,0.015625137937406497,1448
value_252,NI,0.015615929746576829,0.030422289722817807,1440
value_252,P,-0.03062776621419422,-0.03455197954758071,1448
value_252,PP,0.11291055723330365,0.10488642071655958,1450
value_252,RB,0.03908102808893463,0.053943496546815656,1450
value_252,RM,-0.021986447522952677,0.004093686676670515,1450
value_252,SA,0.017871821632471616,-0.0050109292406255775,1098
value_252,SC,-0.02423445196643645,0.0036953406436264855,1441
value_252,SF,0.0019581211152480964,0.05192999964380115,1450
value_252,SN,-0.01933078317839965,-0.03801774410618851,1450
value_252,SR,0.09303251820723442,0.0990856538729882,1450
value_252,TA,-0.04271259094566726,-0.029255356935852968,1446
value_252,V,-0.021995791730431615,-0.020101068475414968,1450
value_252,Y,0.021082133986875785,-0.0039171811852127605,1450
value_252,ZN,0.023730129685119318,0.022451872783273895,1450
short_reversal_5,AG,0.09882667571056593,0.060503392779347784,1448
