trade_date,factor_id,gross_return,turnover,long_count,short_count,net_return_0bps,net_return_3bps,net_return_5bps,net_return_10bps
2022-01-18,basis_momentum_20,0.001962835444344657,1.0,5,5,0.001962835444344657,0.001662835444344657,0.001462835444344657,0.000962835444344657
2022-01-25,basis_momentum_20,0.013286027307102533,1.2000000000000002,5,5,0.013286027307102533,0.012926027307102534,0.012686027307102533,0.012086027307102534
2022-02-08,basis_momentum_20,0.004783042930224934,0.8,5,5,0.004783042930224934,0.004543042930224934,0.004383042930224934,0.0039830429302249335
2022-02-15,basis_momentum_20,0.003720523173979817,1.2000000000000002,5,5,0.003720523173979817,0.003360523173979817,0.0031205231739798167,0.002520523173979817
2022-02-22,basis_momentum_20,-0.0043096202021077005,1.2000000000000002,5,5,-0.0043096202021077005,-0.0046696202021077006,-0.0049096202021077,-0.0055096202021077
2022-03-01,basis_momentum_20,0.013861808063822836,1.2000000000000002,5,5,0.013861808063822836,0.013501808063822836,0.013261808063822836,0.012661808063822836
2022-03-08,basis_momentum_20,0.0280224899602843,1.2000000000000002,5,5,0.0280224899602843,0.027662489960284302,0.0274224899602843,0.0268224899602843
2022-03-15,basis_momentum_20,0.015054148088082222,1.4000000000000001,5,5,0.015054148088082222,0.014634148088082222,0.014354148088082223,0.013654148088082222
2022-03-22,basis_momentum_20,0.02093895456857563,0.8,5,5,0.02093895456857563,0.02069895456857563,0.02053895456857563,0.02013895456857563
2022-03-29,basis_momentum_20,-0.0002504965618428289,1.2000000000000002,5,5,-0.0002504965618428289,-0.000610496561842829,-0.0008504965618428289,-0.0014504965618428291
2022-04-07,basis_momentum_20,-0.007146250609615213,1.4000000000000001,5,5,-0.007146250609615213,-0.007566250609615213,-0.007846250609615213,-0.008546250609615214
2022-04-14,basis_momentum_20,0.017242123037775836,1.4000000000000001,5,5,0.017242123037775836,0.016822123037775836,0.016542123037775837,0.015842123037775838
2022-04-21,basis_momentum_20,0.005805841344632768,0.8,5,5,0.005805841344632768,0.005565841344632768,0.005405841344632767,0.005005841344632767
2022-04-28,basis_momentum_20,-0.016810468933030034,1.0,5,5,-0.016810468933030034,-0.017110468933030035,-0.017310468933030034,-0.017810468933030035
2022-05-10,basis_momentum_20,-0.003802259170311074,1.0,5,5,-0.003802259170311074,-0.004102259170311074,-0.0043022591703110735,-0.004802259170311074
2022-05-17,basis_momentum_20,-0.0025660268664997057,1.0,5,5,-0.0025660268664997057,-0.0028660268664997056,-0.0030660268664997057,-0.0035660268664997057
2022-05-24,basis_momentum_20,0.012038058200544079,0.6000000000000001,5,5,0.012038058200544079,0.011858058200544079,0.011738058200544079,0.011438058200544079
2022-05-31,basis_momentum_20,-0.020266742025701702,1.4000000000000001,5,5,-0.020266742025701702,-0.020686742025701702,-0.0209667420257017,-0.0216667420257017
2022-06-08,basis_momentum_20,0.01854482147453902,0.8,5,5,0.01854482147453902,0.018304821474539018,0.018144821474539018,0.01774482147453902
2022-06-15,basis_momentum_20,0.018024645742303447,1.0,5,5,0.018024645742303447,0.017724645742303445,0.017524645742303446,0.017024645742303446
2022-06-22,basis_momentum_20,0.02837789627121582,1.2000000000000002,5,5,0.02837789627121582,0.02801789627121582,0.02777789627121582,0.02717789627121582
2022-06-29,basis_momentum_20,0.00011441055384268104,1.2000000000000002,5,5,0.00011441055384268104,-0.00024558944615731904,-0.000485589446157319,-0.001085589446157319
2022-07-06,basis_momentum_20,0.01459677355771576,0.8,5,5,0.01459677355771576,0.014356773557715759,0.01419677355771576,0.013796773557715759
2022-07-13,basis_momentum_20,-0.01645357859964445,0.6000000000000001,5,5,-0.01645357859964445,-0.016633578599644448,-0.01675357859964445,-0.01705357859964445
2022-07-20,basis_momentum_20,-0.0014645372198891621,1.4000000000000001,5,5,-0.0014645372198891621,-0.0018845372198891621,-0.0021645372198891622,-0.0028645372198891623
2022-07-27,basis_momentum_20,0.006834673317132623,0.6000000000000001,5,5,0.006834673317132623,0.006654673317132624,0.0065346733171326235,0.006234673317132624
2022-08-03,basis_momentum_20,0.009920437267203853,1.2000000000000002,5,5,0.009920437267203853,0.009560437267203854,0.009320437267203854,0.008720437267203854
2022-08-10,basis_momentum_20,-0.0016621878880312409,1.0,5,5,-0.0016621878880312409,-0.0019621878880312408,-0.002162187888031241,-0.002662187888031241
2022-08-17,basis_momentum_20,0.016250131518145663,1.2000000000000002,5,5,0.016250131518145663,0.015890131518145664,0.015650131518145663,0.015050131518145663
2022-08-24,basis_momentum_20,-0.006159334562904328,1.0,5,5,-0.006159334562904328,-0.006459334562904328,-0.0066593345629043284,-0.007159334562904328
2022-08-31,basis_momentum_20,0.002082911816175304,0.6000000000000001,5,5,0.002082911816175304,0.0019029118161753042,0.0017829118161753043,0.0014829118161753042
2022-09-07,basis_momentum_20,0.016174592721873982,0.8,5,5,0.016174592721873982,0.01593459272187398,0.01577459272187398,0.015374592721873982
2022-09-15,basis_momentum_20,0.012429186129468717,0.6000000000000001,5,5,0.012429186129468717,0.012249186129468717,0.012129186129468717,0.011829186129468717
2022-09-22,basis_momentum_20,0.01143356873043552,1.2000000000000002,5,5,0.01143356873043552,0.01107356873043552,0.01083356873043552,0.01023356873043552
2022-09-29,basis_momentum_20,-0.00039494924946152947,0.8,5,5,-0.00039494924946152947,-0.0006349492494615294,-0.0007949492494615294,-0.0011949492494615294
2022-10-13,basis_momentum_20,0.008815583593321142,0.8,5,5,0.008815583593321142,0.008575583593321142,0.008415583593321143,0.008015583593321142
2022-10-20,basis_momentum_20,-0.0008451692088358054,0.8,5,5,-0.0008451692088358054,-0.0010851692088358054,-0.0012451692088358054,-0.0016451692088358056
2022-10-27,basis_momentum_20,0.013428344953640503,0.6000000000000001,5,5,0.013428344953640503,0.013248344953640504,0.013128344953640503,0.012828344953640504
2022-11-03,basis_momentum_20,0.011874684903779131,0.8,5,5,0.011874684903779131,0.01163468490377913,0.011474684903779132,0.011074684903779131
2022-11-10,basis_momentum_20,0.0216795326464715,1.2000000000000002,5,5,0.0216795326464715,0.0213195326464715,0.0210795326464715,0.0204795326464715
2022-11-17,basis_momentum_20,0.011830134231955648,1.6,5,5,0.011830134231955648,0.011350134231955649,0.011030134231955648,0.010230134231955648
