feature_name,fold_id,test_year,rank_ic_mean,rank_ic_hit_rate,gross_sharpe,net_5bps_sharpe,gross_annual_return,strategy_days,applied_direction,direction_source
seasonality_3y__csz,fold_2020,2020,0.011257224598670627,0.5390946502057613,0.42025472080934956,-0.1649434674035459,0.036194298539225185,49,1,catalog
seasonality_3y__csz,fold_2021,2021,0.016924877777427412,0.5267489711934157,1.9882396468575003,1.3755945233445097,0.16356496502741402,49,1,catalog
seasonality_3y__csz,fold_2022,2022,-0.026828182512858036,0.4793388429752066,-0.8406103177635292,-1.372790513044136,-0.07960980207642421,49,1,catalog
seasonality_3y__csz,fold_2023,2023,-0.0025664567437530903,0.5,-0.2016458978078323,-0.8684538352494225,-0.015241200170033947,49,1,catalog
seasonality_3y__csz,fold_2024,2024,-0.015860815255897835,0.5,-0.0877313533758971,-0.5495903370924061,-0.009573615250622142,48,1,catalog
seasonality_3y__missing,fold_2019,2019,0.006596734289481011,0.5409836065573771,-0.8754695791397338,-1.79371104358722,-0.0480523571381,49,1,catalog
seasonality_3y__missing,fold_2020,2020,-0.09237394336026258,0.32510288065843623,-1.3164741792285704,-1.9637498018403248,-0.10250702531542405,49,1,catalog
seasonality_3y__missing,fold_2021,2021,0.012113168614007972,0.5020576131687243,0.8539168665343442,0.158316569472732,0.06187089087674577,49,1,catalog
seasonality_3y__missing,fold_2022,2022,0.03163887446260229,0.5289256198347108,0.5112315112399416,-0.3257773474850289,0.030783507125292483,49,1,catalog
seasonality_3y__missing,fold_2023,2023,0.15661546285928493,1.0,-0.5076476719469598,-1.5852944953802675,-0.02374195525822954,49,1,catalog
seasonality_3y__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
sector_relative_value_60__csz,fold_2019,2019,-0.001218595408673472,0.5163934426229508,0.4289172533011883,-0.40324896571559576,0.025977297650848153,49,1,catalog
sector_relative_value_60__csz,fold_2020,2020,0.024090786088773616,0.5761316872427984,0.44644319259981485,-0.16498699233980282,0.03680017352962833,49,1,catalog
sector_relative_value_60__csz,fold_2021,2021,0.000981764567524254,0.5308641975308642,-0.2547674512636821,-0.6738307211837634,-0.03064043180433904,49,1,catalog
sector_relative_value_60__csz,fold_2022,2022,0.015781066269396272,0.5041322314049587,0.6507255259329121,0.11485575910995731,0.06120249459390456,49,1,catalog
sector_relative_value_60__csz,fold_2023,2023,0.0009758287916034986,0.49586776859504134,1.2872001493872696,0.6251000621384727,0.09798350548282049,49,1,catalog
sector_relative_value_60__csz,fold_2024,2024,0.025166766919910537,0.5211864406779662,-0.11354246898736314,-0.5374570626017895,-0.013499276795759638,48,1,catalog
sector_relative_value_60__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
sector_relative_value_60__missing,fold_2020,2020,0.026619606259202414,0.5238095238095238,-0.600840425812582,-1.3281985671128338,-0.04163335190944628,49,1,catalog
sector_relative_value_60__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
sector_relative_value_60__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
sector_relative_value_60__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
sector_relative_value_60__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
short_reversal_5__csz,fold_2019,2019,0.0018854324653008053,0.5040983606557377,0.060924229764480656,-0.5996978455661134,0.004648014795135658,49,1,catalog
short_reversal_5__csz,fold_2020,2020,0.0290086058586529,0.5267489711934157,0.9354087475865542,0.4075814990781236,0.08931824003324329,49,1,catalog
short_reversal_5__csz,fold_2021,2021,0.016097152904992505,0.5308641975308642,-1.0218597893550125,-1.463589919151429,-0.11659094526159823,49,1,catalog
short_reversal_5__csz,fold_2022,2022,0.03047730403039892,0.5454545454545454,0.907507598179365,0.5444644346943237,0.12598607424300012,49,1,catalog
short_reversal_5__csz,fold_2023,2023,-0.006299097762103198,0.5,-0.1644446377225421,-0.8504389376645308,-0.012081747241802157,49,1,catalog
short_reversal_5__csz,fold_2024,2024,0.0384867464116225,0.5508474576271186,1.51380602452239,1.1185591530084573,0.1930333397546931,48,1,catalog
term_structure_acceleration__csz,fold_2019,2019,0.055860377539424313,0.6229508196721312,1.699584043373205,0.9066792164185222,0.10803192624643368,49,1,catalog
term_structure_acceleration__csz,fold_2020,2020,0.015485333690515557,0.5390946502057613,0.09785022967633582,-0.36564163012234047,0.010640211842834639,49,1,catalog
term_structure_acceleration__csz,fold_2021,2021,0.021883672782582866,0.5473251028806584,0.7973243529864265,0.21729826112289546,0.06928162017920168,49,1,catalog
term_structure_acceleration__csz,fold_2022,2022,-0.02358320091542707,0.43388429752066116,-0.9954000030943374,-1.5542343810376715,-0.08977285960929503,49,1,catalog
term_structure_acceleration__csz,fold_2023,2023,0.01580365965024886,0.5495867768595041,-0.7658767699638749,-1.4422554480241745,-0.05706890305424153,49,1,catalog
term_structure_acceleration__csz,fold_2024,2024,0.009426728705221233,0.5127118644067796,0.3299019660451826,-0.3902845440420339,0.02308715708471632,48,1,catalog
term_structure_acceleration__missing,fold_2019,2019,-0.007846852098337659,0.5,1.4004572623395761,0.19521938857158586,0.05856358114705408,49,1,catalog
term_structure_acceleration__missing,fold_2020,2020,0.005259451066492543,0.5217391304347826,-0.27297197420332936,-0.8947924648825676,-0.02212501470451647,49,1,catalog
term_structure_acceleration__missing,fold_2021,2021,-0.00836170430089467,0.4945054945054945,1.1491073365232045,0.4182517227402988,0.07924275146632813,49,1,catalog
term_structure_acceleration__missing,fold_2022,2022,0.0033941858910659815,0.5104602510460251,0.3164549567003995,-0.24036372690710472,0.028643668553590886,49,1,catalog
term_structure_acceleration__missing,fold_2023,2023,-0.009363901832440668,0.4642857142857143,-0.7004641395254632,-1.5187068064210143,-0.04314538224464139,49,1,catalog
term_structure_acceleration__missing,fold_2024,2024,-0.05336784396134508,0.38288288288288286,-0.8694160355126925,-1.4923391805599895,-0.07034345815889163,48,1,catalog
term_structure_momentum__csz,fold_2019,2019,0.017126014132095364,0.5409836065573771,-0.6717088281893411,-1.3195049949098192,-0.05226045889115416,49,1,catalog
term_structure_momentum__csz,fold_2020,2020,0.025652760534494258,0.551440329218107,0.7415729310357957,0.25807587368600315,0.07730197145163686,49,1,catalog
term_structure_momentum__csz,fold_2021,2021,0.016148668235332946,0.5720164609053497,-0.030975152724516886,-0.48423045680761656,-0.003444301000456536,49,1,catalog
term_structure_momentum__csz,fold_2022,2022,-0.021456677374525137,0.47520661157024796,-1.4238921753951064,-2.0319619919111918,-0.11801961500257253,49,1,catalog
term_structure_momentum__csz,fold_2023,2023,0.023497012818394086,0.5661157024793388,0.127096530001485,-0.53400212468733,0.009689423910702176,49,1,catalog
term_structure_momentum__csz,fold_2024,2024,0.01555759089398164,0.5338983050847458,1.3209670380596545,0.6198036717198863,0.09495182137902078,48,1,catalog
term_structure_momentum__missing,fold_2019,2019,-0.008975516273462282,0.47950819672131145,0.4007134481809831,-0.6220317332019057,0.01974681294612789,49,1,catalog
term_structure_momentum__missing,fold_2020,2020,0.023339509498552322,0.5531914893617021,0.13680004867602874,-0.5001728771538579,0.010824200171913101,49,1,catalog
term_structure_momentum__missing,fold_2021,2021,0.004265194904848957,0.50625,1.3180138259648286,0.5704965085275598,0.08886469286940894,49,1,catalog
term_structure_momentum__missing,fold_2022,2022,0.014421470779409236,0.5426008968609866,0.17273493279487612,-0.3988730447996741,0.015230439311742665,49,1,catalog
term_structure_momentum__missing,fold_2023,2023,-0.01761385186701761,0.44171779141104295,-0.7601362506530601,-1.6488114121644772,-0.04311009094454367,49,1,catalog
term_structure_momentum__missing,fold_2024,2024,-0.054447214679647214,0.38461538461538464,-0.8879030949673444,-1.503729220560332,-0.07266712814962738,48,1,catalog
term_structure_slope__csz,fold_2019,2019,0.017354654336340213,0.5245901639344263,0.7573422424103217,0.11981019676403235,0.05987157708878124,49,1,catalog
term_structure_slope__csz,fold_2020,2020,0.08789128669496246,0.6296296296296297,1.481640175816438,1.0778748561272147,0.18494571281809277,49,1,catalog
term_structure_slope__csz,fold_2021,2021,-0.005361586617007075,0.51440329218107,-1.3041620822922035,-1.6804122513033455,-0.17469698185193533,49,1,catalog
term_structure_slope__csz,fold_2022,2022,0.026550758330707757,0.5743801652892562,0.6876287838214893,0.17503451600264844,0.06760998489521003,49,1,catalog
term_structure_slope__csz,fold_2023,2023,-0.01975588457782387,0.4834710743801653,-0.5624493768848426,-1.2143560752884632,-0.043483904467330824,49,1,catalog
term_structure_slope__csz,fold_2024,2024,0.015279330269914002,0.5508474576271186,-0.37309386062295957,-1.0088617620493237,-0.02957672215475174,48,1,catalog
term_structure_slope__missing,fold_2019,2019,-0.04235003183626382,0.3868312757201646,-0.521145759732461,-1.5952664133144931,-0.0244532550444158,49,1,catalog
term_structure_slope__missing,fold_2020,2020,0.027754900490253948,0.5636363636363636,-0.016168030870417235,-0.6424629055120457,-0.0013010944027528626,49,1,catalog
term_structure_slope__missing,fold_2021,2021,0.0006448476377416338,0.525,1.5989111390772386,0.8268046098263969,0.10437047007966994,49,1,catalog
term_structure_slope__missing,fold_2022,2022,0.016945774761692532,0.5555555555555556,0.4077534323007415,-0.19232045240958778,0.03424707108838398,49,1,catalog
term_structure_slope__missing,fold_2023,2023,0.01129833788809397,0.5132743362831859,-0.6859981219408218,-1.631889212435368,-0.036552099595039765,49,1,catalog
term_structure_slope__missing,fold_2024,2024,-0.05901014492055264,0.36787564766839376,-1.2241810372440511,-1.872405817409819,-0.09518106398419726,48,1,catalog
tightness_composite__csz,fold_2019,2019,0.008748080712685239,0.4854771784232365,-0.09225122171837513,-0.7918031446136972,-0.006646342354921712,49,1,catalog
tightness_composite__csz,fold_2020,2020,0.07321355094491049,0.6234309623430963,1.2619560731802462,0.5392673743619564,0.08800827547502084,49,1,catalog
tightness_composite__csz,fold_2021,2021,0.022781179075801725,0.5477178423236515,0.2926666882537672,-0.1960939132072207,0.03017919415742274,49,1,catalog
tightness_composite__csz,fold_2022,2022,0.031553037560618065,0.5666666666666667,1.431535271566432,0.6985250408558716,0.09842888225039986,49,1,catalog
tightness_composite__csz,fold_2023,2023,-0.00792977165458086,0.4583333333333333,0.6801999761724751,-0.07862781862149988,0.04517767935530153,49,1,catalog
tightness_composite__csz,fold_2024,2024,-0.012950686875719946,0.46551724137931033,-0.5329637866798101,-1.537129242163633,-0.02674994912638196,48,1,catalog
tightness_composite__missing,fold_2019,2019,0.04946850173804371,0.5726141078838174,0.912607807525438,0.15401176464193972,0.060632314036926545,49,1,catalog
tightness_composite__missing,fold_2020,2020,-0.017661959584674734,0.5062761506276151,-0.35769444004032525,-0.9051589233463659,-0.032929624345977127,49,1,catalog
tightness_composite__missing,fold_2021,2021,0.02510657890692565,0.5352697095435685,0.6096897289201624,0.0714024726406359,0.05708543529334323,49,1,catalog
tightness_composite__missing,fold_2022,2022,0.04244004958898603,0.5541666666666667,0.7391047205982104,0.16410718514976586,0.06478441318726276,49,1,catalog
tightness_composite__missing,fold_2023,2023,0.055803535773149046,0.5791666666666667,0.3839859833811505,-0.678366402016469,0.018217018974515265,49,1,catalog
tightness_composite__missing,fold_2024,2024,-0.07697076550598787,0.3706896551724138,-2.191817106125589,-3.230643670471721,-0.10633881144371886,48,1,catalog
trend_efficiency_60__csz,fold_2019,2019,-0.013905057658598653,0.48770491803278687,-2.0269477752665086,-2.7739507078184893,-0.1367573853082878,49,-1,train_rank_ic
trend_efficiency_60__csz,fold_2020,2020,0.028186832693865516,0.551440329218107,0.5735252043967369,0.11896803532958766,0.06359083580381387,49,-1,train_rank_ic
trend_efficiency_60__csz,fold_2021,2021,0.018032820066056124,0.5061728395061729,0.20275623856642316,-0.2476980391552758,0.022685797269886763,49,-1,train_rank_ic
trend_efficiency_60__csz,fold_2022,2022,-0.017095159326837132,0.44214876033057854,0.2534834470564147,-0.31249221339441846,0.022572641589334082,49,-1,train_rank_ic
trend_efficiency_60__csz,fold_2023,2023,-0.03381661636741616,0.4628099173553719,-1.3223458554121665,-2.0810290182199767,-0.08784461601351772,49,-1,train_rank_ic
trend_efficiency_60__csz,fold_2024,2024,-0.011712398659586086,0.4915254237288136,-1.0234916640274836,-1.7207528195520374,-0.07398085990919465,48,-1,train_rank_ic
trend_efficiency_60__missing,fold_2019,2019,0.0834315026509712,0.6111111111111112,-0.5932134763754519,-1.6268732770759167,-0.02892437065760154,49,-1,train_rank_ic
trend_efficiency_60__missing,fold_2020,2020,-0.026619606259202414,0.47619047619047616,-0.6522952788232851,-1.4374722631210854,-0.04187040974219966,49,-1,train_rank_ic
trend_efficiency_60__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,-1,train_rank_ic
trend_efficiency_60__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,-1,train_rank_ic
trend_efficiency_60__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,-1,train_rank_ic
trend_efficiency_60__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,-1,train_rank_ic
tsmom_60__csz,fold_2019,2019,-0.014582239633397224,0.47540983606557374,0.2803748978640375,-0.4005156915756857,0.020753547003748762,49,1,catalog
tsmom_60__csz,fold_2020,2020,0.03624961169220416,0.5596707818930041,0.25139479923927444,-0.17104853820141744,0.02999289314969551,49,1,catalog
tsmom_60__csz,fold_2021,2021,-0.04170717120107917,0.448559670781893,-0.7015441756478465,-1.0830245972930275,-0.09268582198836446,49,1,catalog
tsmom_60__csz,fold_2022,2022,0.004436578920357216,0.5247933884297521,-0.676644059106377,-1.1462689099659211,-0.07261724015784875,49,1,catalog
tsmom_60__csz,fold_2023,2023,-0.0184255544155415,0.47520661157024796,0.3484013027352987,-0.2996414327374796,0.027096092119678825,49,1,catalog
tsmom_60__csz,fold_2024,2024,-0.006756366370466984,0.4661016949152542,-0.30968610438521604,-0.8630565458458851,-0.028205662051293795,48,1,catalog
tsmom_60__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
tsmom_60__missing,fold_2020,2020,0.026619606259202414,0.5238095238095238,-0.600840425812582,-1.3281985671128338,-0.04163335190944628,49,1,catalog
tsmom_60__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
tsmom_60__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
tsmom_60__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
tsmom_60__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
turnover_oi__csz,fold_2019,2019,0.021864293650483146,0.5122950819672131,-0.031800832410585865,-0.7086701913658272,-0.002367904429840666,49,1,train_rank_ic
turnover_oi__csz,fold_2020,2020,-0.04564918081032301,0.39094650205761317,-1.0095336522448595,-1.7033615462067895,-0.07333302179968679,49,1,train_rank_ic
turnover_oi__csz,fold_2021,2021,-0.019972185644896976,0.5061728395061729,-0.9885529869456904,-1.601998241091973,-0.0812184464796299,49,-1,train_rank_ic
turnover_oi__csz,fold_2022,2022,0.01566645641542525,0.5206611570247934,0.3195769541114363,-0.2103802895308238,0.03039241123778084,49,1,train_rank_ic
turnover_oi__csz,fold_2023,2023,-0.017611402277450068,0.512396694214876,-1.1357014033622372,-1.8493871168871592,-0.0802024611740501,49,1,train_rank_ic
turnover_oi__csz,fold_2024,2024,0.04981392993868116,0.6016949152542372,-0.07155644141000225,-0.8105055697703621,-0.004880504636450936,48,1,train_rank_ic
value_252__csz,fold_2019,2019,-0.0014327841852329567,0.47950819672131145,-0.6560599676367433,-1.331929465085415,-0.048922791298778794,49,1,catalog
value_252__csz,fold_2020,2020,0.017729366775976193,0.48148148148148145,-0.062463591530375374,-0.45291721402409346,-0.008062839814430381,49,1,catalog
value_252__csz,fold_2021,2021,0.04759439195223229,0.5349794238683128,0.8765260802912461,0.4924855024611331,0.11503189245335746,49,1,catalog
value_252__csz,fold_2022,2022,0.006450398334115849,0.48760330578512395,-0.19132373429601537,-0.7446984959669405,-0.01742529091750194,49,1,catalog
value_252__csz,fold_2023,2023,0.02940943721678162,0.5785123966942148,0.18501842736022436,-0.3974287721138983,0.016009912567825132,49,1,catalog
value_252__csz,fold_2024,2024,-0.025395845169121762,0.4830508474576271,-0.8570629400734106,-1.4629167143369104,-0.07129768603358239,48,1,catalog
value_252__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
value_252__missing,fold_2020,2020,-0.0539424239476432,0.3611111111111111,-0.8580397882819213,-1.534724702605649,-0.06390744704664755,49,1,catalog
value_252__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
value_252__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
value_252__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
value_252__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
vol_managed_momentum__csz,fold_2019,2019,-0.012955783364028858,0.5,0.41619083371790794,-0.730366477722146,0.018294783706047,49,1,catalog
vol_managed_momentum__csz,fold_2020,2020,0.05898971959036383,0.6296296296296297,0.43844772360916806,-0.3446504585702899,0.02821838407082148,49,1,catalog
vol_managed_momentum__csz,fold_2021,2021,0.002761394452410994,0.5061728395061729,-0.057486590569688766,-0.7530018184823285,-0.0041657235505938245,49,1,catalog
vol_managed_momentum__csz,fold_2022,2022,-0.013147927374121586,0.47520661157024796,0.14877910153975157,-0.36826570309213263,0.01450254726559354,49,1,catalog
vol_managed_momentum__csz,fold_2023,2023,-0.024155630665901193,0.4669421487603306,-0.6237347074029538,-1.5822478966879705,-0.032796866651942556,49,1,catalog
vol_managed_momentum__csz,fold_2024,2024,-0.01541835202277531,0.5,-0.24013484323587553,-1.2432075095050152,-0.012065722161589399,48,1,catalog
vol_managed_momentum__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
vol_managed_momentum__missing,fold_2020,2020,0.026619606259202414,0.5238095238095238,-0.600840425812582,-1.3281985671128338,-0.04163335190944628,49,1,catalog
vol_managed_momentum__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
vol_managed_momentum__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
vol_managed_momentum__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
vol_managed_momentum__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
volume_price_divergence_20__csz,fold_2019,2019,0.001443926112810219,0.5122950819672131,1.697009251212849,0.8684339505630947,0.1032244941335531,49,1,train_rank_ic
volume_price_divergence_20__csz,fold_2020,2020,0.015971032713702593,0.5020576131687243,0.15287892267748393,-0.24640566804308944,0.019297257850697677,49,1,train_rank_ic
volume_price_divergence_20__csz,fold_2021,2021,-0.01653211838032677,0.4732510288065844,-0.17565350233641597,-0.6004351027298489,-0.020841148744568442,49,1,train_rank_ic
volume_price_divergence_20__csz,fold_2022,2022,-0.04067197555926636,0.41735537190082644,-1.565067982097231,-2.090267754335579,-0.15018937643770153,49,1,train_rank_ic
volume_price_divergence_20__csz,fold_2023,2023,-0.0039132436506621035,0.49173553719008267,0.08481505876806222,-0.6650009084820713,0.005700970836333673,49,1,train_rank_ic
volume_price_divergence_20__csz,fold_2024,2024,-0.007820608138713277,0.4830508474576271,-1.214073677007715,-1.717321748196045,-0.12158876868956743,48,1,train_rank_ic
volume_price_divergence_20__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,train_rank_ic
volume_price_divergence_20__missing,fold_2020,2020,0.06436251898326777,1.0,-0.5690743364553393,-1.3439666875746297,-0.037013330323780395,49,1,train_rank_ic
volume_price_divergence_20__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,train_rank_ic
volume_price_divergence_20__missing,fold_2022,2022,0.289631335424705,1.0,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,train_rank_ic
volume_price_divergence_20__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,train_rank_ic
volume_price_divergence_20__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,train_rank_ic
volume_shock_20__csz,fold_2019,2019,0.023924740268475384,0.5450819672131147,2.396005770800162,1.6626335945214912,0.1646622202945992,49,-1,train_rank_ic
volume_shock_20__csz,fold_2020,2020,0.009444339775290238,0.49794238683127573,0.10911411456162626,-0.5218441110905065,0.008715872383186794,49,-1,train_rank_ic
volume_shock_20__csz,fold_2021,2021,-0.017842465370747573,0.4403292181069959,-0.7116994914657422,-1.2623575682479706,-0.06513961364096907,49,-1,train_rank_ic
volume_shock_20__csz,fold_2022,2022,-0.0310820146480112,0.45454545454545453,0.19854844074581748,-0.40728067585749694,0.01651759735434026,49,-1,train_rank_ic
volume_shock_20__csz,fold_2023,2023,-0.00836820721328633,0.5041322314049587,-0.3972041760481593,-1.2590798939102383,-0.023227351760745123,49,-1,train_rank_ic
volume_shock_20__csz,fold_2024,2024,-0.014670409921237845,0.4830508474576271,-0.23092736180978768,-0.9820338118567449,-0.015495458778826457,48,-1,train_rank_ic
volume_shock_20__missing,fold_2019,2019,0.14159503557397912,0.8,-0.6497263795123269,-1.6767230182541595,-0.031885410615889134,49,-1,train_rank_ic
volume_shock_20__missing,fold_2020,2020,,,-0.559844200785543,-1.3344799000352305,-0.03642505470238662,49,-1,train_rank_ic
volume_shock_20__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,-1,train_rank_ic
volume_shock_20__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,-1,train_rank_ic
volume_shock_20__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,-1,train_rank_ic
volume_shock_20__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,-1,train_rank_ic
warehouse_surprise__csz,fold_2019,2019,-0.02606050861604038,0.44398340248962653,-0.7171593687853,-1.6773919610932322,-0.037641746881247294,49,1,catalog
warehouse_surprise__csz,fold_2020,2020,0.019088393531299416,0.49583333333333335,0.3917576339081484,-0.23744975733859536,0.03138009029081454,49,1,catalog
warehouse_surprise__csz,fold_2021,2021,-0.0003668198149298825,0.49583333333333335,-0.10744601138202108,-0.8200988999869798,-0.007598760996050194,49,1,catalog
warehouse_surprise__csz,fold_2022,2022,0.020259355892789568,0.5062761506276151,0.7834794443922973,0.16740962323904482,0.06409559865057725,49,1,catalog
warehouse_surprise__csz,fold_2023,2023,0.014362293403081835,0.5606694560669456,0.27086213566715084,-0.696067976761478,0.014118343675672882,49,1,catalog
warehouse_surprise__csz,fold_2024,2024,-0.014693378730708232,0.4334763948497854,-0.613935429437014,-1.5111084216268171,-0.03448871724069846,48,1,catalog
warehouse_surprise__missing,fold_2019,2019,0.018071914430476267,0.5172413793103449,-0.05639225589919108,-0.9462983455493252,-0.003193786097628151,49,1,catalog
warehouse_surprise__missing,fold_2020,2020,0.014196064126368955,0.5289855072463768,-0.7694639489263698,-1.4830289014860365,-0.05434821719701303,49,1,catalog
warehouse_surprise__missing,fold_2021,2021,-0.04837705675212938,0.35294117647058826,0.7334485525310279,-0.19337545817031163,0.039884386486266486,49,1,catalog
warehouse_surprise__missing,fold_2022,2022,-0.018605234845505816,0.4594594594594595,0.23157234158480072,-0.5243803330498366,0.015439122589935716,49,1,catalog
warehouse_surprise__missing,fold_2023,2023,0.03788423899500619,0.589041095890411,-0.42312025103718504,-1.505251740267573,-0.019706718512960623,49,1,catalog
warehouse_surprise__missing,fold_2024,2024,0.06803927581512885,0.6507936507936508,-0.3112857109902442,-1.6142084856747478,-0.0120412353968617,48,1,catalog
warehouse_tightness__csz,fold_2019,2019,0.0012106936118220113,0.5041666666666667,0.5707150916394655,-0.5462277408066114,0.02575247343289409,49,1,catalog
warehouse_tightness__csz,fold_2020,2020,0.05550505750420659,0.592436974789916,1.7831625604686345,1.0613425257245335,0.12450664808643097,49,1,catalog
warehouse_tightness__csz,fold_2021,2021,0.024563232238951294,0.5208333333333334,0.790820550590936,0.14386637998488752,0.06160769581629861,49,1,catalog
warehouse_tightness__csz,fold_2022,2022,0.017574043073144665,0.5481171548117155,0.3532927904595975,-0.3516679192720404,0.02525808373908105,49,1,catalog
warehouse_tightness__csz,fold_2023,2023,-0.006437136499739456,0.5146443514644351,-0.5022230965546995,-1.4599661923703324,-0.026428845247692054,49,1,catalog
warehouse_tightness__csz,fold_2024,2024,0.04640247790135511,0.5622317596566524,1.7096362861055743,0.9512548804208051,0.11361785530846309,48,1,catalog
warehouse_tightness__missing,fold_2019,2019,0.023776381603162575,0.5275229357798165,-0.1777710724049504,-1.0752396697435334,-0.009983259665885936,49,1,catalog
warehouse_tightness__missing,fold_2020,2020,-0.0038270688483239353,0.47058823529411764,-0.05726876620752419,-0.6416303116457391,-0.0049393151198796606,49,1,catalog
warehouse_tightness__missing,fold_2021,2021,0.02733949753798578,0.5418994413407822,-0.01983584587954679,-0.6914663352168267,-0.0014885069218873931,49,1,catalog
warehouse_tightness__missing,fold_2022,2022,-0.011435176311413078,0.49606299212598426,-0.09710363065884042,-0.8988201864709978,-0.006104430486966554,49,1,catalog
warehouse_tightness__missing,fold_2023,2023,-0.01757975829274972,0.44537815126050423,-1.0027599614942393,-2.079305416327582,-0.04694562763922819,49,1,catalog
warehouse_tightness__missing,fold_2024,2024,-0.03667684227078287,0.43010752688172044,-0.8189554088526684,-1.7911752703546104,-0.042454751482252084,48,1,catalog
