rank,feature_name,source_factor,source_factor_id,usage_type,category,catalog_direction,direction_source_modes,applied_direction_modes,pearson_ic_mean,rank_ic_mean,rank_ic_hit_rate,rank_icir,ic_days,prediction_rows,prediction_days,strategy_days,target_r2,target_mae,strategy_coverage,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate,years_evaluated,years_rank_ic_positive,years_gross_sharpe_positive
63,momentum_quality_60__csz,momentum_quality_60,41,predictor,trend_momentum,1,catalog,1,-0.0026685109879245827,-0.006991504295523097,0.49448275862068963,-0.026183427503562194,1450,43234,1450,293,-1.0134957337365251,0.6867079685345323,0.20206896551724138,-0.012717214961167813,0.10286584844872225,-0.12362912621585227,-0.20472695980915123,-0.09953756058413477,0.4948805460750853,-0.012717214961167813,0.10286584844872225,-0.12362912621585227,-0.20472695980915123,-0.09953756058413477,0.4948805460750853,-0.04295721496116781,0.10286584844872225,-0.4176042448391569,-0.29794386089815583,-0.2448064987617401,0.48464163822525597,-0.06311721496116782,0.10286584844872225,-0.6135876572546934,-0.3643547592996319,-0.3284250330594237,0.4709897610921502,-0.1135172149611678,0.10286584844872225,-1.1035461882935345,-0.5042685628240557,-0.49927906732491345,0.447098976109215,6,2,3
64,seasonality_3y__missing,seasonality_3y,27,quality_flag,data_quality,1,catalog,1,-0.011091948724120509,-0.007991819183249718,0.48226950354609927,-0.0380021747522264,987,43234,1450,293,-0.11195998736338808,0.5336405803520287,0.20206896551724138,-0.016550848217237898,0.06122308755380552,-0.27033671248109287,-0.18208430909946738,-0.10156140278995252,0.4812286689419795,-0.016550848217237898,0.06122308755380552,-0.27033671248109287,-0.18208430909946738,-0.10156140278995252,0.4812286689419795,-0.04679084821723789,0.06122308755380552,-0.7642680251321213,-0.26418164481994777,-0.24649566736299944,0.4539249146757679,-0.06695084821723789,0.06122308755380552,-1.0935555668994736,-0.34291802921493664,-0.32992231318852383,0.44368600682593856,-0.11735084821723792,0.06122308755380552,-1.9167744213178548,-0.5079171801449543,-0.5003863488825082,0.4061433447098976,6,4,2
65,volume_price_divergence_20__csz,volume_price_divergence_20,53,predictor,trading_liquidity,0,train_rank_ic,1,-0.009806331447966105,-0.00856504304482966,0.48,-0.03362329745340383,1450,43234,1450,293,-1.0171877298976346,0.6845552476373844,0.20206896551724138,-0.02707796318369224,0.09777196689319932,-0.27695017338937966,-0.3003200941721812,-0.16920224018248298,0.5051194539249146,-0.02707796318369224,0.09777196689319932,-0.27695017338937966,-0.3003200941721812,-0.16920224018248298,0.5051194539249146,-0.05731796318369224,0.09777196689319932,-0.5862412816784509,-0.37886063295263284,-0.303264808175815,0.47440273037542663,-0.07747796318369224,0.09777196689319932,-0.792435353871165,-0.4344850554214925,-0.38042980840225293,0.46757679180887374,-0.12787796318369224,0.09777196689319932,-1.3079205343529505,-0.5527914252534486,-0.5380893249622475,0.4061433447098976,6,2,3
66,term_structure_momentum__missing,term_structure_momentum,45,quality_flag,data_quality,1,catalog,1,-0.008337343759891496,-0.00859776758799543,0.4809027777777778,-0.03615718006139361,1152,43234,1450,293,-0.24568946700895422,0.5580755306317643,0.20206896551724138,0.003406909597937489,0.07150071330984345,0.047648609926083954,-0.1684371975850748,0.005050626495432864,0.5085324232081911,0.003406909597937489,0.07150071330984345,0.047648609926083954,-0.1684371975850748,0.005050626495432864,0.5085324232081911,-0.0268330904020625,0.07150071330984345,-0.3752842336800633,-0.22909169122744077,-0.15702726997855387,0.47440273037542663,-0.04699309040206251,0.07150071330984345,-0.6572394627508285,-0.2735929286629246,-0.250327173759745,0.45733788395904434,-0.0973930904020625,0.07150071330984345,-1.3621275354277407,-0.4543637231736849,-0.44097906153136723,0.4061433447098976,6,3,4
67,csmom_60__csz,csmom_60,2,predictor,trend_momentum,1,catalog,1,-0.004984268884839243,-0.008673038894884818,0.49724137931034484,-0.030025874674511732,1450,43234,1450,293,-1.0173680949939272,0.6791422483708328,0.20206896551724138,-0.028925381329897422,0.11659457039097296,-0.24808514867289994,-0.283011657250568,-0.18798438460688105,0.47440273037542663,-0.028925381329897422,0.11659457039097296,-0.24808514867289994,-0.283011657250568,-0.18798438460688105,0.47440273037542663,-0.05916538132989741,0.11659457039097296,-0.5074454250442364,-0.3604224323828047,-0.3190306543987157,0.4641638225255973,-0.07932538132989744,0.11659457039097296,-0.6803522759584612,-0.4147717652116998,-0.3944581606940174,0.46075085324232085,-0.12972538132989744,0.11659457039097296,-1.112619403244022,-0.5436302553594774,-0.5485640159277099,0.4402730375426621,6,2,3
68,carry_change_20__csz,carry_change_20,6,predictor,term_structure,1,catalog,1,-0.008908161927427608,-0.009048757645130068,0.476551724137931,-0.04185801749638979,1450,43234,1450,293,-1.0180568407551713,0.6803916090690548,0.20206896551724138,-0.04329791109685343,0.08544969051890534,-0.506706470601833,-0.3019281262549939,-0.23893277321646167,0.45051194539249145,-0.04329791109685343,0.08544969051890534,-0.506706470601833,-0.3019281262549939,-0.23893277321646167,0.45051194539249145,-0.07353791109685343,0.08544969051890534,-0.86059891674603,-0.40125039555356856,-0.36177418345588797,0.42662116040955633,-0.09369791109685345,0.08544969051890534,-1.0965272141754947,-0.4596539173440982,-0.4324775223494062,0.40955631399317405,-0.14409791109685344,0.08544969051890534,-1.686347957749156,-0.5880039684853291,-0.5769269755911872,0.37542662116040953,6,2,0
69,multi_horizon_trend__csz,multi_horizon_trend,4,predictor,trend_momentum,1,catalog,1,-0.004785067527655567,-0.009523554064433098,0.49517241379310345,-0.03748161360632273,1450,43234,1450,293,-0.8565497940345641,0.6643387909029175,0.20206896551724138,0.00024991320953136095,0.08564135964282477,0.002918136874211797,-0.22365322081196826,-0.019598753514499467,0.4880546075085324,0.00024991320953136095,0.08564135964282477,0.002918136874211797,-0.22365322081196826,-0.019598753514499467,0.4880546075085324,-0.029990086790468638,0.08564135964282477,-0.35018228243392074,-0.27489822610783765,-0.1777170875055567,0.4812286689419795,-0.050150086790468666,0.08564135964282477,-0.585582561972676,-0.3178087967331906,-0.26873623927087664,0.4709897610921502,-0.10055008679046866,0.08564135964282477,-1.1740832608195635,-0.467153684903013,-0.4547236132841037,0.41638225255972694,6,2,4
70,oi_growth_20__csz,oi_growth_20,18,conditional,trading_liquidity,0,train_rank_ic,"-1,1",-0.011544670051463528,-0.010465482976168831,0.463448275862069,-0.04875313861191339,1450,43234,1450,293,-1.0207561059152832,0.6900225206571584,0.20206896551724138,-0.04115653275732204,0.08241670273230967,-0.4993712608353055,-0.32160431844754045,-0.22824534986702782,0.4641638225255973,-0.04115653275732204,0.08241670273230967,-0.4993712608353055,-0.32160431844754045,-0.22824534986702782,0.4641638225255973,-0.07139653275732205,0.08241670273230967,-0.8662871771177109,-0.40637485855261624,-0.352805780342175,0.43686006825938567,-0.09155653275732205,0.08241670273230967,-1.1108977879726476,-0.46382724502355777,-0.42449908632357714,0.4232081911262799,-0.14195653275732206,0.08241670273230967,-1.7224243151099894,-0.5946428681487461,-0.5709726130466817,0.3822525597269625,6,1,1
71,term_structure_acceleration__missing,term_structure_acceleration,46,quality_flag,data_quality,1,catalog,1,-0.013266158393499886,-0.012428831321273414,0.477491961414791,-0.05157982982562322,1244,43234,1450,293,-0.2917621532382002,0.5653001270809174,0.20206896551724138,0.005396978208348632,0.07233020479665206,0.07461582921715221,-0.15602701289763932,0.016370521848490416,0.5255972696245734,0.005396978208348632,0.07233020479665206,0.07461582921715221,-0.15602701289763932,0.016370521848490416,0.5255972696245734,-0.024843021791651366,0.07233020479665206,-0.34346676967795997,-0.21757994202581799,-0.1475273282518158,0.49829351535836175,-0.04500302179165138,0.07233020479665206,-0.6221885022747016,-0.2623395259573186,-0.2418753993925996,0.4709897610921502,-0.09540302179165137,0.07233020479665206,-1.3189928337665553,-0.44515679021616994,-0.4346705593272091,0.42662116040955633,6,2,3
72,low_volatility_20__csz,low_volatility_20,25,risk,volatility_risk,1,catalog,1,-0.0186868622074298,-0.012672587585022025,0.48758620689655174,-0.04018986483795979,1450,43234,1450,293,-1.0255455016216932,0.6872289062738629,0.20206896551724138,-0.02778694649012103,0.12932031355761736,-0.21486915493551473,-0.2856039393542509,-0.18955136831129948,0.5085324232081911,-0.02778694649012103,0.12932031355761736,-0.21486915493551473,-0.2856039393542509,-0.18955136831129948,0.5085324232081911,-0.05802694649012103,0.12932031355761736,-0.4487071280125509,-0.3596700120355103,-0.3203488279200696,0.49146757679180886,-0.07818694649012103,0.12932031355761736,-0.6045991100639084,-0.41382047553012646,-0.3956327473194321,0.4778156996587031,-0.12858694649012106,0.12932031355761736,-0.9943290651923021,-0.5561909335283152,-0.5494442013641125,0.4402730375426621,6,1,1
73,inventory_surprise__missing,inventory_surprise,15,quality_flag,data_quality,1,catalog,1,-0.01367547513725997,-0.013297756114524818,0.4542483660130719,-0.05591908376813335,306,43234,1450,293,-0.12695200426271236,0.5400726058269212,0.20206896551724138,-0.0164129895766253,0.054603819944505104,-0.30058317519371597,-0.1564677192981736,-0.09882954018236711,0.4778156996587031,-0.0164129895766253,0.054603819944505104,-0.30058317519371597,-0.1564677192981736,-0.09882954018236711,0.4778156996587031,-0.04665298957662528,0.054603819944505104,-0.8543905833701672,-0.2546885349824358,-0.2442021047659948,0.4232081911262799,-0.06681298957662529,0.054603819944505104,-1.2235955221544683,-0.33508559173604946,-0.32788126575807663,0.4061433447098976,-0.1172129895766253,0.054603819944505104,-2.1466078691152215,-0.5012602918047495,-0.4988618729466796,0.3515358361774744,6,3,1
74,seasonality_3y__csz,seasonality_3y,27,predictor,value_reversion,1,catalog,1,-0.015851639826425977,-0.013805676309577826,0.4862068965517241,-0.05630317871994846,1450,43234,1450,293,-1.026881442818131,0.6904836571732278,0.20206896551724138,0.006299082597487752,0.08631200712218773,0.07298037442890706,-0.17343061298382034,0.015237923413020438,0.5392491467576792,0.006299082597487752,0.08631200712218773,0.07298037442890706,-0.17343061298382034,0.015237923413020438,0.5392491467576792,-0.02394091740251224,0.08631200712218773,-0.2773764415954347,-0.22818478919116592,-0.14848107906271646,0.5221843003412969,-0.04410091740251225,0.08631200712218773,-0.5109476522783293,-0.27621102957940313,-0.24272584598386482,0.49829351535836175,-0.09450091740251225,0.08631200712218773,-1.0948756789855656,-0.44337839334778806,-0.4353089435339379,0.4402730375426621,6,2,2
75,term_structure_slope__missing,term_structure_slope,44,quality_flag,data_quality,1,catalog,1,-0.01720471222304463,-0.014535259632342284,0.46797520661157027,-0.062331637598929526,968,43234,1450,293,-0.18515795048060402,0.5480471287400699,0.20206896551724138,-0.002830879034385787,0.06929811857336711,-0.04085073437294963,-0.1685679748941179,-0.029872890801489138,0.4948805460750853,-0.002830879034385787,0.06929811857336711,-0.04085073437294963,-0.1685679748941179,-0.029872890801489138,0.4948805460750853,-0.033070879034385776,0.06929811857336711,-0.47722621790046255,-0.22921265320669393,-0.18633573985072827,0.4709897610921502,-0.05323087903438579,0.06929811857336711,-0.7681432069188048,-0.29531531848890147,-0.2764017858659191,0.44368600682593856,-0.1036308790343858,0.06929811857336711,-1.49543567946466,-0.47297864035253867,-0.46044120231701247,0.3856655290102389,6,4,2
76,inventory_scarcity__missing,inventory_scarcity,13,quality_flag,data_quality,1,catalog,1,-0.013642429590983022,-0.016542069063133814,0.4626038781163435,-0.0713697839695583,1444,43234,1450,293,-0.611137042034775,0.627380997788396,0.20206896551724138,-0.027685508805070508,0.05740390647484081,-0.48229311392256236,-0.1777043795393708,-0.15678766078860373,0.4880546075085324,-0.027685508805070508,0.05740390647484081,-0.48229311392256236,-0.1777043795393708,-0.15678766078860373,0.4880546075085324,-0.05792550880507049,0.05740390647484081,-1.0090865302078056,-0.2959540026364599,-0.29283932090474074,0.4402730375426621,-0.07808550880507051,0.05740390647484082,-1.3602821410646349,-0.3731695061244461,-0.3711505360709755,0.41638225255972694,-0.12848550880507048,0.05740390647484081,-2.238271168206707,-0.5315550422965926,-0.5311555618941122,0.34812286689419797,6,3,2
77,inventory_change_5__missing,inventory_change_5,14,quality_flag,data_quality,1,catalog,1,-0.01561213532101505,-0.018280613505939916,0.45706371191135736,-0.07657020519474955,1444,43234,1450,293,-0.6960812590227139,0.641372673304239,0.20206896551724138,-0.027297064928499086,0.0642766928440451,-0.424680606930573,-0.1848692918855258,-0.15692927945268664,0.46757679180887374,-0.027297064928499086,0.0642766928440451,-0.424680606930573,-0.1848692918855258,-0.15692927945268664,0.46757679180887374,-0.05753706492849907,0.0642766928440451,-0.895146629091537,-0.30342443788557083,-0.2929591937337874,0.44368600682593856,-0.0776970649284991,0.0642766928440451,-1.2087906438655134,-0.37963240037284873,-0.3712577900410714,0.4129692832764505,-0.12809706492849907,0.0642766928440451,-1.9929006808004535,-0.5360963764692221,-0.5312367519181003,0.3515358361774744,6,3,2
78,inventory_price_divergence__missing,inventory_price_divergence,49,quality_flag,data_quality,1,catalog,1,-0.01561213532101505,-0.018280613505939916,0.45706371191135736,-0.07657020519474955,1444,43234,1450,293,-0.6960812590227139,0.641372673304239,0.20206896551724138,-0.027297064928499086,0.0642766928440451,-0.424680606930573,-0.1848692918855258,-0.15692927945268664,0.46757679180887374,-0.027297064928499086,0.0642766928440451,-0.424680606930573,-0.1848692918855258,-0.15692927945268664,0.46757679180887374,-0.05753706492849907,0.0642766928440451,-0.895146629091537,-0.30342443788557083,-0.2929591937337874,0.44368600682593856,-0.0776970649284991,0.0642766928440451,-1.2087906438655134,-0.37963240037284873,-0.3712577900410714,0.4129692832764505,-0.12809706492849907,0.0642766928440451,-1.9929006808004535,-0.5360963764692221,-0.5312367519181003,0.3515358361774744,6,3,2
79,inventory_acceleration__missing,inventory_acceleration,48,quality_flag,data_quality,1,catalog,1,-0.015907325185237284,-0.018670170197810976,0.45662734212352535,-0.07824829112180226,1441,43234,1450,293,-0.6952665112449401,0.6412322984715324,0.20206896551724138,-0.027732085468341147,0.06420005603344703,-0.43196357108930333,-0.18486929188552537,-0.15903612041475856,0.46757679180887374,-0.027732085468341147,0.06420005603344703,-0.43196357108930333,-0.18486929188552537,-0.15903612041475856,0.46757679180887374,-0.05797208546834116,0.06420005603344703,-0.9029911973618651,-0.3051662188699923,-0.29472714296793256,0.44368600682593856,-0.07813208546834115,0.06420005603344703,-1.2170096148769063,-0.3811842377666561,-0.3728305763585157,0.4129692832764505,-0.12853208546834113,0.06420005603344703,-2.002055658664509,-0.5372579712528824,-0.5324105149932823,0.3515358361774744,6,2,2
80,carry_annualized__missing,carry_annualized,5,quality_flag,data_quality,1,catalog,1,-0.01100875056105204,-0.0204701009251971,0.4375,-0.14913496213319244,32,43234,1450,293,-0.0024289451620898017,0.5178005902917012,0.20206896551724138,-0.0029597568763252125,0.05552331370777062,-0.053306560409974016,-0.13465960399558685,-0.025798227932765316,0.5017064846416383,-0.0029597568763252125,0.05552331370777062,-0.053306560409974016,-0.13465960399558685,-0.025798227932765316,0.5017064846416383,-0.033199756876325204,0.05552331370777062,-0.5979426417353549,-0.20486434887581617,-0.18291377907749273,0.45733788395904434,-0.05335975687632522,0.05552331370777062,-0.9610333626189427,-0.28976570525037126,-0.27335595856947514,0.4402730375426621,-0.1037597568763252,0.05552331370777062,-1.8687601648279109,-0.4664773333716119,-0.4581650979598969,0.378839590443686,6,0,1
81,carry_change_20__missing,carry_change_20,6,quality_flag,data_quality,1,catalog,1,-0.01676495717296538,-0.02455304052017768,0.4823529411764706,-0.12743942753512125,85,43234,1450,293,-0.007949785434857581,0.518575956149306,0.20206896551724138,-0.0024021203648502214,0.05506533972416105,-0.043623091710378425,-0.12839529905285318,-0.022490680971489097,0.4948805460750853,-0.0024021203648502214,0.05506533972416105,-0.043623091710378425,-0.12839529905285318,-0.022490680971489097,0.4948805460750853,-0.03264212036485021,0.05506533972416105,-0.5927888673413162,-0.19910474445479087,-0.18013791937679646,0.4539249146757679,-0.05280212036485022,0.05506533972416105,-0.9588993844286082,-0.2846189896417448,-0.270886321601736,0.43686006825938567,-0.10320212036485023,0.05506533972416105,-1.8741756771468383,-0.46152375435117043,-0.45632164038017975,0.37542662116040953,6,1,1
82,correlation_risk_20_120__csz,correlation_risk_20_120,57,risk,volatility_risk,-1,catalog,-1,-0.02767905504210213,-0.030856404682803776,0.4406896551724138,-0.12555363301317596,1450,43234,1450,293,-1.0616946070253523,0.7014914492171297,0.20206896551724138,-0.04135023869959821,0.09070308824127774,-0.45588567601582813,-0.31179748991540723,-0.23229439989316614,0.4812286689419795,-0.04135023869959821,0.09070308824127774,-0.45588567601582813,-0.31179748991540723,-0.23229439989316614,0.4812286689419795,-0.07159023869959821,0.09070308824127775,-0.7892811599662655,-0.3894084452555904,-0.3562049433757263,0.45733788395904434,-0.0917502386995982,0.09070308824127775,-1.0115448159332234,-0.4542291548472607,-0.4275238575717343,0.44368600682593856,-0.14215023869959822,0.09070308824127775,-1.567203955850619,-0.5878326112233463,-0.573231554672414,0.3924914675767918,6,0,1
83,volume_price_divergence_20__missing,volume_price_divergence_20,53,quality_flag,data_quality,0,train_rank_ic,1,-0.03595970584636715,-0.05159098449172576,0.47619047619047616,-0.2636460670282628,21,43234,1450,293,-0.001877160362995678,0.517539153559846,0.20206896551724138,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.03392344788309596,0.05546383572436427,-0.6116318397393853,-0.20818964954323516,-0.18633087822520544,0.4539249146757679,-0.05408344788309597,0.05546383572436427,-0.9751119297242922,-0.2927371252582639,-0.2763960323300413,0.43686006825938567,-0.10448344788309598,0.05546383572436427,-1.8838121546865585,-0.4687116635807528,-0.4604342388337903,0.378839590443686,6,2,1
84,oi_surprise_60__missing,oi_surprise_60,52,quality_flag,data_quality,0,train_rank_ic,1,-0.05043913908037269,-0.05772074820441793,0.47619047619047616,-0.30991300457873694,21,43234,1450,293,-0.0019327113478437852,0.5175582955824879,0.20206896551724138,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.03392344788309596,0.05546383572436427,-0.6116318397393853,-0.20818964954323516,-0.18633087822520544,0.4539249146757679,-0.05408344788309597,0.05546383572436427,-0.9751119297242922,-0.2927371252582639,-0.2763960323300413,0.43686006825938567,-0.10448344788309598,0.05546383572436427,-1.8838121546865585,-0.4687116635807528,-0.4604342388337903,0.378839590443686,6,1,1
85,value_252__missing,value_252,11,quality_flag,data_quality,1,catalog,1,-0.04973831911987234,-0.05815514947669006,0.36507936507936506,-0.36959028939536187,126,43234,1450,293,-0.011611410723113558,0.5194097547612342,0.20206896551724138,-0.008181098802619833,0.05745177786737672,-0.14239940183409658,-0.16106894729805654,-0.055529914056740126,0.4880546075085324,-0.008181098802619833,0.05745177786737672,-0.14239940183409658,-0.16106894729805654,-0.055529914056740126,0.4880546075085324,-0.038421098802619826,0.05745177786737672,-0.6687538702685958,-0.22914575524440794,-0.2078654996302638,0.45051194539249145,-0.05858109880261984,0.05745177786737672,-1.0196568492249287,-0.3114631702248788,-0.295554736852114,0.4334470989761092,-0.10898109880261986,0.05745177786737672,-1.896914296615761,-0.48279272129196726,-0.47473467816431114,0.3720136518771331,6,0,1
86,multi_horizon_trend__missing,multi_horizon_trend,4,quality_flag,data_quality,1,catalog,1,-0.050483664497935045,-0.059454013044262594,0.36666666666666664,-0.3765093544971773,120,43234,1450,293,-0.01112533960569162,0.5193108543109182,0.20206896551724138,-0.00800944852553864,0.05745882225172993,-0.13939458227056675,-0.1602332011341301,-0.05458902952430045,0.4880546075085324,-0.00800944852553864,0.05745882225172993,-0.13939458227056675,-0.1602332011341301,-0.05458902952430045,0.4880546075085324,-0.038249448525538625,0.05745882225172993,-0.6656845202633271,-0.2283773671891317,-0.20707589940117088,0.45051194539249145,-0.058409448525538636,0.05745882225172993,-1.0165444789251679,-0.3107765618827404,-0.29485226463372116,0.4334470989761092,-0.10880944852553863,0.05745882225172993,-1.893694375579769,-0.4822764467142713,-0.4742103600748858,0.37542662116040953,6,0,1
87,low_volatility_20__missing,low_volatility_20,25,quality_flag,data_quality,1,catalog,1,-0.05762013231274181,-0.0686521004875473,0.45,-0.37301752123240645,20,43234,1450,293,-0.0019350259722124008,0.5175598907510415,0.20206896551724138,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.03392344788309596,0.05546383572436427,-0.6116318397393853,-0.20818964954323516,-0.18633087822520544,0.4539249146757679,-0.05408344788309597,0.05546383572436427,-0.9751119297242922,-0.2927371252582639,-0.2763960323300413,0.43686006825938567,-0.10448344788309598,0.05546383572436427,-1.8838121546865585,-0.4687116635807528,-0.4604342388337903,0.378839590443686,6,1,1
88,oi_growth_20__missing,oi_growth_20,18,quality_flag,data_quality,0,train_rank_ic,1,-0.05762013231274181,-0.0686521004875473,0.45,-0.37301752123240645,20,43234,1450,293,-0.0019350259722124008,0.5175598907510415,0.20206896551724138,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.03392344788309596,0.05546383572436427,-0.6116318397393853,-0.20818964954323516,-0.18633087822520544,0.4539249146757679,-0.05408344788309597,0.05546383572436427,-0.9751119297242922,-0.2927371252582639,-0.2763960323300413,0.43686006825938567,-0.10448344788309598,0.05546383572436427,-1.8838121546865585,-0.4687116635807528,-0.4604342388337903,0.378839590443686,6,1,1
89,price_oi_interaction_20__missing,price_oi_interaction_20,19,quality_flag,data_quality,1,catalog,1,-0.05762013231274181,-0.0686521004875473,0.45,-0.37301752123240645,20,43234,1450,293,-0.0019350259722124008,0.5175598907510415,0.20206896551724138,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.0036834478830959725,0.05546383572436427,-0.06641170476202568,-0.13827634769590502,-0.02986996448664969,0.4948805460750853,-0.03392344788309596,0.05546383572436427,-0.6116318397393853,-0.20818964954323516,-0.18633087822520544,0.4539249146757679,-0.05408344788309597,0.05546383572436427,-0.9751119297242922,-0.2927371252582639,-0.2763960323300413,0.43686006825938567,-0.10448344788309598,0.05546383572436427,-1.8838121546865585,-0.4687116635807528,-0.4604342388337903,0.378839590443686,6,1,1
90,realized_volatility_20__missing,realized_volatility_20,24,quality_flag,data_quality,0,train_rank_ic,"-1,1",-0.06292283855642988,-0.08152460428420086,0.35,-0.4568961198476999,20,43234,1450,293,-0.0020461279419088374,0.5175822231107902,0.20206896551724138,-0.003350388395383875,0.055478040360219964,-0.06039125343342591,-0.13661004421421374,-0.027994037034100416,0.4948805460750853,-0.003350388395383875,0.055478040360219964,-0.06039125343342591,-0.13661004421421374,-0.027994037034100416,0.4948805460750853,-0.03359038839538387,0.055478040360219964,-0.605471789870025,-0.20665761846962016,-0.18475655379577494,0.4539249146757679,-0.053750388395383875,0.055478040360219964,-0.9688588141610913,-0.2913681333252732,-0.2749954102561314,0.43686006825938567,-0.10415038839538387,0.055478040360219964,-1.8773263748887568,-0.4676822623536264,-0.459388799627646,0.3822525597269625,6,0,1
91,factor_momentum__missing,factor_momentum,32,quality_flag,data_quality,0,train_rank_ic,1,,,,,0,43234,1450,293,,,0.20206896551724138,-0.003970488758873015,0.05551610413145741,-0.07151958555073022,-0.13972775255559766,-0.03150395868457201,0.49829351535836175,-0.003970488758873015,0.05551610413145741,-0.07151958555073022,-0.13972775255559766,-0.03150395868457201,0.49829351535836175,-0.03421048875887301,0.05551610413145741,-0.6162263958195894,-0.20952410724210457,-0.18770217505563758,0.4539249146757679,-0.05437048875887302,0.05551610413145741,-0.9793642693321623,-0.29392957469481884,-0.2776160329470002,0.43686006825938567,-0.10477048875887303,0.05551610413145741,-1.8872089531135947,-0.4696083248006826,-0.4613448699553022,0.378839590443686,6,0,1
92,factor_momentum__tsz,factor_momentum,32,conditional,meta_factor,0,train_rank_ic,1,,,,,0,43234,1450,293,,,0.20206896551724138,-0.003970488758873015,0.05551610413145741,-0.07151958555073022,-0.13972775255559766,-0.03150395868457201,0.49829351535836175,-0.003970488758873015,0.05551610413145741,-0.07151958555073022,-0.13972775255559766,-0.03150395868457201,0.49829351535836175,-0.03421048875887301,0.05551610413145741,-0.6162263958195894,-0.20952410724210457,-0.18770217505563758,0.4539249146757679,-0.05437048875887302,0.05551610413145741,-0.9793642693321623,-0.29392957469481884,-0.2776160329470002,0.43686006825938567,-0.10477048875887303,0.05551610413145741,-1.8872089531135947,-0.4696083248006826,-0.4613448699553022,0.378839590443686,6,0,1
