trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,feature_name,fold_id,test_year
2024-06-27,30,6,6,0.016206754997297165,0.009614058611150533,0.003296348193073316,1.0,0.0,2.0,0.003296348193073316,0.0026963481930733163,0.002296348193073316,0.0012963481930733161,multi_horizon_trend__missing,fold_2024,2024
2024-07-04,30,6,6,-0.011953278949030586,0.0016250060453407167,-0.006789142497185652,1.0,0.0,2.0,-0.006789142497185652,-0.007389142497185652,-0.007789142497185652,-0.008789142497185652,multi_horizon_trend__missing,fold_2024,2024
2024-07-11,30,6,6,-0.02539574026076127,-0.011144160606515366,-0.007125789827122952,1.0,0.0,2.0,-0.007125789827122952,-0.007725789827122952,-0.008125789827122951,-0.009125789827122952,multi_horizon_trend__missing,fold_2024,2024
2024-07-18,30,6,6,-0.02373078783334608,-0.041959254011917045,0.009114233089285483,1.0,0.0,2.0,0.009114233089285483,0.008514233089285483,0.008114233089285484,0.007114233089285483,multi_horizon_trend__missing,fold_2024,2024
2024-07-25,30,6,6,0.0029678395832212663,0.01826190813068137,-0.007647034273730051,1.0,0.0,2.0,-0.007647034273730051,-0.008247034273730051,-0.00864703427373005,-0.009647034273730051,multi_horizon_trend__missing,fold_2024,2024
2024-08-01,30,6,6,-0.0226698772926619,-0.03702089790556401,0.007175510306451055,1.0,0.0,2.0,0.007175510306451055,0.006575510306451055,0.006175510306451055,0.005175510306451055,multi_horizon_trend__missing,fold_2024,2024
2024-08-08,30,6,6,0.0036166006809705323,0.014474747370188267,-0.005429073344608867,1.0,0.0,2.0,-0.005429073344608867,-0.006029073344608867,-0.006429073344608867,-0.007429073344608867,multi_horizon_trend__missing,fold_2024,2024
2024-08-15,30,6,6,0.007529148061909167,0.014547645829828133,-0.003509248883959483,1.0,0.0,2.0,-0.003509248883959483,-0.004109248883959483,-0.004509248883959482,-0.005509248883959483,multi_horizon_trend__missing,fold_2024,2024
2024-08-22,30,6,6,0.008991957894375265,0.004510063421112733,0.002240947236631266,1.0,0.0,2.0,0.002240947236631266,0.001640947236631266,0.0012409472366312659,0.00024094723663126583,multi_horizon_trend__missing,fold_2024,2024
2024-08-29,30,6,6,-0.03998159520989783,-0.02265168599287028,-0.008664954608513775,1.0,0.0,2.0,-0.008664954608513775,-0.009264954608513775,-0.009664954608513774,-0.010664954608513775,multi_horizon_trend__missing,fold_2024,2024
2024-09-05,30,6,6,0.009601510492959917,-0.008506160955892234,0.009053835724426074,1.0,0.0,2.0,0.009053835724426074,0.008453835724426075,0.008053835724426073,0.007053835724426074,multi_horizon_trend__missing,fold_2024,2024
2024-09-12,30,6,6,0.0042851197475578,0.010098414527228185,-0.0029066473898351924,1.0,0.0,2.0,-0.0029066473898351924,-0.0035066473898351922,-0.003906647389835193,-0.004906647389835192,multi_horizon_trend__missing,fold_2024,2024
2024-09-23,28,5,5,0.08827257742639805,0.05120904171972292,0.018531767853337565,1.0,0.0,2.0,0.018531767853337565,0.017931767853337565,0.017531767853337564,0.016531767853337563,multi_horizon_trend__missing,fold_2024,2024
2024-09-30,28,5,5,-0.032579782442513014,-0.0056858195108811,-0.013446981465815957,1.0,0.0,2.0,-0.013446981465815957,-0.014046981465815957,-0.014446981465815956,-0.015446981465815957,multi_horizon_trend__missing,fold_2024,2024
