feature_name,fold_id,test_year,catalog_direction,applied_direction,direction_source,train_start,train_end,train_rows,test_rows,score_transform,pearson_ic_mean,rank_ic_mean,rank_ic_hit_rate,rank_icir,ic_days,prediction_rows,prediction_days,strategy_days,target_r2,target_mae,strategy_coverage,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate
carry_change_20__csz,fold_2021,2021,1,1,catalog,2015-01-05,2020-12-23,40574,7287,cs_rank_centered,-0.006046654729231691,-0.005514019581832227,0.4691358024691358,-0.025548692031345358,243,7287,243,49,-1.0105601131212323,0.6748829314096702,0.20164609053497942,-0.003979983529714856,0.09628918190886494,-0.041333651930720534,-0.07848537643866615,-0.008244495971073462,0.3877551020408163,-0.003979983529714856,0.09628918190886494,-0.041333651930720534,-0.07848537643866615,-0.008244495971073462,0.3877551020408163,-0.03421998352971484,0.09628918190886494,-0.3553876235245525,-0.09482095793924794,-0.03699349217596681,0.3877551020408163,-0.054379983529714855,0.09628918190886494,-0.5647569379204407,-0.10601478702519151,-0.05570426788771676,0.3673469387755102,-0.10477998352971489,0.09628918190886494,-1.0881802239101612,-0.1428833710478291,-0.10093705959722343,0.32653061224489793
carry_change_20__csz,fold_2022,2022,1,1,catalog,2015-01-05,2021-12-23,47861,7252,cs_rank_centered,-0.012529214970866077,-0.014123551057431316,0.5165289256198347,-0.06489898028771938,242,7252,242,49,-1.027858775208697,0.6832625075059982,0.2024793388429752,-0.019868791505724855,0.09523783716473772,-0.20862287613017502,-0.05996817659430964,-0.023395954318831347,0.4897959183673469,-0.019868791505724855,0.09523783716473772,-0.20862287613017502,-0.05996817659430964,-0.023395954318831347,0.4897959183673469,-0.050108791505724844,0.09523783716473772,-0.5261437365387576,-0.06929710387133892,-0.05171449847865284,0.46938775510204084,-0.07026879150572486,0.09523783716473772,-0.7378243101444794,-0.08446677570244332,-0.07014498285483617,0.4489795918367347,-0.12066879150572488,0.09523783716473773,-1.2670257441587838,-0.12134336719844463,-0.11469970903757287,0.42857142857142855
carry_change_20__csz,fold_2023,2023,1,1,catalog,2015-01-05,2022-12-22,55113,7259,cs_rank_centered,0.003821986486661219,0.014700788346066326,0.49173553719008267,0.07763840076806919,242,7259,242,49,-0.9702858113687851,0.6670761012149347,0.2024793388429752,-0.044121475047141506,0.0674858009371118,-0.6537890109396067,-0.08997295949422823,-0.04408433823746727,0.42857142857142855,-0.044121475047141506,0.0674858009371118,-0.6537890109396067,-0.08997295949422823,-0.04408433823746727,0.42857142857142855,-0.07436147504714151,0.0674858009371118,-1.1018832704739916,-0.10787085190867007,-0.07181368676122735,0.3469387755102041,-0.09452147504714152,0.0674858009371118,-1.4006127768302483,-0.11961371479405458,-0.0898605354009161,0.3469387755102041,-0.14492147504714153,0.0674858009371118,-2.14743654272089,-0.15317162432878195,-0.13348726642154085,0.32653061224489793
carry_change_20__csz,fold_2024,2024,1,1,catalog,2015-01-05,2023-12-21,62372,7076,cs_rank_centered,-0.0383874030275255,-0.03730945238078162,0.4322033898305085,-0.16193685357299714,236,7076,236,48,-1.0743474911206823,0.6950138868132669,0.2033898305084746,-0.06946303529822509,0.0755244637374886,-0.9197421849914473,-0.09119930054869507,-0.06656577185368995,0.5416666666666666,-0.06946303529822509,0.0755244637374886,-0.9197421849914473,-0.09119930054869507,-0.06656577185368995,0.5416666666666666,-0.0997030352982251,0.0755244637374886,-1.32014224748126,-0.10960877722377271,-0.09311209892315897,0.5208333333333334,-0.11986303529822512,0.0755244637374886,-1.5870756224744682,-0.12168012930291516,-0.11039746468928102,0.5,-0.17026303529822506,0.0755244637374886,-2.2544090599574886,-0.15237117284559198,-0.1522118358451009,0.4375
carry_change_20__missing,fold_2019,2019,1,1,catalog,2015-01-05,2018-12-20,26220,7092,cs_rank_centered,-0.017807812314926962,-0.02669558412267034,0.46987951807228917,-0.13730328964469757,83,7092,244,49,-0.04790038159907195,0.52517651090837,0.20081967213114754,-0.024756292607070504,0.046055988386502426,-0.537526030259418,-0.060320632713092626,-0.024773091341440456,0.40816326530612246,-0.024756292607070504,0.046055988386502426,-0.537526030259418,-0.060320632713092626,-0.024773091341440456,0.40816326530612246,-0.0549962926070705,0.046055988386502426,-1.1941181708129012,-0.07379401664858531,-0.053050584579042104,0.3673469387755102,-0.07515629260707052,0.046055988386502426,-1.6318462645152239,-0.08765466503878627,-0.07145436839610153,0.3469387755102041,-0.12555629260707052,0.046055988386502426,-2.7261664987710295,-0.12440356941367903,-0.11594460309657761,0.30612244897959184
carry_change_20__missing,fold_2020,2020,1,1,catalog,2015-01-05,2019-12-23,33306,7268,cs_rank_centered,0.026513531218440366,0.06436251898326777,1.0,1.414213562373095,2,7268,243,49,-0.00046823233602788505,0.5174368371369871,0.20164609053497942,-0.037013330323780395,0.06504129241590775,-0.5690743364553393,-0.08555292056774277,-0.037310640025554065,0.5918367346938775,-0.037013330323780395,0.06504129241590775,-0.5690743364553393,-0.08555292056774277,-0.037310640025554065,0.5918367346938775,-0.06725333032378035,0.06504129241590775,-1.0340097471269127,-0.10030118561389889,-0.0652324392523479,0.5510204081632653,-0.08741333032378042,0.06504129241590775,-1.3439666875746297,-0.1100058233871487,-0.08340460312313658,0.5510204081632653,-0.13781333032378038,0.06504129241590777,-2.118859038693919,-0.13438018719979006,-0.127334489397108,0.3673469387755102
carry_change_20__missing,fold_2021,2021,1,1,catalog,2015-01-05,2020-12-23,40574,7287,cs_rank_centered,,,,,0,7287,243,49,,,0.20164609053497942,0.09956031512754779,0.06364895006663829,1.5642098577166086,-0.03185982834243506,0.09942441508669186,0.6122448979591837,0.09956031512754779,0.06364895006663829,1.5642098577166086,-0.03185982834243506,0.09942441508669186,0.6122448979591837,0.0693203151275478,0.06364895006663829,1.0891038273996947,-0.0342001480954961,0.06762191977827103,0.5510204081632653,0.04916031512754779,0.06364895006663829,0.7723664738550851,-0.03702124342559965,0.04692275701568094,0.5102040816326531,-0.0012396848724521995,0.06364895006663829,-0.01947691000643831,-0.04591235930672988,-0.0031205136219883967,0.4897959183673469
carry_change_20__missing,fold_2022,2022,1,1,catalog,2015-01-05,2021-12-23,47861,7252,cs_rank_centered,,,,,0,7252,242,49,,,0.2024793388429752,-0.013131117549257876,0.05669772568975125,-0.23159866448807973,-0.054758892501525436,-0.014198288690814187,0.40816326530612246,-0.013131117549257876,0.05669772568975125,-0.23159866448807973,-0.054758892501525436,-0.014198288690814187,0.40816326530612246,-0.043371117549257876,0.05669772568975125,-0.7649533913685307,-0.06911526227657949,-0.04277650683091827,0.3877551020408163,-0.06353111754925791,0.05669772568975125,-1.1205232092888318,-0.07994725398837654,-0.06137610480533018,0.3673469387755102,-0.1139311175492579,0.05669772568975125,-2.0094477540895834,-0.11168280578626011,-0.10634002694384381,0.3469387755102041
carry_change_20__missing,fold_2023,2023,1,1,catalog,2015-01-05,2022-12-22,55113,7259,cs_rank_centered,,,,,0,7259,242,49,,,0.2024793388429752,-0.021702896790836226,0.04739479057379983,-0.45791734762583247,-0.04807116574478476,-0.021932085120865086,0.4489795918367347,-0.021702896790836226,0.04739479057379983,-0.45791734762583247,-0.04807116574478476,-0.021932085120865086,0.4489795918367347,-0.0519428967908362,0.04739479057379983,-1.095962154531612,-0.0624381958588166,-0.05029033188977017,0.40816326530612246,-0.07210289679083624,0.04739479057379983,-1.5213253591354663,-0.07845368247406326,-0.06874669820110146,0.40816326530612246,-0.12250289679083622,0.04739479057379983,-2.5847333706450994,-0.11806160337365712,-0.11336413546975632,0.32653061224489793
carry_change_20__missing,fold_2024,2024,1,1,catalog,2015-01-05,2023-12-21,62372,7076,cs_rank_centered,,,,,0,7076,236,48,,,0.2033898305084746,-0.01768121837238859,0.048704968501364534,-0.36302699532375693,-0.0352231758928232,-0.017788303737489963,0.5,-0.01768121837238859,0.048704968501364534,-0.36302699532375693,-0.0352231758928232,-0.017788303737489963,0.5,-0.04792121837238859,0.048704968501364534,-0.9839082099200209,-0.05925971736561253,-0.04569170810283241,0.4583333333333333,-0.06808121837238859,0.048704968501364534,-1.3978290196508638,-0.07495824865156164,-0.06386118905228433,0.4375,-0.11848121837238858,0.048704968501364534,-2.432631043977971,-0.11450033542034599,-0.10781586811375465,0.4166666666666667
basis_fresh__csz,fold_2019,2019,1,1,catalog,2015-01-05,2018-12-20,26220,7092,cs_rank_centered,0.022528728707327975,0.026254989073336232,0.5578512396694215,0.11489583965714266,242,7092,244,49,-0.9388763599466832,0.6834811237878317,0.20081967213114754,0.03309102273236821,0.0659304130720986,0.5019083180349763,-0.07712330495486042,0.03053767378009442,0.5510204081632653,0.03309102273236821,0.0659304130720986,0.5019083180349763,-0.07712330495486042,0.03053767378009442,0.5510204081632653,0.0028510227323682354,0.0659304130720986,0.04324290717321129,-0.08434063328584107,0.0006888894401386736,0.5102040816326531,-0.017308977267631778,0.0659304130720986,-0.26253403340129905,-0.08912320196390422,-0.018738050972167075,0.5102040816326531,-0.06770897726763178,0.0659304130720986,-1.0269763848375746,-0.11103893487751781,-0.06570345479969175,0.42857142857142855
basis_fresh__csz,fold_2020,2020,1,1,catalog,2015-01-05,2019-12-23,33306,7268,cs_rank_centered,0.05263877434802025,0.06819973693500246,0.5975103734439834,0.33477702250177754,241,7268,243,49,-0.8549286409861208,0.6534355471450533,0.20164609053497942,0.027505554122460068,0.08452157680056094,0.3254264196627899,-0.05040856650763359,0.02361600491044391,0.4897959183673469,0.027505554122460068,0.08452157680056094,0.3254264196627899,-0.05040856650763359,0.02361600491044391,0.4897959183673469,-0.002734445877539922,0.08452157680056094,-0.032352045253393504,-0.0555535803462498,-0.006037089836995357,0.4897959183673469,-0.02289444587753993,0.08452157680056094,-0.2708710218641826,-0.058969808763630005,-0.025336590994602948,0.46938775510204084,-0.07329444587753993,0.08452157680056094,-0.867168463391155,-0.08708024114193913,-0.0719936506867358,0.42857142857142855
basis_fresh__csz,fold_2021,2021,1,1,catalog,2015-01-05,2020-12-23,40574,7287,cs_rank_centered,0.0005657961678270982,0.007501673800292229,0.5394190871369294,0.03354856206467214,241,7287,243,49,-0.9745398982808144,0.6766172433397487,0.20164609053497942,-0.021636434636945343,0.11194134830315364,-0.1932836701086599,-0.1487320217464042,-0.026731610380177573,0.5714285714285714,-0.021636434636945343,0.11194134830315364,-0.1932836701086599,-0.1487320217464042,-0.026731610380177573,0.5714285714285714,-0.051876434636945384,0.11194134830315362,-0.4634251366747556,-0.15340159571205114,-0.05495637241811524,0.5510204081632653,-0.07203643463694537,0.11194134830315364,-0.6435194477188189,-0.156501982882023,-0.07332577472334845,0.5306122448979592,-0.12243643463694537,0.11194134830315364,-1.0937552253289775,-0.16986090530990094,-0.11773268292286188,0.4897959183673469
basis_fresh__csz,fold_2022,2022,1,1,catalog,2015-01-05,2021-12-23,47861,7252,cs_rank_centered,0.04949637143356065,0.04221814402937636,0.6041666666666666,0.19746237398576708,240,7252,242,49,-0.9057864885951274,0.6693115403530604,0.2024793388429752,0.20115070290230896,0.08475821263743373,2.37322964516444,-0.028294188200304382,0.2114056221232572,0.5918367346938775,0.20115070290230896,0.08475821263743373,2.37322964516444,-0.028294188200304382,0.2114056221232572,0.5918367346938775,0.170910702902309,0.08475821263743373,2.0164500593400407,-0.028894188200304316,0.176431161360173,0.5918367346938775,0.15075070290230894,0.08475821263743373,1.7785970021237734,-0.029294188200304383,0.15366640881926186,0.5918367346938775,0.10035070290230898,0.08475821263743373,1.1839643590831077,-0.03460221168602262,0.09862568335859923,0.5510204081632653
basis_fresh__csz,fold_2023,2023,1,1,catalog,2015-01-05,2022-12-22,55113,7259,cs_rank_centered,0.015696050881407218,0.0010740220623621048,0.49166666666666664,0.004707904039908776,240,7259,242,49,-0.9870377870005966,0.6812138083045542,0.2024793388429752,0.008406514879442124,0.06647509663798035,0.12646111558473597,-0.1005679051228755,0.006093233578374324,0.46938775510204084,0.008406514879442124,0.06647509663798035,0.12646111558473597,-0.1005679051228755,0.006093233578374324,0.46938775510204084,-0.021833485120557872,0.06647509663798035,-0.32844608319205326,-0.10815083140476178,-0.02306160891224107,0.4489795918367347,-0.04199348512055789,0.06647509663798035,-0.6317175490432463,-0.1131730893939783,-0.04203667693080804,0.42857142857142855,-0.09239348512055787,0.06647509663798035,-1.3898962136712283,-0.12561407116324297,-0.08790890821847697,0.3877551020408163
basis_fresh__csz,fold_2024,2024,1,1,catalog,2015-01-05,2023-12-21,62372,7076,cs_rank_centered,-0.17371212781487666,-0.1333000730137653,0.25,-1.1141756688053737,4,7076,236,48,-0.021419319660200387,0.520867400606587,0.2033898305084746,-0.027973258157166225,0.04931051242145825,-0.5672879226660241,-0.03522317589282298,-0.027400269943967603,0.4791666666666667,-0.027973258157166225,0.04931051242145825,-0.5672879226660241,-0.03522317589282298,-0.027400269943967603,0.4791666666666667,-0.058213258157166214,0.04931051242145825,-1.1805445796145042,-0.05925971736561231,-0.055036207991019936,0.4375,-0.07837325815716623,0.049310512421458244,-1.5893823509134917,-0.07495824865156198,-0.07303143938295309,0.4166666666666667,-0.1287732581571662,0.04931051242145825,-2.6114767791609586,-0.11450033542034532,-0.11656428913661199,0.4166666666666667
basis_fresh__missing,fold_2019,2019,1,1,catalog,2015-01-05,2018-12-20,26220,7092,cs_rank_centered,0.07606964002823724,0.054581954250260176,0.5661157024793388,0.19235459364773355,242,7092,244,49,-0.21850556955695977,0.5388775102998998,0.20081967213114754,0.06480240022848453,0.07107029278449022,0.9118071375474405,-0.061310264280935,0.06242184738081047,0.5918367346938775,0.06480240022848453,0.07107029278449022,0.9118071375474405,-0.061310264280935,0.06242184738081047,0.5918367346938775,0.034562400228484544,0.07107029278449022,0.48631290057140664,-0.06528158427192488,0.03166821316251922,0.5714285714285714,0.014402400228484536,0.07107029278449022,0.20265007592071713,-0.06792112285699892,0.011652059317049712,0.5714285714285714,-0.03599759977151547,0.07107029278449022,-0.5065069857060064,-0.08037180265999921,-0.03673878879741865,0.5510204081632653
basis_fresh__missing,fold_2020,2020,1,1,catalog,2015-01-05,2019-12-23,33306,7268,cs_rank_centered,-0.014930837803620816,-0.008755333375814587,0.46473029045643155,-0.032598301113417494,241,7268,243,49,-0.2753312723214505,0.550786774083322,0.20164609053497942,-0.028020481681366182,0.09473640089756304,-0.29577312855345106,-0.07690061343009069,-0.031020566146425455,0.4897959183673469,-0.028020481681366182,0.09473640089756304,-0.29577312855345106,-0.07690061343009069,-0.031020566146425455,0.4897959183673469,-0.05826048168136617,0.09473640089756304,-0.6149746151361851,-0.09822108232026339,-0.059122371739418145,0.4489795918367347,-0.07842048168136619,0.09473640089756304,-0.8277756061913416,-0.11222054637086143,-0.07741172744892555,0.4489795918367347,-0.1288204816813662,0.09473640089756304,-1.3597780838292322,-0.1462992145380433,-0.12162504926688222,0.42857142857142855
basis_fresh__missing,fold_2021,2021,1,1,catalog,2015-01-05,2020-12-23,40574,7287,cs_rank_centered,0.0009781807286447569,0.010437808411483247,0.5020746887966805,0.040100329946764116,241,7287,243,49,-0.2574402498041066,0.5510332524145503,0.20164609053497942,0.08144400560726975,0.09521162007789633,0.8553998507812097,-0.06427085160110313,0.07769044737590902,0.5306122448979592,0.08144400560726975,0.09521162007789633,0.8553998507812097,-0.06427085160110313,0.07769044737590902,0.5306122448979592,0.051204005607269766,0.09521162007789633,0.5377915591119842,-0.06711226707012563,0.046502616720320855,0.5306122448979592,0.031044005607269737,0.09521162007789633,0.32605269799916686,-0.07304381902614676,0.02620373979484003,0.5102040816326531,-0.019355994392730242,0.09521162007789633,-0.20329445478287578,-0.09611468113473287,-0.022871034888323427,0.42857142857142855
basis_fresh__missing,fold_2022,2022,1,1,catalog,2015-01-05,2021-12-23,47861,7252,cs_rank_centered,0.03058717303947341,0.028291220969754845,0.4875,0.11323278708786938,240,7252,242,49,-0.2391418525942648,0.5431469219294693,0.2024793388429752,0.0606801551657379,0.10471085214700906,0.5795020661329912,-0.058030823474983895,0.05523439541120845,0.46938775510204084,0.0606801551657379,0.10471085214700906,0.5795020661329912,-0.058030823474983895,0.05523439541120845,0.46938775510204084,0.030440155165737875,0.10471085214700909,0.2907067848421417,-0.07431863216202039,0.02468294489190992,0.46938775510204084,0.010280155165737883,0.10471085214700906,0.098176597314909,-0.08502574043265743,0.004798475370092481,0.46938775510204084,-0.040119844834262106,0.10471085214700909,-0.3831488715031728,-0.11127297785649648,-0.04327370391449448,0.42857142857142855
basis_fresh__missing,fold_2023,2023,1,1,catalog,2015-01-05,2022-12-22,55113,7259,cs_rank_centered,0.0786825842444219,0.07533961810936886,0.5875,0.2902416319650442,240,7259,242,49,-0.18989091307852357,0.5342482951348996,0.2024793388429752,0.044319214873291594,0.06137081141885153,0.7221546179472199,-0.05508053572296934,0.042143136110848856,0.5102040816326531,0.044319214873291594,0.06137081141885153,0.7221546179472199,-0.05508053572296934,0.042143136110848856,0.5102040816326531,0.014079214873291607,0.06137081141885153,0.22941223275022296,-0.06245664549584129,0.011965192005177983,0.4897959183673469,-0.006080785126708404,0.06137081141885153,-0.09908269071444188,-0.06734448526448455,-0.007676091245895189,0.46938775510204084,-0.056480785126708406,0.06137081141885153,-0.9203199993761038,-0.07946136088987965,-0.0551600504262284,0.40816326530612246
basis_fresh__missing,fold_2024,2024,1,1,catalog,2015-01-05,2023-12-21,62372,7076,cs_rank_centered,0.054398662553597564,0.05134855883366221,0.5,0.2321035412742637,4,7076,236,48,-0.0036783508002984355,0.517475653857011,0.2033898305084746,-0.01825784389816469,0.04868432894395739,-0.37502507057624385,-0.0352231758928232,-0.018326827216164188,0.5,-0.01825784389816469,0.04868432894395739,-0.37502507057624385,-0.0352231758928232,-0.018326827216164188,0.5,-0.04849784389816467,0.04868432894395739,-0.9961695056738405,-0.059259717365611975,-0.0462152464172787,0.4583333333333333,-0.0686578438981647,0.04868432894395739,-1.4102657957389058,-0.07495824865156209,-0.06437496479829785,0.4375,-0.11905784389816469,0.04868432894395739,-2.445506520901567,-0.11450033542034543,-0.10830601029912312,0.4166666666666667
basis_shock_20__csz,fold_2019,2019,1,1,catalog,2015-01-05,2018-12-20,26220,7092,cs_rank_centered,0.010350123815408393,0.017304225401358356,0.5208333333333334,0.07670789372715295,240,7092,244,49,-0.9482686353855587,0.6839545842258952,0.20081967213114754,0.03026458792369322,0.05310180876411602,0.5699351609308035,-0.04511437470644075,0.028472165269404215,0.6122448979591837,0.03026458792369322,0.05310180876411602,0.5699351609308035,-0.04511437470644075,0.028472165269404215,0.6122448979591837,2.4587923693221534e-05,0.05310180876411603,0.00046303363793959916,-0.049753627659709254,-0.0013175432753932403,0.5714285714285714,-0.020135412076306786,0.05310180876411602,-0.3791850512239699,-0.05659166444150854,-0.020706022270339797,0.5714285714285714,-0.07053541207630677,0.05310180876411602,-1.328305263378743,-0.08142317791778853,-0.06757840298601314,0.5102040816326531
basis_shock_20__csz,fold_2020,2020,1,1,catalog,2015-01-05,2019-12-23,33306,7268,cs_rank_centered,-0.005328398800089395,-0.004702373714120852,0.5146443514644351,-0.020524345486919268,239,7268,243,49,-0.9912557636990422,0.6924324812679054,0.20164609053497942,-0.05191751792195841,0.08720887904308053,-0.5953237616586213,-0.13891400135938314,-0.052701806356799774,0.5102040816326531,-0.05191751792195841,0.08720887904308053,-0.5953237616586213,-0.13891400135938314,-0.052701806356799774,0.5102040816326531,-0.08215751792195838,0.08720887904308054,-0.9420774446759393,-0.15028631596743502,-0.0801870040723478,0.4897959183673469,-0.1023175179219584,0.08720887904308053,-1.1732465666874852,-0.15778805670775997,-0.09807486204461247,0.46938775510204084,-0.15271751792195845,0.08720887904308054,-1.7511693717163497,-0.1769111665990516,-0.1413169362614506,0.40816326530612246
basis_shock_20__csz,fold_2021,2021,1,1,catalog,2015-01-05,2020-12-23,40574,7287,cs_rank_centered,0.016651866654746068,0.019388337495564803,0.5230125523012552,0.08396767747650283,239,7287,243,49,-0.9432926705525151,0.6827037284157427,0.20164609053497942,-0.06709150887561638,0.10954984127453803,-0.6124290833747655,-0.11413141365306301,-0.06854639464609036,0.46938775510204084,-0.06709150887561638,0.10954984127453803,-0.6124290833747655,-0.11413141365306301,-0.06854639464609036,0.46938775510204084,-0.09733150887561635,0.10954984127453803,-0.8884678219815778,-0.13186909964917248,-0.09558218349465486,0.42857142857142855,-0.1174915088756164,0.10954984127453801,-1.0724936477194533,-0.14501760681860976,-0.11317739480062561,0.3877551020408163,-0.16789150887561635,0.10954984127453801,-1.5325582120641403,-0.17704629624666635,-0.15571147544172736,0.32653061224489793
basis_shock_20__csz,fold_2022,2022,1,1,catalog,2015-01-05,2021-12-23,47861,7252,cs_rank_centered,-0.015486844667353773,-0.01944883991291107,0.46638655462184875,-0.09300244015777143,238,7252,242,49,-1.0194590254453217,0.7005609459867025,0.2024793388429752,-0.098554695458377,0.0771687701690458,-1.2771318662003193,-0.12977934741197272,-0.09404657140286399,0.3673469387755102,-0.098554695458377,0.0771687701690458,-1.2771318662003193,-0.12977934741197272,-0.09404657140286399,0.3673469387755102,-0.12879469545837702,0.0771687701690458,-1.6690002338541814,-0.14691787547519986,-0.12035536987162276,0.3469387755102041,-0.14895469545837697,0.0771687701690458,-1.9302458122900887,-0.15816123960573925,-0.13747723667144318,0.3469387755102041,-0.19935469545837703,0.0771687701690458,-2.583359758379859,-0.1856446317280075,-0.17886636111460852,0.32653061224489793
basis_shock_20__csz,fold_2023,2023,1,1,catalog,2015-01-05,2022-12-22,55113,7259,cs_rank_centered,0.0008892422329133895,-0.00680097445823007,0.5,-0.030715248475104286,238,7259,242,49,-0.994792194076414,0.6952103622681407,0.2024793388429752,-0.0701318665858174,0.055107956471360076,-1.2726268777951388,-0.09245296319873553,-0.06730984424014164,0.4489795918367347,-0.0701318665858174,0.055107956471360076,-1.2726268777951388,-0.09245296319873553,-0.06730984424014164,0.4489795918367347,-0.10037186658581738,0.055107956471360076,-1.8213679659484603,-0.11403343994569226,-0.09437846227866653,0.42857142857142855,-0.12053186658581741,0.055107956471360076,-2.1871953580506753,-0.12814159329511032,-0.11199508639912081,0.3877551020408163,-0.17093186658581738,0.055107956471360076,-3.1017638383062103,-0.16246053040304276,-0.15458108872465626,0.30612244897959184
basis_shock_20__csz,fold_2024,2024,1,1,catalog,2015-01-05,2023-12-21,62372,7076,cs_rank_centered,0.1259842473188158,0.10295106606062096,0.75,0.3429824202544734,4,7076,236,48,-0.013432582589192998,0.5193469624085012,0.2033898305084746,-0.02097745055952005,0.048674645580610465,-0.4309728465260036,-0.03522317589282342,-0.020866728719705407,0.4791666666666667,-0.02097745055952005,0.048674645580610465,-0.4309728465260036,-0.03522317589282342,-0.020866728719705407,0.4791666666666667,-0.051217450559520046,0.048674645580610465,-1.0522408524721238,-0.05925971736561242,-0.048684471631559534,0.4375,-0.07137745055952005,0.048674645580610465,-1.466419523102871,-0.07495824865156175,-0.06679814566497755,0.4166666666666667,-0.12177745055952002,0.048674645580610465,-2.501866199679738,-0.11450033542034566,-0.11061772542922776,0.4166666666666667
basis_shock_20__missing,fold_2019,2019,1,1,catalog,2015-01-05,2018-12-20,26220,7092,cs_rank_centered,0.07063764239433958,0.04894158594187382,0.5541666666666667,0.17274490388795555,240,7092,244,49,-0.2258475162750082,0.5401312646168434,0.20081967213114754,0.06432098120933616,0.07103981348607438,0.9054215946378394,-0.061310264280935,0.06192753588392552,0.5918367346938775,0.06432098120933616,0.07103981348607438,0.9054215946378394,-0.061310264280935,0.06192753588392552,0.5918367346938775,0.03408098120933617,0.07103981348607438,0.47974480135729675,-0.06528158427192488,0.031187923915808602,0.5714285714285714,0.013920981209336162,0.07103981348607438,0.19596027250360154,-0.06792112285699892,0.011180901067827653,0.5714285714285714,-0.03647901879066385,0.07103981348607438,-0.5135010496306366,-0.08037180265999921,-0.037187856728637114,0.5306122448979592
basis_shock_20__missing,fold_2020,2020,1,1,catalog,2015-01-05,2019-12-23,33306,7268,cs_rank_centered,-0.01571852881101609,-0.009299076988540772,0.46443514644351463,-0.034555531312960255,239,7268,243,49,-0.2733757137415702,0.5505969955548646,0.20164609053497942,-0.028020481681366182,0.09473640089756304,-0.29577312855345106,-0.07690061343009069,-0.031020566146425455,0.4897959183673469,-0.028020481681366182,0.09473640089756304,-0.29577312855345106,-0.07690061343009069,-0.031020566146425455,0.4897959183673469,-0.05826048168136617,0.09473640089756304,-0.6149746151361851,-0.09822108232026339,-0.059122371739418145,0.4489795918367347,-0.07842048168136619,0.09473640089756304,-0.8277756061913416,-0.11222054637086143,-0.07741172744892555,0.4489795918367347,-0.1288204816813662,0.09473640089756304,-1.3597780838292322,-0.1462992145380433,-0.12162504926688222,0.42857142857142855
basis_shock_20__missing,fold_2021,2021,1,1,catalog,2015-01-05,2020-12-23,40574,7287,cs_rank_centered,0.0014198897592694632,0.01090113725994297,0.502092050209205,0.04176469275592368,239,7287,243,49,-0.25483003589315145,0.5504654013051111,0.20164609053497942,0.08144400560726975,0.09521162007789633,0.8553998507812097,-0.06427085160110313,0.07769044737590902,0.5306122448979592,0.08144400560726975,0.09521162007789633,0.8553998507812097,-0.06427085160110313,0.07769044737590902,0.5306122448979592,0.051204005607269766,0.09521162007789633,0.5377915591119842,-0.06711226707012563,0.046502616720320855,0.5306122448979592,0.031044005607269737,0.09521162007789633,0.32605269799916686,-0.07304381902614676,0.02620373979484003,0.5102040816326531,-0.019355994392730242,0.09521162007789633,-0.20329445478287578,-0.09611468113473287,-0.022871034888323427,0.42857142857142855
basis_shock_20__missing,fold_2022,2022,1,1,catalog,2015-01-05,2021-12-23,47861,7252,cs_rank_centered,0.03279197021828397,0.02933802574944283,0.48739495798319327,0.11738610391533903,238,7252,242,49,-0.23607744320494595,0.5427855471838582,0.2024793388429752,0.06948510687601764,0.10395952142748792,0.6683861749448675,-0.05803082347498345,0.06437462535377048,0.46938775510204084,0.06948510687601764,0.10395952142748792,0.6683861749448675,-0.05803082347498345,0.06437462535377048,0.46938775510204084,0.039245106876017614,0.10395952142748792,0.3775037277695742,-0.07431863216201973,0.03356393599396856,0.46938775510204084,0.01908510687601762,0.10395952142748792,0.18358209631937888,-0.08502574043265787,0.01351065483821845,0.46938775510204084,-0.03131489312398237,0.10395952142748792,-0.3012219823061094,-0.11127297785649692,-0.034969927153302605,0.42857142857142855
basis_shock_20__missing,fold_2023,2023,1,1,catalog,2015-01-05,2022-12-22,55113,7259,cs_rank_centered,0.07813443055785448,0.0755951612113009,0.5882352941176471,0.29160485476593845,238,7259,242,49,-0.18804288222468313,0.5339632743996411,0.2024793388429752,0.043806688221864155,0.06143156053304639,0.7130974346370196,-0.05508053572296989,0.04162070918993388,0.5102040816326531,0.043806688221864155,0.06143156053304639,0.7130974346370196,-0.05508053572296989,0.04162070918993388,0.5102040816326531,0.013566688221864168,0.06143156053304639,0.22084231792493905,-0.062456645495841734,0.011457586900776473,0.4897959183673469,-0.006593311778135843,0.06143156053304639,-0.10732775988311496,-0.06734448526448444,-0.008174044723229579,0.46938775510204084,-0.056993311778135845,0.06143156053304639,-0.9277529544032498,-0.07946136088987954,-0.05563465414951607,0.40816326530612246
